Volume (cm^3)	Surface (cm^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (cm)	SD dist. to surf. (cm)	Median dist. to surf. (cm)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
0.868	6.418	36	33	10495	291.528	75.726	256.500	200	445	186.833	51.167	2.778	0.560	0.206	0.560	186.789	51.210	2.684	186	50	1	3	3	5
107.419	417.911	4457	2644	1738167	389.986	219.794	316.000	200	2159	189.744	72.495	13.153	3.720	1.658	3.332	189.642	73.215	12.914	177	43	1	37	56	17
3.446	18.655	143	100	52806	369.273	154.234	327.000	200	868	175.650	99.420	5.643	0.940	0.323	0.895	175.652	99.375	5.558	173	96	1	5	8	9
4.266	30.168	177	147	53128	300.158	115.235	262.000	200	793	352.475	225.379	7.249	1.386	0.639	1.326	352.877	225.599	6.627	349	220	1	8	9	14
873.937	2155.997	36261	13785	15654656	431.722	246.244	351.000	200	2657	256.717	339.837	10.696	10.756	5.098	10.071	256.323	340.928	10.331	203	249	1	113	150	18
1.229	9.380	51	42	16865	330.686	112.890	295.000	200	627	178.686	311.922	4.000	0.684	0.292	0.573	178.656	311.910	4.061	177	311	1	4	3	7
33.163	106.661	1376	630	484131	351.839	132.289	314.000	200	945	219.541	317.267	11.301	2.119	0.605	2.102	219.916	317.376	11.245	212	309	1	17	17	18
1.012	7.300	42	36	12126	288.714	79.036	259.500	205	488	230.762	336.429	2.310	0.549	0.135	0.538	230.711	336.499	2.219	229	335	1	4	4	4
0.771	6.488	32	29	9086	283.938	63.236	267.500	202	442	171.281	337.000	3.188	0.559	0.213	0.530	171.288	336.997	3.165	170	336	1	3	3	5
1.856	11.850	77	62	27628	358.805	126.921	330.000	201	700	248.143	349.182	2.909	0.720	0.226	0.734	248.130	349.153	2.748	247	347	1	4	6	6
28.030	135.512	1163	733	368675	317.003	117.505	279.000	200	962	241.791	332.645	9.351	2.298	0.901	2.225	241.950	333.117	9.179	227	321	2	25	22	17
0.723	6.612	30	26	8417	280.567	66.145	261.000	202	462	211.033	380.800	4.700	0.527	0.218	0.485	211.035	380.798	4.724	210	380	2	3	3	6
0.723	6.224	30	26	8732	291.067	68.953	277.500	201	444	402.000	32.500	5.333	0.533	0.180	0.535	402.026	32.511	5.317	401	31	3	3	4	5
33.694	140.156	1398	834	450854	322.499	109.753	293.000	200	1002	188.172	104.227	12.697	2.232	0.791	2.106	188.450	103.889	12.858	176	93	3	24	27	15
0.241	3.015	10	10	2431	243.100	31.328	239.500	201	302	372.700	200.400	4.300	0.355	0.166	0.310	372.721	200.373	4.289	372	200	3	2	2	4
3.977	26.642	165	128	43187	261.739	51.953	244.000	200	407	364.939	207.558	8.333	1.144	0.482	1.106	364.945	207.700	8.273	363	202	3	5	10	12
3.687	22.710	153	111	50672	331.190	127.275	287.000	200	715	330.033	247.523	7.542	1.000	0.348	1.027	330.054	247.491	7.368	327	244	3	7	9	9
0.699	6.294	29	26	8532	294.207	72.227	279.000	200	487	321.276	286.000	5.000	0.531	0.207	0.496	321.272	285.990	4.968	320	285	3	3	3	5
0.313	3.209	13	13	3266	251.231	31.802	246.000	203	305	210.538	322.538	4.154	0.378	0.164	0.374	210.562	322.556	4.189	210	322	3	2	2	4
1.832	14.106	76	61	21524	283.211	83.655	254.500	202	511	226.342	341.118	6.092	0.759	0.267	0.780	226.386	341.033	6.140	223	339	3	7	6	7
