Volume (micron^3)	Surface (micron^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (micron)	SD dist. to surf. (micron)	Median dist. to surf. (micron)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
92568.125	59871.195	3840799	440326	341844512	89.003	181.401	37	1	4022	297.244	225.882	25.958	37.332	15.959	35.449	259.593	239.161	28.250	169	0	1	277	512	49
0.241	2.664	10	10	10	1.000	0.000	1	1	1	410.000	2.000	1.100	0.281	0.099	0.301	410.000	2.000	1.100	409	1	1	3	3	2
0.506	5.061	21	19	22	1.048	0.218	1	1	2	170.000	8.714	1.952	0.425	0.139	0.453	170.000	8.682	1.909	169	7	1	3	4	4
1.085	7.567	45	41	80	1.778	1.223	1	1	6	44.667	10.533	1.667	0.518	0.118	0.510	44.737	10.488	1.513	43	8	1	5	6	3
0.651	7.954	27	27	27	1.000	0.000	1	1	1	408.000	12.148	1.407	0.628	0.238	0.610	408.000	12.148	1.407	406	8	1	6	8	3
0.578	5.361	24	22	27	1.125	0.338	1	1	2	356.542	24.333	1.750	0.427	0.108	0.435	356.556	24.370	1.704	355	23	1	4	4	3
0.265	3.051	11	11	11	1.000	0.000	1	1	1	360.909	33.909	1.182	0.302	0.099	0.321	360.909	33.909	1.182	360	33	1	3	3	2
0.241	2.664	10	10	10	1.000	0.000	1	1	1	356.000	35.000	1.100	0.281	0.099	0.301	356.000	35.000	1.100	355	34	1	3	3	2
0.289	3.299	12	12	12	1.000	0.000	1	1	1	362.750	38.750	1.083	0.323	0.117	0.341	362.750	38.750	1.083	361	37	1	4	4	2
3.374	17.089	140	98	991	7.079	10.518	3	1	58	469.829	41.514	2.564	0.845	0.185	0.817	469.804	41.404	1.762	467	38	1	7	7	6
0.410	4.304	17	17	17	1.000	0.000	1	1	1	361.765	44.588	1.059	0.442	0.194	0.463	361.765	44.588	1.059	359	43	1	6	4	2
4.676	21.217	194	126	2015	10.387	15.606	4	1	83	37.526	58.242	2.629	0.945	0.203	0.923	37.541	58.200	1.862	34	55	1	8	8	8
0.313	3.299	13	13	13	1.000	0.000	1	1	1	361.923	57.615	1.154	0.324	0.104	0.344	361.923	57.615	1.154	361	56	1	3	4	2
0.362	3.669	15	15	15	1.000	0.000	1	1	1	374.533	66.533	1.067	0.355	0.120	0.389	374.533	66.533	1.067	373	65	1	4	4	2
1.567	9.964	65	52	133	2.046	1.419	1	1	6	407.800	67.677	2.185	0.618	0.116	0.609	407.865	67.684	1.910	406	65	1	5	6	4
0.410	4.004	17	17	18	1.059	0.243	1	1	2	504.647	66.000	1.294	0.352	0.097	0.355	504.667	66.000	1.278	503	65	1	4	3	2
0.795	6.755	33	30	37	1.121	0.331	1	1	2	416.333	81.121	1.727	0.481	0.130	0.495	416.405	81.162	1.649	414	79	1	6	5	3
1.759	11.023	73	59	204	2.795	2.703	2	1	13	419.151	97.753	2.055	0.648	0.143	0.620	419.069	97.706	1.647	417	95	1	5	7	5
0.313	3.245	13	13	14	1.077	0.277	1	1	2	413.000	96.769	1.308	0.322	0.084	0.331	413.000	96.786	1.286	412	96	1	3	3	2
0.458	4.409	19	18	21	1.105	0.315	1	1	2	435.526	99.053	1.789	0.395	0.111	0.407	435.476	99.048	1.762	434	98	1	4	3	3
0.241	2.664	10	10	10	1.000	0.000	1	1	1	380.000	101.000	1.100	0.281	0.099	0.301	380.000	101.000	1.100	379	100	1	3	3	2
