Volume (micron^3)	Surface (micron^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (micron)	SD dist. to surf. (micron)	Median dist. to surf. (micron)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
0.121	1.587	5	5	1124	224.800	18.254	229.000	205	251	15.200	0.400	1.000	0.211	0.079	0.222	15.199	0.386	1.000	14	0	1	3	2	1
0.193	2.152	8	8	1923	240.375	27.344	237.000	200	287	192.875	0.875	1.000	0.258	0.101	0.281	192.893	0.820	1.000	192	0	1	3	3	1
14533.240	27838.994	603007	214164	261324000	433.368	242.957	360.000	200	3340	283.214	200.658	14.240	34.991	14.219	36.608	288.850	202.550	15.304	0	0	1	466	375	24
0.603	5.027	25	24	6953	278.120	51.921	263.000	209	394	432.280	0.960	1.480	0.414	0.116	0.376	432.284	0.986	1.418	430	0	1	5	3	3
0.024	0.511	1	1	210	210.000	0.000	210.000	210	210	18.000	3.000	1.000	0.000	0.000	0.000	18.000	3.000	1.000	18	3	1	1	1	1
0.096	1.270	4	4	863	215.750	11.871	215.500	205	227	20.500	4.500	1.000	0.176	0.000	0.176	20.498	4.476	1.000	20	4	1	2	2	1
132.388	461.894	5493	3014	1923146	350.108	143.610	307.000	200	1359	13.840	42.162	5.417	4.515	2.066	4.357	13.333	42.125	5.702	0	3	1	36	68	13
0.096	1.464	4	4	826	206.500	6.807	205.000	201	215	319.250	24.000	1.000	0.190	0.092	0.221	319.243	24.010	1.000	319	23	1	2	3	1
0.434	4.498	18	18	4161	231.167	28.181	225.000	202	285	325.389	32.833	1.111	0.405	0.163	0.410	325.385	32.796	1.097	324	31	1	4	6	2
0.145	1.905	6	6	1274	212.333	7.685	214.000	200	221	9.333	43.500	1.000	0.246	0.108	0.207	9.336	43.494	1.000	9	42	1	2	4	1
0.048	0.829	2	2	440	220.000	14.142	220.000	210	230	39.000	47.500	1.000	0.124	0.000	0.124	39.000	47.523	1.000	39	47	1	1	2	1
0.024	0.511	1	1	206	206.000	0.000	206.000	206	206	272.000	58.000	1.000	0.000	0.000	0.000	272.000	58.000	1.000	272	58	1	1	1	1
0.096	1.270	4	4	823	205.750	5.500	204.500	201	213	278.500	60.500	1.000	0.176	0.000	0.176	278.510	60.504	1.000	278	60	1	2	2	1
0.024	0.511	1	1	203	203.000	0.000	203.000	203	203	283.000	61.000	1.000	0.000	0.000	0.000	283.000	61.000	1.000	283	61	1	1	1	1
1.374	11.713	57	57	13220	231.930	25.879	229.000	200	290	295.930	66.439	1.246	0.724	0.332	0.674	295.987	66.448	1.234	290	62	1	10	10	2
0.121	1.658	5	5	1174	234.800	22.972	233.000	202	259	339.400	63.400	1.200	0.224	0.070	0.195	339.391	63.409	1.172	339	63	1	2	2	2
0.096	1.464	4	4	817	204.250	1.500	204.000	203	206	278.250	64.750	1.000	0.216	0.099	0.230	278.251	64.752	1.000	277	64	1	3	2	1
0.096	1.464	4	4	821	205.250	4.573	205.000	200	211	289.000	64.750	1.000	0.190	0.092	0.221	289.002	64.756	1.000	288	64	1	3	2	1
2.989	22.031	124	114	29966	241.661	37.471	232.000	200	380	338.702	75.597	2.145	1.120	0.575	1.015	338.664	75.450	2.076	335	71	1	9	17	5
0.096	1.270	4	4	859	214.750	6.131	217.000	206	219	282.500	75.500	1.000	0.176	0.000	0.176	282.495	75.505	1.000	282	75	1	2	2	1
0.072	1.146	3	3	628	209.333	5.132	208.000	205	215	296.333	78.333	1.000	0.163	0.039	0.185	296.331	78.326	1.000	296	78	1	2	2	1
0.096	1.464	4	4	857	214.250	6.131	214.500	208	220	282.500	80.000	1.000	0.201	0.089	0.201	282.502	79.998	1.000	282	79	1	2	3	1
0.096	1.464	4	4	839	209.750	5.620	209.000	204	217	293.750	81.000	1.000	0.190	0.092	0.221	293.757	81.005	1.000	293	80	1	2	3	1
2.169	15.579	90	90	21276	236.400	28.808	231.500	200	308	302.878	91.800	1.244	0.813	0.318	0.791	302.835	91.897	1.218	299	85	1	8	13	2
0.145	1.711	6	6	1256	209.333	7.967	209.500	201	222	331.000	88.500	1.000	0.227	0.079	0.278	331.002	88.510	1.000	330	88	1	3	2	1
0.578	4.586	24	24	5168	215.333	11.274	211.000	200	238	306.083	110.167	1.500	0.392	0.107	0.378	306.091	110.156	1.490	305	108	1	3	5	2
0.145	2.046	6	6	1310	218.333	14.962	217.000	201	237	511.000	112.833	1.333	0.304	0.118	0.291	511.000	112.850	1.313	511	111	1	1	4	2
2.000	17.055	83	79	18299	220.470	16.577	216.000	200	274	347.374	126.723	1.590	1.092	0.549	1.146	347.343	126.775	1.581	343	121	1	12	13	3
0.265	3.051	11	11	2501	227.364	23.449	225.000	201	273	349.909	137.636	1.182	0.301	0.092	0.322	349.918	137.643	1.173	349	136	1	3	4	2
0.145	2.169	6	6	1252	208.667	6.532	206.500	203	218	272.667	144.500	1.333	0.305	0.115	0.272	272.675	144.508	1.336	272	143	1	2	4	2
0.048	0.899	2	2	409	204.500	2.121	204.500	203	206	511.000	145.000	1.500	0.195	0.000	0.195	511.000	145.000	1.504	511	145	1	1	1	2
0.096	1.534	4	4	894	223.500	19.774	221.500	203	248	511.000	161.000	1.250	0.231	0.090	0.267	511.000	161.019	1.227	511	160	1	1	3	2
0.121	1.587	5	5	1111	222.200	15.786	223.000	203	245	82.400	161.800	1.000	0.211	0.079	0.222	82.392	161.787	1.000	82	161	1	2	3	1
0.024	0.511	1	1	202	202.000	0.000	202.000	202	202	281.000	164.000	1.000	0.000	0.000	0.000	281.000	164.000	1.000	281	164	1	1	1	1
0.313	3.633	13	13	3004	231.077	30.729	219.000	200	282	510.769	172.615	1.308	0.377	0.150	0.369	510.789	172.620	1.273	510	170	1	2	6	2
0.121	1.728	5	5	1029	205.800	3.271	204.000	203	211	39.400	171.800	1.600	0.245	0.038	0.259	39.398	171.802	1.594	39	171	1	2	2	2
0.651	5.451	27	27	6480	240.000	28.989	232.000	204	301	25.074	180.741	1.296	0.418	0.125	0.417	25.071	180.736	1.277	23	179	1	5	5	2
0.024	0.511	1	1	209	209.000	0.000	209.000	209	209	95.000	185.000	1.000	0.000	0.000	0.000	95.000	185.000	1.000	95	185	1	1	1	1
0.096	1.464	4	4	904	226.000	5.715	227.500	218	231	511.000	186.500	1.000	0.249	0.144	0.249	511.000	186.477	1.000	511	185	1	1	4	1
0.193	2.363	8	8	1659	207.375	4.955	206.500	201	216	273.125	187.750	1.625	0.284	0.067	0.296	273.125	187.757	1.617	272	187	1	3	2	2
0.651	5.291	27	26	5996	222.074	17.004	217.000	201	259	269.704	190.593	1.593	0.420	0.111	0.424	269.705	190.615	1.589	268	189	1	4	4	3
2.121	15.992	88	88	24625	279.830	53.696	271.000	202	391	510.614	197.420	3.830	0.954	0.451	0.926	510.654	197.510	3.754	510	194	1	2	9	9
0.289	2.998	12	12	2563	213.583	9.405	217.500	200	223	245.667	199.917	1.500	0.307	0.059	0.327	245.660	199.889	1.499	245	199	1	3	3	2
