Volume (micron^3)	Surface (micron^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (micron)	SD dist. to surf. (micron)	Median dist. to surf. (micron)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
1141.460	1838.453	47361	11848	22790144	481.201	370.324	344.000	200	3471	205.743	40.260	24.679	8.497	2.764	8.775	203.204	42.363	23.696	186	0	1	57	93	49
3229.787	5420.916	134009	33797	59868320	446.749	357.268	327.000	200	4022	244.036	185.273	24.735	12.574	5.263	12.413	240.791	182.387	24.153	184	114	1	116	188	49
0.313	2.998	13	13	3606	277.385	62.199	277.000	210	404	434.615	321.000	1.462	0.311	0.058	0.339	434.602	320.978	1.405	434	320	1	3	3	2
3426.526	4790.332	142172	30674	73436464	516.533	453.666	348.000	200	3695	220.350	387.287	30.896	11.133	4.201	11.012	216.599	390.576	30.765	181	311	1	97	156	49
4.338	25.212	180	137	55475	308.194	90.762	282.000	201	566	220.517	208.822	12.728	1.509	0.773	1.501	220.529	208.879	12.730	219	206	5	5	6	16
0.337	3.914	14	14	2962	211.571	10.316	206.500	201	234	228.286	467.286	6.643	0.400	0.168	0.336	228.283	467.276	6.639	227	467	5	3	2	4
529.167	932.392	21956	5580	7099952	323.372	152.630	286.000	200	2472	259.592	103.988	27.602	5.625	1.938	5.778	260.216	102.910	28.023	229	82	6	57	41	44
0.289	3.791	12	12	2861	238.417	34.713	234.500	202	299	183.750	197.000	7.833	0.405	0.212	0.394	183.748	197.003	7.821	183	196	6	2	3	5
0.723	6.612	30	27	6937	231.233	25.286	227.000	203	299	264.400	14.700	8.767	0.517	0.194	0.497	264.403	14.702	8.780	263	14	7	4	3	5
4.049	20.648	168	108	51367	305.756	94.971	279.500	200	626	279.506	65.804	10.708	1.002	0.308	0.963	279.593	65.908	10.703	276	63	7	7	7	8
0.337	3.650	14	14	2924	208.857	6.175	208.000	200	220	208.857	461.357	9.571	0.365	0.137	0.331	208.855	461.352	9.573	208	461	8	3	2	4
