Volume (pixel^3)	Surface (pixel^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (pixel)	SD dist. to surf. (pixel)	Median dist. to surf. (pixel)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
2038	1458	2038	879	10190	5	0	5	5	5	507.511	41.422	6.217	8.277	2.394	8.230	507.511	41.422	6.217	500	30	1	12	25	18
1567	1364	1567	656	45443	29	0	29	29	29	482.324	38.945	14.125	7.806	2.396	7.828	482.321	38.945	14.125	475	31	1	16	18	23
17303	5054	17303	3032	519090	30	0	30	30	30	461.935	72.476	15.460	15.858	1.649	15.716	461.958	72.476	15.460	446	57	1	33	31	30
11733	3924	11733	2218	398922	34	0	34	34	34	389.092	114.182	17.478	13.847	1.397	13.553	389.072	114.181	17.478	376	101	1	26	28	30
9017	4046	9017	2157	351663	39	0	39	39	39	357.953	111.013	17.439	12.062	2.258	12.536	357.960	111.013	17.439	344	98	1	27	25	30
11865	3780	11865	2402	261030	22	0	22	22	22	325.910	167.141	9.757	13.880	1.619	14.089	325.934	167.142	9.757	311	153	1	31	29	22
9678	3654	9678	2101	222594	23	0	23	23	23	298.441	181.044	11.283	13.264	2.286	13.009	298.455	181.044	11.283	275	170	1	39	23	25
1797	1694	1797	876	12579	7	0	7	7	7	271.735	212.397	7.034	7.926	2.358	7.972	271.735	212.397	7.034	262	203	1	22	18	20
2442	1686	2442	992	19536	8	0	8	8	8	299.678	237.004	5.182	8.418	2.160	8.776	299.678	237.004	5.182	289	226	1	21	22	12
12713	3956	12713	2311	394103	31	0	31	31	31	251.538	275.902	13.531	14.103	0.939	13.999	251.548	275.901	13.531	238	262	1	28	29	28
8101	3572	8101	2195	105313	13	0	13	13	13	297.754	308.183	7.295	12.323	3.001	12.608	297.738	308.182	7.295	283	292	1	34	31	17
5416	2672	5416	1580	48744	9	0	9	9	9	300.589	334.978	7.069	10.848	2.373	10.955	300.589	334.978	7.069	287	323	1	28	25	21
17268	5096	17268	3174	552576	32	0	32	32	32	313.251	362.560	14.696	15.982	1.822	15.627	313.251	362.560	14.696	298	347	1	31	34	30
14993	4824	14993	3060	239888	16	0	16	16	16	317.024	401.868	9.122	15.450	2.765	15.345	317.024	401.868	9.122	299	382	1	36	39	21
3906	2172	3906	1268	54684	14	0	14	14	14	362.813	420.327	6.781	9.917	2.343	9.660	362.813	420.327	6.781	350	408	1	27	22	18
2994	1826	2994	1053	29940	10	0	10	10	10	363.223	433.172	8.360	9.057	2.284	8.967	363.223	433.172	8.360	350	426	1	27	16	19
1564	1442	1564	791	6256	4	0	4	4	4	354.748	446.529	5.499	8.713	2.965	8.746	354.748	446.529	5.499	346	436	1	17	25	13
1791	1334	1791	767	19701	11	0	11	11	11	341.452	448.731	6.350	7.843	2.272	7.762	341.452	448.731	6.350	336	438	1	14	22	14
3749	2066	3749	1313	56235	15	0	15	15	15	376.923	459.921	6.282	9.912	2.689	9.784	376.929	459.922	6.282	368	447	1	24	27	16
1383	964	1383	614	16596	12	0	12	12	12	386.763	456.749	5.763	6.851	1.529	6.750	386.763	456.749	5.763	383	447	1	11	17	14
18406	5962	18406	3538	312902	17	0	17	17	17	426.718	472.511	11.791	16.205	3.168	16.336	426.699	472.511	11.791	403	456	1	42	34	27
10185	4484	10185	2580	437955	43	0	43	43	43	388.393	477.565	16.844	14.394	3.783	14.020	388.399	477.561	16.844	372	466	1	37	26	30
9538	3424	9538	1957	352906	37	0	37	37	37	406.806	98.009	18.906	12.980	1.692	13.046	406.798	98.009	18.906	393	86	3	28	25	28
3348	1992	3348	1114	150660	45	0	45	45	45	283.074	159.621	20.640	9.438	2.283	9.645	283.069	159.620	20.640	276	147	9	14	26	22
4591	2458	4591	1434	261687	57	0	57	57	57	295.027	159.305	21.805	10.237	2.462	10.404	295.021	159.305	21.805	287	147	9	17	27	22
6164	3064	6164	1802	357512	58	0	58	58	58	273.012	378.094	22.637	10.812	2.846	11.151	273.003	378.095	22.637	261	365	9	27	29	22
7079	3220	7079	1947	311476	44	0	44	44	44	325.161	147.112	22.841	11.281	2.085	11.813	325.176	147.112	22.841	313	135	10	26	27	21
1092	1030	1092	514	55692	51	0	51	51	51	489.307	41.489	23.142	6.695	1.953	6.432	489.309	41.489	23.142	479	32	13	18	18	18
4667	2488	4667	1432	261352	56	0	56	56	56	427.390	84.093	23.029	10.633	2.766	10.506	427.390	84.093	23.029	417	69	13	27	28	18
1761	1400	1761	808	116226	66	0	66	66	66	252.777	307.335	23.753	7.727	2.180	7.883	252.777	307.335	23.753	244	296	13	15	21	18
3645	2504	3645	1389	149445	41	0	41	41	41	258.274	333.004	23.785	9.895	2.638	9.718	258.268	333.004	23.785	244	325	13	29	19	18
1412	1136	1412	626	87544	62	0	62	62	62	435.490	76.653	24.511	7.171	1.896	7.172	435.492	76.653	24.511	429	69	16	15	18	15
1059	1144	1059	624	63540	60	0	60	60	60	237.585	313.219	25.059	6.736	2.220	6.854	237.585	313.219	25.059	231	302	16	14	20	15
2457	1784	2457	1007	130221	53	0	53	53	53	255.482	347.186	24.407	9.158	2.956	8.751	255.478	347.186	24.407	243	338	16	29	17	15
1000	852	1000	491	61000	61	0	61	61	61	283.558	383.632	25.527	6.241	1.572	6.123	283.558	383.632	25.527	278	378	16	15	15	15
4419	2258	4419	1378	243045	55	0	55	55	55	482.228	59.133	26.169	10.470	2.524	10.734	482.233	59.133	26.169	467	46	17	29	27	14
1487	1218	1487	655	87733	59	0	59	59	59	503.573	45.240	25.566	7.511	2.197	7.466	503.577	45.240	25.566	496	34	18	16	22	13
1449	1168	1449	669	92736	64	0	64	64	64	378.226	95.764	26.666	7.299	2.377	7.109	378.226	95.764	26.666	368	91	19	25	13	12
1356	1112	1356	690	85428	63	0	63	63	63	382.482	84.207	27.123	7.654	2.737	7.601	382.485	84.207	27.123	370	78	20	25	13	11
