Volume (micron^3)	Surface (micron^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (micron)	SD dist. to surf. (micron)	Median dist. to surf. (micron)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
95020.891	45151.152	3942568	455559	2057200512	521.792	614.047	286.000	1	3991	222.511	259.868	14.611	46.383	17.356	47.556	213.521	242.226	13.664	0	0	1	429	512	28
0.265	3.051	11	11	11	1.000	0.000	1.000	1	1	80.909	46.909	1.182	0.302	0.099	0.321	80.909	46.909	1.182	80	46	1	3	3	2
0.241	2.664	10	10	10	1.000	0.000	1.000	1	1	103.000	51.000	1.100	0.281	0.099	0.301	103.000	51.000	1.100	102	50	1	3	3	2
0.723	6.932	30	30	32	1.067	0.254	1.000	1	2	110.000	60.500	1.333	0.556	0.196	0.575	110.000	60.500	1.312	107	59	1	7	4	2
0.241	2.664	10	10	10	1.000	0.000	1.000	1	1	25.000	61.000	1.100	0.281	0.099	0.301	25.000	61.000	1.100	24	60	1	3	3	2
0.241	2.664	10	10	10	1.000	0.000	1.000	1	1	31.000	66.000	1.100	0.281	0.099	0.301	31.000	66.000	1.100	30	65	1	3	3	2
0.289	3.616	12	12	12	1.000	0.000	1.000	1	1	177.000	100.500	1.000	0.419	0.197	0.411	177.000	100.500	1.000	175	98	1	5	6	1
0.747	8.483	31	31	32	1.032	0.180	1.000	1	2	226.032	120.355	2.065	0.635	0.222	0.637	226.000	120.406	2.031	224	117	1	6	7	4
0.337	3.439	14	14	15	1.071	0.267	1.000	1	2	221.000	151.000	1.357	0.318	0.068	0.353	221.000	151.000	1.333	220	150	1	3	3	2
0.241	2.664	10	10	10	1.000	0.000	1.000	1	1	225.000	152.000	1.100	0.281	0.099	0.301	225.000	152.000	1.100	224	151	1	3	3	2
0.241	2.664	10	10	10	1.000	0.000	1.000	1	1	221.000	165.000	1.100	0.281	0.099	0.301	221.000	165.000	1.100	220	164	1	3	3	2
0.265	2.857	11	11	11	1.000	0.000	1.000	1	1	227.000	176.909	1.182	0.296	0.091	0.320	227.000	176.909	1.182	226	176	1	3	3	2
0.265	3.051	11	11	11	1.000	0.000	1.000	1	1	214.091	219.091	1.182	0.302	0.099	0.321	214.091	219.091	1.182	213	218	1	3	3	2
0.241	2.664	10	10	10	1.000	0.000	1.000	1	1	173.000	270.000	1.100	0.281	0.099	0.301	173.000	270.000	1.100	172	269	1	3	3	2
0.530	6.207	22	22	23	1.045	0.213	1.000	1	2	142.591	293.636	2.182	0.585	0.289	0.555	142.565	293.609	2.130	141	292	1	4	5	5
0.482	7.106	20	19	20	1.000	0.000	1.000	1	1	2.250	295.600	3.100	0.654	0.212	0.687	2.250	295.600	3.100	0	293	1	6	6	5
