Volume (cm^3)	Surface (cm^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (cm)	SD dist. to surf. (cm)	Median dist. to surf. (cm)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
17528.451	13102.782	727283	114838	58142208	79.944	127.659	29	1	2521	105.925	389.738	16.362	25.621	10.871	25.617	123.398	407.116	18.727	0	156	1	220	356	30
0.771	7.533	32	32	40	1.250	0.672	1	1	4	204.406	509.812	1.531	0.567	0.180	0.565	204.550	509.850	1.425	201	508	1	7	4	3
71.243	268.289	2956	2174	88232	29.848	42.157	15	1	363	257.580	510.037	16.320	4.105	1.619	4.188	251.795	510.067	19.764	236	509	1	49	3	30
0.265	3.192	11	11	13	1.182	0.405	1	1	2	272.636	510.636	2.000	0.373	0.112	0.430	272.615	510.692	2.000	272	510	1	3	2	3
0.410	3.968	17	16	17	1.000	0.000	1	1	1	65.941	341.706	2.882	0.383	0.100	0.405	65.941	341.706	2.882	65	341	2	3	3	3
0.844	6.578	35	31	36	1.029	0.169	1	1	2	94.800	452.000	3.029	0.482	0.109	0.495	94.806	452.000	3.028	93	450	2	5	5	3
0.578	6.491	24	24	24	1.000	0.000	1	1	1	49.875	479.042	2.417	0.521	0.208	0.533	49.875	479.042	2.417	47	478	2	7	3	4
0.313	4.426	13	13	13	1.000	0.000	1	1	1	35.231	348.615	4.231	0.375	0.131	0.387	35.231	348.615	4.231	34	347	3	3	4	3
0.313	3.968	13	12	13	1.000	0.000	1	1	1	46.077	341.308	5.462	0.400	0.156	0.369	46.077	341.308	5.462	45	340	4	3	4	4
0.362	3.844	15	14	15	1.000	0.000	1	1	1	58.667	483.667	5.267	0.398	0.154	0.408	58.667	483.667	5.267	58	483	4	3	3	4
0.386	4.496	16	14	16	1.000	0.000	1	1	1	47.000	424.000	7.875	0.421	0.135	0.422	47.000	424.000	7.875	46	423	6	3	3	4
1.012	10.369	42	39	44	1.048	0.216	1	1	2	34.476	344.310	9.905	0.655	0.269	0.621	34.432	344.295	9.955	32	342	7	6	6	6
13.400	56.688	556	333	1595	2.869	2.966	2	1	19	27.455	393.491	24.403	1.967	1.051	1.826	27.478	393.327	25.806	22	390	9	12	8	22
0.289	3.597	12	12	13	1.083	0.289	1	1	2	213.000	510.750	10.750	0.383	0.167	0.368	213.000	510.769	10.769	212	510	9	3	2	4
