Volume (cm^3)	Surface (cm^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (cm)	SD dist. to surf. (cm)	Median dist. to surf. (cm)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
221.876	1617.128	9206	7839	385085	41.830	65.312	20.000	1	935	259.567	149.501	2.526	9.487	5.382	8.661	258.365	150.793	2.547	181	117	1	157	103	4
3.736	45.534	155	154	2104	13.574	12.775	10.000	1	62	231.581	162.529	2.406	1.042	0.434	0.944	231.952	162.720	2.375	228	154	1	9	17	4
0.482	6.260	20	20	362	18.100	18.425	12.000	1	55	318.350	190.300	2.750	0.524	0.231	0.528	318.202	190.635	2.793	317	188	1	5	4	4
0.241	4.285	10	10	127	12.700	14.952	5.500	1	42	222.700	211.300	1.900	0.487	0.179	0.489	223.213	211.055	1.646	221	211	1	4	2	4
3.446	40.330	143	139	3002	20.993	34.887	9.000	1	202	224.245	218.846	2.378	0.933	0.365	0.885	224.219	218.632	2.360	220	214	1	9	14	4
512.297	4838.069	21256	19415	540844	25.444	37.867	14.000	1	852	263.145	277.989	2.545	15.193	6.353	16.899	269.412	271.590	2.553	162	220	1	192	140	4
1.639	23.120	68	68	794	11.676	11.618	8.000	1	50	166.441	225.176	2.118	0.738	0.252	0.730	166.416	225.005	1.942	162	222	1	10	8	4
0.265	5.114	11	11	52	4.727	3.379	6.000	1	11	233.273	232.273	2.273	0.485	0.127	0.478	233.365	232.000	2.385	232	230	1	4	5	4
0.289	5.749	12	12	53	4.417	3.655	3.500	1	14	278.583	280.250	2.167	0.629	0.213	0.573	278.698	279.792	2.604	276	279	1	7	4	4
0.386	4.867	16	16	531	33.188	30.229	28.500	1	112	328.062	291.250	2.812	0.461	0.196	0.484	328.147	291.309	2.938	327	290	1	3	3	4
0.627	8.817	26	26	226	8.692	13.172	3.500	1	65	239.731	298.423	2.577	0.553	0.208	0.604	239.438	298.540	2.066	238	295	1	5	7	4
0.434	7.213	18	18	125	6.944	6.449	5.000	1	22	225.278	298.389	2.500	0.483	0.179	0.466	225.376	298.608	2.464	223	296	1	6	5	4
0.313	5.819	13	13	84	6.462	5.666	5.000	1	18	259.000	299.385	2.923	0.604	0.215	0.633	258.524	299.464	2.536	256	298	1	7	4	4
4.917	77.187	204	204	1865	9.142	8.165	7.000	1	50	235.554	314.309	2.755	1.930	0.891	1.985	235.776	314.730	2.746	227	301	1	20	26	4
0.337	5.432	14	14	90	6.429	7.743	4.000	1	24	319.357	303.429	2.714	0.539	0.196	0.628	319.656	303.400	2.278	318	302	1	4	4	4
27.885	332.004	1157	1127	23655	20.445	40.263	10.000	1	501	211.813	325.266	2.531	4.207	2.152	3.941	213.115	328.386	2.584	183	299	1	59	43	4
1.832	31.195	76	76	555	7.303	6.354	5.500	1	30	344.842	306.724	2.632	1.156	0.414	1.221	345.775	306.813	2.858	338	303	1	14	10	4
0.265	5.625	11	11	164	14.909	10.173	12.000	1	30	301.273	307.727	1.909	0.680	0.272	0.730	301.305	308.134	1.939	300	304	1	4	8	4
0.265	4.038	11	11	177	16.091	17.352	11.000	1	53	239.455	308.636	2.364	0.427	0.188	0.315	239.209	308.356	2.056	239	308	1	2	3	4
0.289	4.620	12	12	99	8.250	8.159	5.000	1	26	231.500	311.417	1.833	0.486	0.196	0.450	231.687	311.808	2.333	231	309	1	2	5	4
0.289	5.625	12	12	77	6.417	6.626	3.500	1	21	264.333	312.083	2.667	0.578	0.249	0.591	264.052	312.247	2.870	262	309	1	5	7	4
0.362	5.873	15	15	117	7.800	5.532	8.000	2	18	259.133	320.600	2.867	0.522	0.198	0.502	259.128	320.872	3.239	258	318	1	3	5	4
1.591	26.346	66	66	667	10.106	8.628	7.000	1	31	249.455	328.515	2.727	0.940	0.428	0.902	249.355	328.394	2.741	243	322	1	13	12	4
0.241	4.338	10	10	60	6.000	5.944	4.000	1	17	238.300	329.600	2.800	0.531	0.174	0.503	238.083	329.917	3.283	237	328	1	4	4	4
0.747	9.399	31	31	511	16.484	19.188	7.000	1	60	226.129	340.323	2.839	0.572	0.208	0.593	226.663	340.423	2.910	223	339	1	6	4	4
0.241	4.409	10	10	122	12.200	15.490	8.500	2	54	222.100	344.400	3.200	0.517	0.160	0.512	221.934	344.721	3.648	220	343	1	5	4	4
0.362	4.743	15	15	522	34.800	27.381	30.000	1	90	298.333	361.867	2.400	0.483	0.172	0.553	298.285	362.077	2.450	298	361	1	2	3	4
0.434	7.989	18	18	162	9.000	9.003	7.500	1	32	275.167	320.389	3.389	0.586	0.191	0.598	275.272	320.457	3.599	273	317	2	6	7	3
181.483	1244.135	7530	6698	319976	42.493	61.256	22.000	1	684	261.335	149.303	7.016	9.422	5.344	8.691	265.927	152.956	6.999	182	117	6	156	104	3
1.663	26.804	69	69	725	10.507	14.926	6.000	1	75	231.725	161.464	6.884	0.928	0.381	0.829	232.143	162.072	6.912	229	153	6	7	16	3
1.181	16.348	49	49	652	13.306	16.136	9.000	1	76	224.245	218.490	6.959	0.724	0.329	0.697	224.210	218.160	7.189	221	212	6	7	12	3
0.651	11.163	27	27	197	7.296	6.916	6.000	1	28	166.852	224.704	6.704	0.626	0.221	0.625	166.853	225.030	6.563	164	222	6	7	7	3
1807.354	15998.888	74990	66791	1892921	25.242	41.088	14.000	1	1180	262.792	289.584	11.399	14.626	5.985	14.909	265.630	287.154	11.385	163	222	6	191	142	11
0.868	14.302	36	36	272	7.556	8.775	4.500	1	43	175.833	228.139	6.806	0.686	0.286	0.641	175.327	227.820	6.551	171	225	6	10	7	3
0.434	7.547	18	18	187	10.389	9.912	8.000	1	39	321.000	245.722	7.056	0.554	0.183	0.517	320.706	245.187	7.064	320	242	6	4	7	3
0.289	2.821	12	12	385	32.083	27.278	20.000	8	91	330.500	284.500	7.000	0.344	0.124	0.428	330.639	284.548	7.062	330	284	6	2	2	3
0.482	5.943	20	19	995	49.750	59.221	17.000	3	187	327.750	291.450	7.200	0.454	0.171	0.461	327.970	291.403	6.938	325	290	6	6	4	3
0.265	4.850	11	11	129	11.727	10.631	7.000	1	32	224.909	299.091	6.636	0.520	0.234	0.432	224.674	298.868	6.713	222	297	6	6	5	3
0.265	4.603	11	11	57	5.182	5.154	2.000	1	17	215.091	305.636	7.000	0.467	0.213	0.421	214.754	305.439	6.947	213	305	6	6	3	3
0.289	3.580	12	12	246	20.500	20.585	16.000	1	72	206.083	307.500	6.750	0.357	0.119	0.355	205.915	307.671	7.195	205	307	6	4	2	3
0.362	5.943	15	15	141	9.400	6.390	9.000	1	22	270.533	315.800	7.533	0.693	0.163	0.735	270.454	315.163	7.482	270	314	6	3	6	4
1.759	23.083	73	73	1248	17.096	22.543	7.000	1	106	260.260	321.315	7.548	0.833	0.292	0.837	259.935	320.098	7.645	258	317	6	6	11	4
0.458	6.719	19	19	228	12.000	8.260	10.000	1	29	262.053	330.842	7.684	0.492	0.181	0.515	262.162	330.689	7.917	260	329	6	4	4	4
2.145	22.625	89	88	3773	42.393	57.844	18.000	1	290	224.000	341.764	7.685	0.831	0.267	0.854	225.057	341.672	7.807	220	339	6	9	8	4
0.410	5.255	17	17	681	40.059	36.374	23.000	2	137	215.118	350.471	7.471	0.496	0.195	0.589	214.922	350.567	7.730	214	350	6	4	3	4
427.460	2578.094	17736	13379	755715	42.609	66.187	22.000	1	1595	263.157	148.834	12.998	9.436	5.299	8.626	275.896	155.847	13.005	181	117	10	157	102	7
0.771	13.561	32	32	216	6.750	5.199	6.000	1	20	230.625	160.531	13.500	0.764	0.271	0.722	230.847	160.597	13.671	228	157	10	6	8	7
0.844	14.777	35	35	244	6.971	5.283	6.000	1	24	231.629	165.600	11.200	0.828	0.320	0.855	231.783	165.553	11.299	226	163	10	11	7	6
1.133	16.699	47	47	644	13.702	18.019	8.000	1	87	225.000	217.787	12.702	0.863	0.294	0.897	224.710	217.613	12.081	222	214	10	8	9	7
0.627	11.639	26	26	140	5.385	4.464	3.500	1	15	215.500	239.885	11.346	0.791	0.243	0.796	215.800	239.936	11.129	213	236	10	7	9	5
0.241	3.703	10	10	98	9.800	8.753	7.000	1	29	320.600	244.900	11.300	0.481	0.176	0.523	320.276	244.816	11.633	320	244	10	2	3	4
0.337	5.749	14	14	94	6.714	5.703	5.500	1	19	292.000	255.214	11.857	0.590	0.299	0.512	291.947	255.309	11.266	291	253	10	4	4	6
0.386	5.766	16	16	619	38.688	40.403	20.500	2	125	319.062	293.688	13.188	0.662	0.374	0.625	318.990	293.952	13.422	318	293	10	3	2	7
0.651	12.167	27	27	236	8.741	6.004	7.000	1	23	271.074	318.111	12.148	0.736	0.254	0.723	270.686	317.987	12.208	269	314	11	6	9	5
0.482	8.006	20	20	586	29.300	41.677	8.000	1	137	253.950	315.050	13.500	0.743	0.333	0.652	254.114	315.824	13.894	252	310	11	5	8	6
0.313	5.272	13	13	438	33.692	28.365	24.000	4	83	213.000	346.308	13.231	0.579	0.286	0.546	212.863	346.477	12.902	211	346	11	4	2	6
0.386	5.960	16	16	253	15.812	14.469	13.000	1	50	214.938	350.188	13.125	0.601	0.320	0.534	214.866	350.099	12.684	213	348	11	5	4	6
