Volume (cm^3)	Surface (cm^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (cm)	SD dist. to surf. (cm)	Median dist. to surf. (cm)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
12000.461	19156.812	497918	219716	15594775	31.320	50.151	15	1	990	134.867	153.070	14.591	23.856	10.863	23.396	129.319	152.108	16.225	0	0	1	252	322	28
3.929	38.254	163	163	1357	8.325	6.713	6	1	29	256.675	0.000	11.202	2.225	1.246	2.036	256.965	0.000	10.941	250	0	1	12	1	25
0.241	2.945	10	10	10	1.000	0.000	1	1	1	107.000	153.000	4.500	0.292	0.051	0.316	107.000	153.000	4.500	106	152	4	3	3	2
0.434	4.215	18	17	18	1.000	0.000	1	1	1	37.889	81.000	8.778	0.390	0.141	0.382	37.889	81.000	8.778	37	80	8	3	3	4
0.410	3.757	17	17	19	1.118	0.332	1	1	2	106.882	153.118	10.588	0.341	0.078	0.349	106.895	153.158	10.632	105	152	10	4	3	2
0.289	2.840	12	12	18	1.500	0.674	1	1	3	106.500	153.000	14.000	0.325	0.119	0.325	106.667	153.000	14.000	105	152	14	4	3	1
1.012	7.213	42	36	58	1.381	0.582	1	1	3	37.714	80.857	17.119	0.512	0.085	0.516	37.724	80.897	17.207	36	79	16	5	5	3
0.458	4.603	19	18	20	1.053	0.229	1	1	2	60.000	116.000	17.000	0.382	0.086	0.390	60.000	116.000	17.000	59	115	16	3	3	3
2.025	10.352	84	66	375	4.464	3.974	2	1	17	107.000	153.000	17.500	0.674	0.100	0.636	106.901	153.005	17.496	105	151	16	5	5	4
0.675	4.990	28	26	30	1.071	0.262	1	1	2	11.000	59.000	21.071	0.442	0.117	0.463	11.000	59.000	21.100	10	58	20	3	3	4
5.616	27.969	233	167	690	2.961	3.163	2	1	19	37.245	80.747	25.227	1.208	0.441	1.180	37.109	80.825	25.964	33	77	20	9	9	9
7.857	32.640	326	192	887	2.721	2.345	2	1	13	66.647	110.003	24.979	1.216	0.295	1.224	66.532	109.989	25.628	62	106	21	10	9	8
7.086	29.043	294	161	1206	4.102	4.783	2	1	27	106.738	153.044	24.820	1.144	0.234	1.129	106.653	153.034	25.116	103	149	21	9	9	8
2.217	13.507	92	70	193	2.098	1.786	1	1	10	59.022	95.978	26.152	0.764	0.226	0.741	58.902	95.886	26.725	57	94	22	6	5	7
3.736	23.682	155	112	253	1.632	1.013	1	1	5	58.355	116.826	25.452	0.966	0.303	1.008	58.731	116.557	25.609	53	114	22	10	9	7
0.482	5.272	20	18	21	1.050	0.224	1	1	2	60.000	8.000	24.500	0.488	0.159	0.585	60.000	8.000	24.524	59	7	23	3	3	4
0.265	3.473	11	11	11	1.000	0.000	1	1	1	154.455	26.273	25.545	0.450	0.250	0.301	154.455	26.273	25.545	154	26	23	2	2	5
1.060	9.663	44	41	47	1.068	0.255	1	1	2	119.727	134.136	26.182	0.673	0.236	0.733	119.723	134.149	26.234	118	132	23	4	5	6
2.314	13.701	96	69	188	1.958	1.273	1	1	6	67.292	137.969	26.156	0.769	0.191	0.762	67.298	138.000	26.324	65	135	23	6	6	6
1.012	7.795	42	36	45	1.071	0.261	1	1	2	67.690	87.976	26.905	0.545	0.160	0.521	67.667	87.956	26.978	66	86	24	4	5	5
0.410	5.255	17	15	17	1.000	0.000	1	1	1	67.765	129.118	25.882	0.444	0.185	0.441	67.765	129.118	25.882	67	128	24	3	4	5
0.313	4.355	13	12	13	1.000	0.000	1	1	1	123.846	133.231	25.923	0.447	0.191	0.451	123.846	133.231	25.923	123	131	24	3	5	4
0.362	3.844	15	15	15	1.000	0.000	1	1	1	3.600	83.667	26.067	0.369	0.129	0.402	3.600	83.667	26.067	3	83	25	3	3	3
1.036	7.460	43	37	77	1.791	1.166	1	1	5	10.674	58.953	27.209	0.513	0.094	0.520	10.701	58.974	27.403	8	57	26	6	5	3
0.482	4.215	20	19	24	1.200	0.410	1	1	2	2.900	80.200	27.250	0.398	0.102	0.403	2.875	80.250	27.333	2	79	26	3	3	3
0.337	3.439	14	14	15	1.071	0.267	1	1	2	5.000	121.000	27.643	0.318	0.068	0.353	5.000	121.000	27.667	4	120	27	3	3	2
