Volume (cm^3)	Surface (cm^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (cm)	SD dist. to surf. (cm)	Median dist. to surf. (cm)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
25759.857	38027.812	1068817	421026	24085244	22.534	36.827	11	1	871	251.492	299.285	16.003	29.945	12.370	28.345	255.661	289.727	18.765	71	130	1	326	382	32
0.362	3.793	15	15	15	1.000	0.000	1	1	1	294.133	202.667	1.000	0.412	0.186	0.435	294.133	202.667	1.000	292	201	1	6	4	1
0.241	2.664	10	10	10	1.000	0.000	1	1	1	203.000	325.000	1.100	0.281	0.099	0.301	203.000	325.000	1.100	202	324	1	3	3	2
0.482	4.799	20	20	20	1.000	0.000	1	1	1	246.850	330.400	1.000	0.454	0.187	0.460	246.850	330.400	1.000	244	329	1	7	4	1
0.578	5.521	24	24	25	1.042	0.204	1	1	2	295.125	370.042	1.250	0.433	0.162	0.414	295.160	370.040	1.240	292	368	1	6	5	2
2.193	15.255	91	77	185	2.033	1.779	1	1	9	300.835	392.769	2.802	0.839	0.335	0.819	300.622	392.914	2.168	298	391	1	6	5	7
4240.934	7139.665	175963	74795	3903555	22.184	43.076	9	1	777	280.871	469.142	15.598	9.644	3.747	9.414	274.184	478.003	19.064	226	393	1	141	119	32
0.554	5.943	23	23	24	1.043	0.209	1	1	2	190.174	399.304	1.565	0.416	0.146	0.379	190.208	399.292	1.542	189	397	1	4	5	3
0.265	3.597	11	11	11	1.000	0.000	1	1	1	311.818	400.909	3.000	0.388	0.198	0.440	311.818	400.909	3.000	311	400	1	2	3	4
0.265	3.051	11	11	11	1.000	0.000	1	1	1	186.909	418.909	1.182	0.302	0.099	0.321	186.909	418.909	1.182	186	418	1	3	3	2
0.241	2.664	10	10	10	1.000	0.000	1	1	1	193.000	457.000	1.100	0.281	0.099	0.301	193.000	457.000	1.100	192	456	1	3	3	2
0.386	3.810	16	16	16	1.000	0.000	1	1	1	201.000	475.562	1.250	0.346	0.098	0.347	201.000	475.562	1.250	200	474	1	3	4	2
0.362	3.245	15	15	15	1.000	0.000	1	1	1	226.000	510.200	1.400	0.328	0.071	0.345	226.000	510.200	1.400	225	509	1	3	3	2
0.241	3.456	10	9	10	1.000	0.000	1	1	1	234.000	273.600	3.500	0.408	0.181	0.331	234.000	273.600	3.500	233	272	2	3	4	4
0.313	4.021	13	12	13	1.000	0.000	1	1	1	251.308	315.077	3.231	0.378	0.141	0.397	251.308	315.077	3.231	250	313	2	3	5	3
0.337	4.409	14	13	14	1.000	0.000	1	1	1	248.357	321.929	4.643	0.415	0.177	0.376	248.357	321.929	4.643	247	320	3	3	5	4
0.530	5.943	22	21	23	1.045	0.213	1	1	2	256.136	229.455	5.727	0.524	0.261	0.510	256.130	229.478	5.696	255	227	4	3	5	5
0.241	3.333	10	9	10	1.000	0.000	1	1	1	239.800	493.000	6.500	0.394	0.158	0.320	239.800	493.000	6.500	239	492	5	3	3	4
0.265	3.262	11	10	11	1.000	0.000	1	1	1	257.909	310.273	11.273	0.335	0.083	0.321	257.909	310.273	11.273	257	309	10	3	3	3
0.554	5.097	23	22	25	1.087	0.288	1	1	2	241.000	335.957	11.522	0.407	0.126	0.398	241.000	335.920	11.560	240	334	10	3	5	3
0.337	3.456	14	14	14	1.000	0.000	1	1	1	248.714	341.429	11.000	0.372	0.131	0.421	248.714	341.429	11.000	248	341	10	3	2	3
0.362	4.162	15	15	16	1.067	0.258	1	1	2	312.400	398.600	11.200	0.374	0.131	0.370	312.438	398.625	11.250	311	397	10	4	4	3
0.651	6.912	27	26	27	1.000	0.000	1	1	1	218.185	449.556	11.259	0.460	0.141	0.493	218.185	449.556	11.259	216	448	10	5	4	3
6.435	23.827	267	171	6321	23.674	33.603	8	1	157	290.509	397.217	15.824	1.025	0.142	1.014	290.299	397.149	15.607	287	393	14	9	10	5
1.157	8.517	48	43	49	1.021	0.144	1	1	2	217.083	450.562	16.104	0.635	0.217	0.607	217.082	450.551	16.143	216	449	14	4	4	5
0.458	4.850	19	18	19	1.000	0.000	1	1	1	198.053	462.737	14.684	0.410	0.146	0.398	198.053	462.737	14.684	197	461	14	4	5	3
0.434	3.439	18	18	18	1.000	0.000	1	1	1	306.000	201.000	17.500	0.341	0.067	0.316	306.000	201.000	17.500	305	200	17	3	3	2
0.265	3.563	11	11	11	1.000	0.000	1	1	1	205.091	320.545	20.091	0.425	0.189	0.447	205.091	320.545	20.091	204	318	20	4	6	2
4.266	21.443	177	125	686	3.876	4.861	2	1	28	290.446	396.842	22.729	1.060	0.381	1.045	290.410	396.885	21.491	288	394	20	6	7	9
0.241	2.664	10	10	11	1.100	0.316	1	1	2	299.000	403.000	20.100	0.281	0.099	0.301	299.000	403.000	20.091	298	402	20	3	3	2
7.929	33.081	329	196	971	2.951	2.793	2	1	18	216.802	449.921	25.927	1.284	0.403	1.256	216.871	449.956	26.485	212	447	20	10	8	10
0.651	5.378	27	25	30	1.111	0.320	1	1	2	192.074	415.074	27.889	0.463	0.150	0.438	192.067	415.067	27.900	191	414	26	3	3	4
2.217	20.290	92	92	207	2.250	1.516	2	1	6	311.185	398.174	31.000	1.322	0.810	1.125	311.541	397.908	31.000	307	389	31	10	24	1
0.410	4.040	17	17	34	2.000	1.275	1	1	5	276.647	438.000	31.000	0.385	0.140	0.418	276.588	438.000	31.000	275	436	31	5	5	1
