Volume (cm^3)	Surface (cm^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (cm)	SD dist. to surf. (cm)	Median dist. to surf. (cm)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
22776.504	23191.406	945033	226403	29469768	31.184	45.079	15	1	1116	395.182	242.901	16.037	30.782	13.434	27.981	402.797	251.756	17.576	295	0	1	217	441	30
0.337	3.669	14	14	14	1.000	0.000	1	1	1	439.714	160.286	1.000	0.395	0.173	0.432	439.714	160.286	1.000	438	158	1	5	5	1
0.289	3.034	12	12	15	1.250	0.452	1	1	2	425.583	178.583	1.000	0.341	0.134	0.374	425.600	178.600	1.000	424	177	1	4	4	1
0.289	2.840	12	12	12	1.000	0.000	1	1	1	416.000	187.500	1.000	0.325	0.119	0.325	416.000	187.500	1.000	415	186	1	3	4	1
0.578	6.263	24	24	25	1.042	0.204	1	1	2	410.917	193.542	1.000	0.576	0.236	0.567	410.840	193.600	1.000	408	191	1	8	6	1
0.458	4.287	19	19	24	1.263	0.452	1	1	2	391.000	204.000	1.000	0.407	0.157	0.497	391.042	204.083	1.000	389	202	1	5	5	1
0.241	2.787	10	10	10	1.000	0.000	1	1	1	486.500	366.200	1.000	0.324	0.146	0.323	486.500	366.200	1.000	485	365	1	4	4	1
0.675	8.182	28	27	28	1.000	0.000	1	1	1	424.893	179.036	4.179	0.588	0.197	0.580	424.893	179.036	4.179	423	176	3	5	6	4
0.241	3.122	10	9	10	1.000	0.000	1	1	1	377.500	264.800	4.000	0.325	0.102	0.376	377.500	264.800	4.000	376	264	3	4	3	3
0.627	6.842	26	24	26	1.000	0.000	1	1	1	447.269	371.962	5.423	0.521	0.213	0.550	447.269	371.962	5.423	446	370	3	4	5	5
0.386	4.867	16	15	16	1.000	0.000	1	1	1	387.250	198.500	8.938	0.553	0.264	0.533	387.250	198.500	8.938	386	197	7	3	4	5
0.313	3.774	13	12	13	1.000	0.000	1	1	1	506.462	80.846	15.231	0.374	0.147	0.330	506.462	80.846	15.231	505	80	14	3	3	4
0.554	5.325	23	21	25	1.087	0.288	1	1	2	419.696	261.000	15.565	0.460	0.153	0.375	419.720	261.000	15.560	419	260	14	3	3	4
1.253	12.254	52	45	56	1.077	0.269	1	1	2	440.808	200.923	26.038	1.143	0.640	1.186	440.804	200.929	25.946	439	200	20	4	3	11
0.313	4.074	13	13	13	1.000	0.000	1	1	1	393.385	413.538	20.154	0.362	0.159	0.369	393.385	413.538	20.154	392	412	20	5	4	2
0.482	4.144	20	19	20	1.000	0.000	1	1	1	447.900	429.000	20.550	0.372	0.082	0.378	447.900	429.000	20.550	446	428	20	4	3	3
0.458	4.355	19	18	19	1.000	0.000	1	1	1	426.789	329.000	21.895	0.395	0.098	0.432	426.789	329.000	21.895	426	328	21	3	3	3
1.615	12.519	67	56	86	1.284	0.486	1	1	3	408.418	307.239	26.970	0.849	0.409	0.824	408.360	307.186	27.174	407	306	22	4	4	9
2.338	18.536	97	86	132	1.361	0.753	1	1	5	428.856	178.907	29.000	0.897	0.375	0.841	428.462	178.917	29.114	423	176	24	12	8	7
1.446	9.680	60	51	74	1.233	0.500	1	1	3	419.617	261.083	27.617	0.693	0.250	0.679	419.568	261.108	27.649	418	260	25	4	4	6
0.627	6.806	26	23	26	1.000	0.000	1	1	1	494.885	353.885	27.923	0.589	0.266	0.504	494.885	353.885	27.923	494	353	25	3	3	6
0.819	5.749	34	31	63	1.853	1.158	1	1	5	427.353	329.000	29.029	0.472	0.113	0.480	427.254	329.000	29.222	426	328	27	4	3	4
0.337	3.720	14	14	14	1.000	0.000	1	1	1	425.929	334.429	28.714	0.378	0.150	0.345	425.929	334.429	28.714	425	334	27	3	2	4
0.289	3.527	12	11	12	1.000	0.000	1	1	1	479.917	137.000	29.250	0.357	0.095	0.371	479.917	137.000	29.250	479	136	28	3	3	3
0.241	3.139	10	10	10	1.000	0.000	1	1	1	432.200	171.000	29.400	0.321	0.110	0.302	432.200	171.000	29.400	431	170	28	3	3	3
0.362	4.091	15	14	15	1.000	0.000	1	1	1	449.533	428.467	29.200	0.380	0.118	0.377	449.533	428.467	29.200	448	427	28	4	4	3
0.241	2.664	10	10	10	1.000	0.000	1	1	1	487.000	355.000	29.900	0.281	0.099	0.301	487.000	355.000	29.900	486	354	29	3	3	2
0.313	3.810	13	13	13	1.000	0.000	1	1	1	389.538	407.462	29.923	0.386	0.168	0.395	389.538	407.462	29.923	388	405	29	4	6	2
