Volume (cm^3)	Surface (cm^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (cm)	SD dist. to surf. (cm)	Median dist. to surf. (cm)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
2.169	15.853	90	90	326	3.622	3.221	2.000	1	15	258.500	0.522	2.756	0.946	0.440	0.885	257.436	0.531	3.184	252	0	1	15	2	4
0.313	3.122	13	13	13	1.000	0.000	1.000	1	1	270.385	0.462	1.385	0.326	0.087	0.307	270.385	0.462	1.385	269	0	1	4	2	2
12059.678	16746.082	500375	206136	21121572	42.211	62.850	18.000	1	892	381.280	146.682	13.120	22.209	10.487	21.455	387.662	148.066	11.997	281	0	1	231	298	26
0.747	7.971	31	31	36	1.161	0.374	1.000	1	2	274.774	0.710	3.065	0.629	0.292	0.599	274.694	0.694	3.194	270	0	1	10	2	4
0.241	2.664	10	10	10	1.000	0.000	1.000	1	1	468.000	33.000	1.100	0.281	0.099	0.301	468.000	33.000	1.100	467	32	1	3	3	2
0.289	3.034	12	12	12	1.000	0.000	1.000	1	1	408.500	36.250	1.000	0.337	0.134	0.356	408.500	36.250	1.000	407	35	1	4	4	1
2.410	12.751	100	78	185	1.850	1.067	1.000	1	5	458.500	40.800	2.310	0.714	0.119	0.700	458.514	40.886	2.200	456	38	1	6	7	4
6.989	26.617	290	200	1151	3.969	3.343	3.000	1	17	400.176	42.748	2.393	1.062	0.255	1.059	399.938	42.682	2.140	395	39	1	13	9	4
4.531	18.960	188	133	1551	8.250	9.569	4.000	1	48	485.197	62.303	2.479	0.886	0.141	0.886	484.963	62.204	2.179	481	59	1	9	8	4
3.422	17.002	142	106	363	2.556	2.363	2.000	1	13	450.930	63.669	2.296	0.824	0.174	0.823	450.741	63.267	2.011	448	60	1	8	9	4
1.976	11.869	82	68	99	1.207	0.490	1.000	1	4	460.671	64.598	2.329	0.701	0.180	0.691	460.919	64.657	2.162	458	63	1	8	5	4
1.229	8.817	51	44	63	1.235	0.513	1.000	1	3	391.392	66.510	2.216	0.580	0.139	0.557	391.429	66.492	2.111	389	65	1	6	5	4
1.374	10.194	57	51	72	1.263	0.613	1.000	1	4	443.491	67.649	1.825	0.607	0.179	0.581	443.264	67.583	1.694	440	65	1	8	5	4
0.482	5.150	20	20	20	1.000	0.000	1.000	1	1	503.350	70.150	1.400	0.436	0.191	0.399	503.350	70.150	1.400	502	68	1	4	5	4
54.855	163.816	2276	1431	54525	23.957	44.288	6.000	1	402	388.338	90.881	4.574	2.455	0.913	2.348	390.580	93.798	3.558	376	75	1	26	29	9
2.651	16.595	110	93	201	1.827	1.180	1.000	1	7	506.927	77.309	3.182	0.870	0.347	0.868	506.925	77.279	2.726	504	75	1	7	5	8
7.544	36.207	313	232	996	3.182	3.494	2.000	1	22	394.236	78.805	4.335	1.261	0.421	1.306	394.427	78.905	3.110	390	76	1	10	7	9
0.627	5.485	26	25	29	1.115	0.326	1.000	1	2	479.769	89.346	1.692	0.431	0.116	0.434	479.793	89.345	1.655	478	88	1	4	4	3
2.458	13.350	102	79	299	2.931	2.854	2.000	1	16	424.578	91.882	2.676	0.761	0.174	0.745	424.689	91.950	2.137	422	89	1	6	6	5
7.279	27.584	302	186	1466	4.854	5.146	3.000	1	33	407.603	93.493	2.828	1.096	0.219	1.099	407.430	93.183	2.413	402	90	1	13	8	5
0.241	2.664	10	10	10	1.000	0.000	1.000	1	1	494.000	92.000	1.100	0.281	0.099	0.301	494.000	92.000	1.100	493	91	1	3	3	2
4.049	20.298	168	122	690	4.107	4.272	2.000	1	23	506.714	98.006	2.762	0.916	0.207	0.904	506.916	97.739	2.514	503	95	1	8	9	5
1.229	9.700	51	44	74	1.451	0.783	1.000	1	4	453.176	103.490	2.431	0.657	0.224	0.626	453.149	103.622	2.081	451	102	1	5	5	5
2.338	13.597	97	77	189	1.948	1.341	2.000	1	8	459.144	110.124	2.557	0.748	0.184	0.760	459.048	110.101	2.302	456	108	1	7	5	5
5.399	20.475	224	145	1995	8.906	10.552	5.000	1	55	443.464	120.031	2.946	0.966	0.125	0.954	443.448	120.004	2.554	440	117	1	8	7	5
3.109	15.201	129	94	367	2.845	2.300	2.000	1	11	504.605	141.256	2.837	0.816	0.146	0.802	504.518	141.188	2.638	502	138	1	6	7	5
0.578	5.114	24	22	24	1.000	0.000	1.000	1	1	472.000	170.208	2.750	0.430	0.124	0.411	472.000	170.208	2.750	471	169	1	3	4	4
0.651	5.485	27	25	32	1.185	0.396	1.000	1	2	472.370	179.444	1.630	0.426	0.103	0.442	472.344	179.469	1.531	471	178	1	4	4	3
0.410	3.968	17	17	17	1.000	0.000	1.000	1	1	362.353	19.000	3.176	0.371	0.120	0.416	362.353	19.000	3.176	361	18	2	3	3	3
0.337	3.456	14	13	14	1.000	0.000	1.000	1	1	386.357	72.357	3.000	0.364	0.101	0.410	386.357	72.357	3.000	385	71	2	3	3	3
4.627	30.013	192	192	1061	5.526	6.322	3.000	1	27	264.943	0.526	7.469	1.733	0.906	1.768	259.647	0.513	7.564	252	0	6	28	2	4
5.953	23.422	247	170	703	2.846	1.961	2.000	1	11	400.227	42.879	7.474	0.996	0.223	1.002	400.185	42.707	7.521	395	39	6	12	9	4
1.109	8.199	46	36	60	1.304	0.553	1.000	1	3	459.000	41.000	7.435	0.575	0.113	0.611	459.000	41.000	7.450	457	39	6	5	5	4
1.181	8.781	49	39	117	2.388	1.222	2.000	1	6	368.000	57.041	7.408	0.589	0.120	0.603	368.000	57.017	7.453	366	55	6	5	5	4
4.290	18.907	178	121	678	3.809	4.552	2.000	1	25	484.753	62.618	7.354	0.871	0.144	0.872	484.917	62.292	7.220	481	59	6	9	8	4
0.699	6.578	29	29	30	1.034	0.186	1.000	1	2	451.552	64.931	6.621	0.460	0.157	0.474	451.567	64.967	6.600	450	62	6	4	6	3
