Volume (pixel^3)	Surface (pixel^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (pixel)	SD dist. to surf. (pixel)	Median dist. to surf. (pixel)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
14096	6230	14096	3704	14096	1	0	1	1	1	216.299	331.151	11.819	15.546	3.623	15.350	216.299	331.151	11.819	193	306	1	42	47	21
12699	6370	12699	3665	25398	2	0	2	2	2	222.750	283.470	13.645	16.248	4.869	16.230	222.750	283.470	13.645	203	260	3	53	48	19
4206	2310	4206	1311	12618	3	0	3	3	3	274.956	361.482	10.389	9.974	2.299	10.617	274.956	361.482	10.389	263	350	4	24	25	14
11338	5118	11338	3007	260774	23	0	23	23	23	408.318	474.278	18.594	14.583	3.786	13.823	408.330	474.279	18.594	391	453	9	34	49	22
7643	4084	7643	2481	107002	14	0	14	14	14	196.453	300.912	16.151	13.835	4.460	13.921	196.453	300.912	16.151	176	274	11	40	48	11
2314	1926	2314	1048	20826	9	0	9	9	9	238.723	360.260	15.366	9.821	3.775	9.285	238.723	360.260	15.366	221	349	11	33	29	10
1491	1340	1491	677	32802	22	0	22	22	22	437.613	488.721	16.532	8.961	3.979	8.203	437.613	488.721	16.532	426	473	11	22	30	14
1705	1724	1705	871	32395	19	0	19	19	19	428.611	499.529	16.044	8.886	3.548	8.159	428.611	499.529	16.044	421	480	12	22	32	10
1265	1294	1265	826	36685	29	0	29	29	29	207.770	316.384	28.591	8.326	3.269	8.278	207.770	316.384	28.591	198	305	27	21	27	4
