Volume (pixel^3)	Surface (pixel^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (pixel)	SD dist. to surf. (pixel)	Median dist. to surf. (pixel)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
6603	2548	6603	1662	39618	6	0	6	6	6	374.532	88.038	7.518	11.723	2.523	11.373	374.532	88.038	7.518	366	73	1	20	32	17
2898	1536	2898	951	14490	5	0	5	5	5	357.697	94.841	6.527	8.633	1.480	8.631	357.697	94.841	6.527	347	84	1	19	22	14
10477	3636	10477	2129	73339	7	0	7	7	7	248.313	273.422	9.108	13.404	2.052	13.772	248.318	273.422	9.108	234	258	1	33	31	20
2781	1594	2781	960	8343	3	0	3	3	3	363.431	357.767	5.301	8.695	1.930	8.835	363.431	357.767	5.301	352	348	1	23	21	11
1318	1182	1318	562	10544	8	0	8	8	8	255.624	232.921	11.673	6.977	2.042	7.057	255.624	232.921	11.673	249	224	6	17	21	13
10429	4144	10429	2371	135577	13	0	13	13	13	275.633	374.721	17.368	13.905	2.854	13.479	275.615	374.722	17.368	259	358	6	32	44	21
5918	3602	5918	2000	71016	12	0	12	12	12	296.125	392.671	17.659	11.982	3.258	11.477	296.125	392.671	17.659	281	376	7	30	36	20
2192	2210	2192	1311	30688	14	0	14	14	14	321.201	398.321	23.281	9.387	3.089	9.609	321.201	398.321	23.281	309	385	12	25	28	15
1131	1462	1131	985	31668	28	0	28	28	28	348.541	404.355	25.353	10.226	5.131	9.609	348.541	404.355	25.353	332	394	23	42	23	4
