Volume (micron^3)	Surface (micron^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (micron)	SD dist. to surf. (micron)	Median dist. to surf. (micron)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
31038.408	33996.465	1287833	280048	989333632	768.216	577.451	580.000	200	4028	340.550	271.429	9.763	43.587	15.079	44.159	343.975	266.952	10.043	163	0	1	349	512	20
10.629	54.840	441	356	130356	295.592	79.066	278.000	200	651	449.073	8.712	1.918	1.556	0.599	1.552	448.743	8.479	1.844	440	0	1	21	20	4
0.844	5.926	35	31	16780	479.429	255.775	393.000	218	1151	124.543	10.286	1.743	0.472	0.084	0.486	124.547	10.246	1.549	123	9	1	4	4	3
0.265	2.998	11	11	3567	324.273	87.224	303.000	221	514	7.000	12.727	1.364	0.298	0.062	0.307	6.994	12.716	1.291	6	12	1	3	3	2
1.952	12.327	81	60	18723	231.148	25.947	225.000	200	305	434.704	14.815	2.741	0.712	0.167	0.687	434.690	14.787	2.759	433	12	1	6	6	5
0.096	1.270	4	4	987	246.750	42.303	246.000	206	289	137.500	35.500	1.000	0.176	0.000	0.176	137.511	35.573	1.000	137	35	1	2	2	1
0.121	1.658	5	5	1326	265.200	45.991	264.000	204	324	156.400	37.400	1.200	0.224	0.070	0.195	156.382	37.403	1.154	156	37	1	2	2	2
0.048	0.829	2	2	455	227.500	10.607	227.500	220	235	158.000	54.500	1.000	0.124	0.000	0.124	158.000	54.484	1.000	158	54	1	1	2	1
0.337	3.563	14	14	4824	344.571	109.421	299.500	216	549	70.643	58.357	1.286	0.325	0.084	0.346	70.638	58.346	1.264	69	57	1	4	4	2
0.072	1.217	3	3	725	241.667	30.105	251.000	208	266	299.667	58.000	1.333	0.213	0.059	0.211	299.654	58.000	1.287	299	58	1	2	1	2
3.061	15.962	127	99	52961	417.016	174.337	378.000	205	1001	81.150	68.433	2.024	0.801	0.207	0.805	81.131	68.645	1.848	79	64	1	6	10	4
0.844	5.996	35	31	16201	462.886	229.915	384.000	207	1090	289.286	67.629	1.829	0.475	0.081	0.475	289.290	67.658	1.671	288	66	1	4	4	3
2.844	14.392	118	87	81395	689.788	474.549	520.000	204	2253	272.907	71.076	2.220	0.781	0.182	0.754	273.126	71.108	1.927	268	69	1	9	5	5
0.072	1.146	3	3	771	257.000	36.042	255.000	222	294	240.333	82.333	1.000	0.163	0.039	0.185	240.331	82.288	1.000	240	82	1	2	2	1
0.289	2.998	12	12	2958	246.500	37.181	243.000	203	327	304.333	95.917	1.417	0.306	0.060	0.325	304.335	95.912	1.374	303	95	1	3	3	2
0.337	3.316	14	14	4200	300.000	92.690	297.500	202	493	244.500	98.000	1.429	0.319	0.065	0.324	244.522	97.990	1.340	243	97	1	4	3	2
0.121	1.781	5	5	1181	236.200	35.160	226.000	210	298	90.000	99.000	1.000	0.199	0.111	0.249	89.996	98.986	1.000	89	98	1	3	3	1
0.048	0.829	2	2	490	245.000	29.698	245.000	224	266	87.500	102.000	1.000	0.124	0.000	0.124	87.457	102.000	1.000	87	102	1	2	1	1
0.434	3.880	18	18	6594	366.333	139.773	341.500	201	700	183.333	104.056	1.389	0.349	0.084	0.355	183.321	104.088	1.322	182	103	1	4	3	2
0.386	3.757	16	16	5210	325.625	115.025	317.500	209	602	91.812	108.938	1.375	0.335	0.078	0.341	91.772	108.929	1.309	90	108	1	4	3	2
0.072	1.146	3	3	722	240.667	32.532	239.000	209	274	33.667	109.667	1.000	0.163	0.039	0.185	33.711	109.669	1.000	33	109	1	2	2	1
0.072	1.146	3	3	645	215.000	14.526	216.000	200	229	284.333	111.667	1.000	0.163	0.039	0.185	284.335	111.690	1.000	284	111	1	2	2	1
0.048	0.829	2	2	538	269.000	2.828	269.000	267	271	92.000	113.500	1.000	0.124	0.000	0.124	92.000	113.504	1.000	92	113	1	1	2	1
0.096	1.270	4	4	977	244.250	30.923	240.500	218	278	289.500	119.500	1.000	0.176	0.000	0.176	289.554	119.508	1.000	289	119	1	2	2	1
0.121	1.587	5	5	1221	244.200	33.230	236.000	208	294	22.800	121.400	1.000	0.211	0.079	0.222	22.775	121.378	1.000	22	121	1	3	2	1
0.458	4.198	19	19	6924	364.421	138.823	341.000	213	665	165.421	124.316	1.368	0.358	0.087	0.385	165.418	124.303	1.313	164	123	1	4	4	2
0.024	0.511	1	1	211	211.000	0.000	211.000	211	211	59.000	132.000	1.000	0.000	0.000	0.000	59.000	132.000	1.000	59	132	1	1	1	1
1.109	7.761	46	41	22645	492.283	281.648	362.000	205	1343	213.326	136.761	1.696	0.522	0.111	0.531	213.319	136.759	1.540	211	134	1	5	6	3
0.265	2.804	11	11	3304	300.364	77.093	277.000	210	453	224.182	134.636	1.364	0.298	0.063	0.298	224.168	134.633	1.292	223	134	1	3	3	2
