Volume (cm^3)	Surface (cm^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (cm)	SD dist. to surf. (cm)	Median dist. to surf. (cm)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
0.603	4.833	25	25	35	1.400	0.645	1	1	3	13.600	4.400	1.440	0.395	0.101	0.423	13.629	4.371	1.371	12	3	1	4	4	2
18.293	69.537	759	422	4268	5.623	7.816	2	1	52	54.505	10.903	10.264	2.790	1.586	2.622	54.553	11.026	6.568	51	7	1	8	9	28
0.289	3.262	12	12	12	1.000	0.000	1	1	1	185.667	9.833	1.583	0.326	0.101	0.315	185.667	9.833	1.583	185	9	1	3	3	3
0.337	3.439	14	14	15	1.071	0.267	1	1	2	302.000	24.000	1.357	0.318	0.068	0.353	302.000	24.000	1.333	301	23	1	3	3	2
0.747	6.648	31	27	51	1.645	0.985	1	1	5	485.161	31.935	1.806	0.478	0.124	0.467	485.118	32.000	1.588	483	30	1	5	5	4
0.386	4.973	16	16	16	1.000	0.000	1	1	1	0.812	32.875	1.688	0.540	0.275	0.497	0.812	32.875	1.688	0	31	1	3	5	5
0.795	6.474	33	31	58	1.758	1.173	1	1	6	376.909	33.000	1.424	0.456	0.124	0.431	376.879	33.000	1.328	375	31	1	5	5	3
2.338	13.120	97	73	221	2.278	1.869	2	1	10	401.031	35.206	2.763	0.755	0.210	0.715	400.991	35.186	2.226	399	33	1	5	5	7
15.449	56.967	641	348	4640	7.239	12.670	2	1	104	425.612	54.495	7.813	2.111	1.063	2.061	425.795	54.404	4.359	422	51	1	8	8	21
6.941	29.657	288	177	1156	4.014	4.467	2	1	30	361.580	66.052	5.552	1.337	0.522	1.279	361.557	66.053	4.511	359	63	1	6	7	12
47698.926	31628.633	1979104	277043	66658200	33.681	65.402	12	1	1710	324.263	226.784	15.707	32.908	10.491	32.713	341.376	204.846	16.135	122	72	1	390	301	30
4.748	24.140	197	138	438	2.223	2.211	1	1	13	44.315	103.178	4.066	1.115	0.425	1.088	44.461	103.304	2.986	42	100	1	7	7	10
0.723	5.698	30	30	47	1.567	0.971	1	1	5	72.000	106.000	1.300	0.427	0.121	0.445	72.000	106.000	1.213	70	104	1	5	5	2
101.008	211.194	4191	1543	211721	50.518	105.643	8	1	823	3.398	134.540	17.092	3.766	1.482	3.743	1.509	134.926	9.098	0	122	1	12	26	30
1.398	8.837	58	49	175	3.017	3.204	1	1	16	137.466	147.034	1.707	0.568	0.110	0.577	137.377	147.029	1.434	135	145	1	6	5	3
5.953	30.537	247	166	707	2.862	2.642	2	1	16	55.830	165.951	6.324	1.527	0.800	1.419	55.792	165.959	5.424	53	164	1	6	5	16
0.362	4.355	15	15	15	1.000	0.000	1	1	1	417.667	183.333	2.467	0.483	0.181	0.601	417.667	183.333	2.467	417	182	1	3	3	4
3.422	21.123	142	108	352	2.479	2.581	2	1	18	412.021	200.085	5.134	1.217	0.550	1.315	412.003	200.045	3.761	410	198	1	5	5	11
0.265	3.175	11	11	11	1.000	0.000	1	1	1	50.273	204.273	1.273	0.368	0.201	0.341	50.273	204.273	1.273	49	203	1	4	4	3
