Volume (cm^3)	Surface (cm^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (cm)	SD dist. to surf. (cm)	Median dist. to surf. (cm)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
51819.496	35364.355	2150073	306017	89830736	41.780	64.401	16.000	1	1372	381.351	226.192	15.124	36.457	14.040	36.510	397.807	225.017	14.867	200	0	1	312	503	29
2.531	15.269	105	89	620	5.905	7.047	3.000	1	34	453.648	0.762	3.524	0.886	0.343	0.889	453.823	0.379	2.689	450	0	1	8	3	8
2.603	14.513	108	81	508	4.704	6.002	2.000	1	33	244.259	5.000	2.833	0.808	0.230	0.779	244.238	4.994	1.935	242	3	1	6	5	7
0.771	5.766	32	30	38	1.188	0.535	1.000	1	3	351.000	6.000	2.688	0.486	0.145	0.442	351.000	6.000	2.658	350	5	1	3	3	4
0.241	2.664	10	10	10	1.000	0.000	1.000	1	1	384.000	11.000	1.100	0.281	0.099	0.301	384.000	11.000	1.100	383	10	1	3	3	2
0.241	2.664	10	10	10	1.000	0.000	1.000	1	1	214.000	12.000	1.100	0.281	0.099	0.301	214.000	12.000	1.100	213	11	1	3	3	2
14.654	56.848	608	349	5166	8.497	16.540	3.000	1	130	322.151	16.087	6.240	1.834	0.751	1.863	322.536	15.584	3.809	317	11	1	10	12	16
0.337	3.422	14	14	14	1.000	0.000	1.000	1	1	355.500	13.000	1.143	0.334	0.107	0.357	355.500	13.000	1.143	354	12	1	4	3	2
3.832	21.566	159	115	330	2.075	1.456	1.000	1	8	310.264	17.409	3.119	0.964	0.320	1.005	310.109	17.397	2.748	306	14	1	9	8	8
0.603	4.956	25	24	32	1.280	0.542	1.000	1	3	219.760	18.640	1.440	0.409	0.111	0.408	219.781	18.656	1.375	218	17	1	4	4	3
0.844	7.053	35	31	38	1.086	0.284	1.000	1	2	212.486	26.000	2.686	0.580	0.215	0.584	212.526	26.000	2.711	211	25	1	4	3	5
2.000	12.981	83	72	166	2.000	1.585	1.000	1	9	298.843	28.639	1.880	0.684	0.195	0.673	298.681	28.422	1.596	296	25	1	6	8	4
1.205	7.831	50	43	104	2.080	1.523	1.000	1	7	135.760	28.000	1.820	0.539	0.094	0.536	135.760	28.000	1.635	134	26	1	5	5	3
62.374	178.828	2588	1122	40907	15.806	34.946	3.000	1	314	312.255	31.736	11.224	3.241	1.428	3.190	311.551	31.170	5.839	306	25	1	16	16	29
1.639	10.475	68	55	138	2.029	1.639	1.000	1	8	267.103	35.265	2.250	0.648	0.159	0.618	267.058	35.239	1.906	265	33	1	5	6	5
2.940	15.711	122	87	320	2.623	2.198	2.000	1	10	285.852	34.852	3.549	0.894	0.297	0.834	285.844	35.022	2.947	284	33	1	5	5	8
1.229	8.994	51	44	85	1.667	1.089	1.000	1	5	304.784	37.000	1.980	0.569	0.140	0.547	304.824	37.000	1.776	303	35	1	5	5	4
2.651	14.777	110	82	401	3.645	4.072	2.000	1	23	185.745	38.173	3.045	0.821	0.226	0.841	185.703	38.105	2.234	183	36	1	6	5	6
