Volume (cm^3)	Surface (cm^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (cm)	SD dist. to surf. (cm)	Median dist. to surf. (cm)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
0.723	5.996	30	29	101	3.367	3.728	2.000	1	17	220.833	0.667	1.733	0.463	0.133	0.484	220.861	0.376	1.436	218	0	1	6	3	3
2.290	16.188	95	81	165	1.737	1.084	1.000	1	6	249.232	8.916	4.021	1.001	0.443	0.964	249.255	8.909	3.885	247	7	1	6	5	9
2.266	16.435	94	79	175	1.862	1.858	1.000	1	12	187.851	20.011	4.255	1.129	0.459	1.135	187.886	20.017	3.137	186	18	1	5	5	11
2.964	19.397	123	99	234	1.902	1.251	1.000	1	7	334.894	29.041	4.951	1.192	0.486	1.269	334.880	29.013	4.872	333	27	1	5	5	10
4.170	21.602	173	122	814	4.705	5.808	2.000	1	36	52.665	33.873	3.023	0.968	0.269	0.918	52.443	33.538	2.184	50	31	1	7	8	7
5.664	27.436	235	154	680	2.894	2.669	2.000	1	16	421.626	40.081	5.085	1.297	0.509	1.311	421.722	40.079	4.312	418	37	1	8	6	11
9.737	42.970	404	246	1582	3.916	4.469	2.000	1	30	460.436	60.990	6.302	1.729	0.864	1.548	460.456	61.003	4.688	457	57	1	8	8	17
3.639	20.665	151	116	283	1.874	1.348	1.000	1	7	350.073	63.861	4.477	1.153	0.537	1.102	350.145	63.894	3.675	348	62	1	6	6	11
20.052	77.736	832	456	5859	7.042	11.272	3.000	1	97	365.864	65.929	10.483	2.786	1.567	2.648	365.904	66.045	6.520	362	62	1	9	9	29
3.326	21.884	138	107	207	1.500	0.747	1.000	1	4	267.913	67.138	5.094	1.303	0.497	1.338	267.889	67.097	4.821	265	65	1	7	5	11
0.434	3.810	18	18	20	1.111	0.323	1.000	1	2	364.500	73.000	1.333	0.352	0.089	0.381	364.500	73.000	1.300	363	72	1	4	3	2
4.579	22.146	190	124	474	2.495	1.904	2.000	1	10	337.953	77.916	4.737	1.126	0.401	1.178	337.958	77.945	4.498	335	75	1	6	6	10
0.337	4.108	14	13	15	1.071	0.267	1.000	1	2	471.000	78.857	2.786	0.400	0.160	0.396	471.000	78.867	2.733	470	78	1	3	3	4
16.220	69.115	673	392	3778	5.614	7.947	2.000	1	58	177.972	85.963	10.391	2.724	1.660	2.610	177.963	86.007	6.619	174	82	1	9	9	30
1.735	13.735	72	62	76	1.056	0.231	1.000	1	2	82.944	87.667	4.708	0.941	0.511	0.762	82.934	87.684	4.724	81	85	1	4	5	11
8.749	39.550	363	228	1392	3.835	5.389	2.000	1	40	212.791	89.284	5.405	1.523	0.659	1.486	212.382	89.121	3.562	209	86	1	9	7	15
4.411	23.064	183	121	384	2.098	1.776	1.000	1	11	360.077	88.973	5.295	1.199	0.463	1.194	360.073	89.008	5.333	357	87	1	7	5	10
12.677	49.757	526	304	3025	5.751	8.000	2.000	1	59	155.945	94.551	6.899	1.928	0.963	1.744	155.949	94.400	4.472	152	91	1	8	8	20
0.964	8.871	40	35	43	1.075	0.267	1.000	1	2	473.625	98.450	2.000	0.557	0.174	0.531	473.698	98.465	1.930	470	97	1	7	4	4
3.591	20.190	149	106	290	1.946	1.408	1.000	1	8	232.940	101.188	3.953	1.015	0.388	0.965	232.983	101.172	3.476	231	98	1	5	7	10
1.904	13.895	79	66	97	1.228	0.479	1.000	1	3	299.759	99.430	3.127	0.809	0.309	0.802	299.804	99.371	3.196	297	97	1	6	7	7
6.074	28.018	252	162	920	3.651	4.610	2.000	1	29	491.317	110.663	4.718	1.301	0.555	1.277	491.437	110.760	3.229	488	108	1	7	7	12
47078.824	33927.957	1953375	292079	56687356	29.020	62.906	12.000	1	3714	381.244	330.349	15.621	30.775	11.039	31.698	387.289	340.575	15.704	236	111	1	276	401	30
5.881	34.082	244	175	424	1.738	1.076	1.000	1	6	38.693	114.766	6.926	2.090	1.223	2.042	38.644	114.835	5.708	36	112	1	6	7	20
0.241	2.664	10	10	10	1.000	0.000	1.000	1	1	277.000	121.000	1.100	0.281	0.099	0.301	277.000	121.000	1.100	276	120	1	3	3	2
1.663	12.150	69	58	93	1.348	0.682	1.000	1	4	497.000	129.319	2.870	0.746	0.275	0.789	497.000	129.290	2.645	495	127	1	5	5	7
4.868	25.973	202	140	302	1.495	0.761	1.000	1	4	467.406	134.708	5.208	1.278	0.521	1.304	467.421	134.728	5.175	465	132	1	6	6	11
30.392	104.322	1261	634	7214	5.721	7.711	3.000	1	67	369.596	147.472	10.122	2.865	1.431	2.764	369.633	147.609	6.334	364	143	1	12	10	28
5.543	27.735	230	147	492	2.139	1.515	2.000	1	8	384.583	149.104	5.974	1.366	0.584	1.301	384.594	149.026	5.575	382	147	1	6	5	12
3.880	22.412	161	120	433	2.689	3.194	1.000	1	19	348.267	159.727	4.186	1.154	0.520	1.106	348.266	159.764	2.725	345	157	1	7	6	11
6.869	37.485	285	202	617	2.165	1.849	1.000	1	12	133.172	161.088	7.958	1.950	1.099	1.983	133.182	161.094	6.653	131	159	1	6	6	20
0.241	2.981	10	10	10	1.000	0.000	1.000	1	1	257.000	189.500	1.000	0.328	0.145	0.278	257.000	189.500	1.000	255	188	1	5	4	1
0.241	2.664	10	10	10	1.000	0.000	1.000	1	1	267.000	191.000	1.100	0.281	0.099	0.301	267.000	191.000	1.100	266	190	1	3	3	2
0.362	4.108	15	14	15	1.000	0.000	1.000	1	1	260.000	195.000	2.000	0.391	0.097	0.462	260.000	195.000	2.000	259	194	1	3	3	3
0.410	3.934	17	17	17	1.000	0.000	1.000	1	1	272.412	207.588	1.235	0.349	0.095	0.377	272.412	207.588	1.235	271	206	1	4	4	2
1.374	9.770	57	49	96	1.684	1.198	1.000	1	6	265.263	251.439	2.158	0.606	0.156	0.583	265.271	251.365	1.833	263	249	1	6	5	5
5.833	28.229	242	156	559	2.310	1.787	2.000	1	9	43.579	262.938	4.847	1.247	0.524	1.217	43.626	263.036	4.401	41	260	1	6	7	12
7.616	39.053	316	213	978	3.095	4.190	1.500	1	32	100.408	263.943	7.307	1.911	1.049	1.800	100.342	263.966	4.638	98	261	1	6	7	21
6.652	32.391	276	185	861	3.120	3.417	2.000	1	24	234.909	285.022	5.743	1.507	0.687	1.556	234.988	285.014	4.417	230	282	1	9	7	14
6.628	32.832	275	182	827	3.007	3.011	2.000	1	19	81.233	298.025	5.905	1.627	0.873	1.612	81.177	298.065	4.694	78	295	1	7	7	16
0.337	3.439	14	14	15	1.071	0.267	1.000	1	2	425.000	297.000	1.357	0.318	0.068	0.353	425.000	297.000	1.333	424	296	1	3	3	2
6.483	34.489	269	182	569	2.115	1.688	1.000	1	9	465.799	300.528	6.602	1.746	0.954	1.549	465.757	300.475	5.332	463	298	1	6	7	17
0.771	6.437	32	30	33	1.031	0.177	1.000	1	2	481.844	301.656	1.969	0.493	0.160	0.482	481.848	301.636	1.939	480	300	1	5	4	4
6.363	32.320	264	181	616	2.333	2.070	1.000	1	13	110.932	307.788	5.932	1.589	0.836	1.599	110.932	307.804	4.646	108	305	1	7	7	16
0.603	5.608	25	24	29	1.160	0.374	1.000	1	2	462.560	307.440	1.560	0.424	0.121	0.442	462.552	307.448	1.483	461	306	1	4	4	3
0.844	7.901	35	33	41	1.171	0.453	1.000	1	3	239.486	308.514	1.657	0.496	0.184	0.467	239.512	308.537	1.585	237	306	1	6	7	3
0.362	3.757	15	15	16	1.067	0.258	1.000	1	2	398.000	311.867	1.333	0.330	0.081	0.354	398.000	311.875	1.312	397	310	1	3	4	2
31.283	117.700	1298	687	6064	4.672	7.972	2.000	1	72	382.284	321.096	7.717	2.437	1.136	2.235	381.374	320.302	4.724	376	315	1	18	15	25
3.591	20.965	149	107	263	1.765	1.430	1.000	1	9	205.779	325.966	4.235	1.094	0.433	1.122	205.741	325.882	3.631	203	323	1	6	6	10
3.591	25.076	149	121	188	1.262	0.586	1.000	1	4	241.738	331.356	3.081	0.987	0.359	0.979	241.968	331.309	2.729	237	328	1	10	7	8
8.411	41.574	349	242	1067	3.057	3.287	2.000	1	22	45.900	335.052	8.481	2.225	1.313	2.173	45.895	335.069	6.845	43	332	1	7	7	24
3.061	18.302	127	99	198	1.559	0.842	1.000	1	4	199.488	334.110	4.567	1.140	0.531	1.104	199.561	334.061	4.227	196	332	1	6	5	12
0.578	5.414	24	23	30	1.250	0.442	1.000	1	2	452.750	333.500	1.500	0.412	0.120	0.425	452.767	333.533	1.433	451	332	1	4	4	3
6.676	30.752	277	178	750	2.708	2.515	2.000	1	17	482.679	347.906	4.968	1.331	0.518	1.328	482.668	347.951	4.055	480	345	1	7	8	12
2.314	15.570	96	82	121	1.260	0.508	1.000	1	3	224.104	348.865	4.500	1.061	0.460	1.066	224.124	348.893	4.645	222	346	1	5	6	9
8.387	41.417	348	239	1034	2.971	3.277	2.000	1	22	215.078	349.790	8.069	2.088	1.143	2.044	215.118	349.877	5.702	212	346	1	7	8	21
4.893	24.613	203	134	584	2.877	2.701	2.000	1	15	470.921	349.966	5.369	1.219	0.568	1.111	470.954	349.950	5.200	468	348	1	6	5	14
0.916	6.791	38	37	65	1.711	1.137	1.000	1	6	446.079	354.789	1.447	0.468	0.124	0.495	446.092	354.831	1.369	444	353	1	5	5	3
0.313	4.162	13	12	13	1.000	0.000	1.000	1	1	416.769	360.231	3.308	0.428	0.213	0.397	416.769	360.231	3.308	416	359	1	3	3	5
0.554	4.903	23	23	29	1.261	0.541	1.000	1	3	446.087	362.000	1.435	0.382	0.099	0.377	446.069	362.000	1.345	444	360	1	5	5	2
0.578	5.080	24	24	34	1.417	0.654	1.000	1	3	449.000	367.500	1.333	0.390	0.103	0.388	449.000	367.500	1.294	447	366	1	5	4	2
28.536	115.689	1184	666	7089	5.987	10.703	2.000	1	99	412.529	379.841	10.552	2.772	1.445	2.610	413.015	379.723	6.264	406	373	1	14	14	30
0.241	2.664	10	10	10	1.000	0.000	1.000	1	1	445.000	378.000	1.100	0.281	0.099	0.301	445.000	378.000	1.100	444	377	1	3	3	2
2.169	17.245	90	76	99	1.100	0.302	1.000	1	2	476.411	386.667	5.956	1.102	0.610	0.878	476.424	386.677	5.919	475	385	1	4	4	12
2.314	15.059	96	79	145	1.510	1.005	1.000	1	6	425.698	389.260	3.677	0.921	0.380	0.939	425.621	389.234	3.069	423	387	1	6	5	9
8.387	44.521	348	229	940	2.701	2.577	2.000	1	17	448.402	388.874	8.198	2.024	1.164	1.935	448.384	388.931	6.864	446	386	1	7	6	23
10.556	45.013	438	265	1699	3.879	4.561	2.000	1	34	465.635	389.986	7.174	1.899	0.941	1.847	465.674	389.955	5.185	462	387	1	8	8	19
0.482	4.833	20	20	21	1.050	0.224	1.000	1	2	456.850	389.400	1.350	0.416	0.157	0.408	456.857	389.381	1.333	455	388	1	4	5	3
4.627	27.138	192	151	307	1.599	1.158	1.000	1	8	421.349	400.604	4.833	1.356	0.612	1.308	421.147	400.691	4.075	418	396	1	9	8	12
15.738	51.875	653	318	2781	4.259	4.698	2.000	1	31	447.391	402.862	6.213	1.699	0.557	1.681	447.537	402.962	4.774	443	399	1	10	9	14
4.290	21.263	178	120	453	2.545	2.129	1.500	1	11	472.994	405.949	4.758	1.141	0.463	1.042	472.991	405.923	4.369	471	404	1	6	5	11
8.821	39.022	366	229	991	2.708	2.666	2.000	1	16	461.404	408.749	5.393	1.517	0.645	1.497	461.393	408.692	4.093	458	405	1	9	8	16
1.350	11.445	56	50	62	1.107	0.366	1.000	1	3	437.250	410.768	4.125	1.072	0.358	1.158	437.258	410.758	3.839	436	409	1	4	4	9
9.882	46.358	410	252	1202	2.932	3.215	2.000	1	22	444.583	413.305	6.422	1.670	0.768	1.557	444.556	413.638	5.008	440	409	1	9	9	17
35.381	101.508	1468	647	13273	9.042	14.552	3.000	1	106	199.208	419.952	8.536	2.557	1.173	2.401	199.752	420.008	4.687	192	416	1	14	10	28
4.844	23.697	201	129	616	3.065	2.761	2.000	1	13	259.040	419.647	5.234	1.143	0.449	1.063	259.041	419.661	5.039	257	417	1	6	6	12
11.930	59.403	495	319	1190	2.404	2.113	1.000	1	15	190.919	438.766	7.691	2.095	1.184	2.012	190.946	438.682	6.306	189	434	1	6	10	23
0.313	3.422	13	13	13	1.000	0.000	1.000	1	1	201.462	462.231	1.077	0.342	0.129	0.369	201.462	462.231	1.077	200	461	1	4	4	2
0.289	3.563	12	12	12	1.000	0.000	1.000	1	1	133.167	503.833	1.500	0.415	0.225	0.352	133.167	503.833	1.500	132	503	1	3	3	4
