Volume (micron^3)	Surface (micron^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (micron)	SD dist. to surf. (micron)	Median dist. to surf. (micron)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
23598.469	30284.227	979138	229846	540505728	552.022	351.694	448.000	200	3849	354.350	192.896	10.927	30.140	13.460	29.315	359.989	191.313	10.128	180	0	1	332	396	22
0.193	2.046	8	8	1716	214.500	8.367	216.000	201	227	211.500	20.500	1.500	0.263	0.000	0.263	211.514	20.495	1.490	211	20	1	2	2	2
0.024	0.511	1	1	207	207.000	0.000	207.000	207	207	228.000	49.000	1.000	0.000	0.000	0.000	228.000	49.000	1.000	228	49	1	1	1	1
0.289	3.456	12	11	2804	233.667	41.478	214.500	201	323	218.083	107.083	1.583	0.338	0.084	0.323	218.090	107.107	1.565	217	106	1	3	3	3
0.265	2.945	11	11	2517	228.818	23.962	217.000	200	263	245.273	139.455	2.273	0.333	0.120	0.322	245.262	139.464	2.296	244	139	1	3	2	3
0.145	1.922	6	6	1357	226.167	19.323	226.500	200	253	335.667	200.667	1.500	0.255	0.021	0.269	335.697	200.660	1.481	335	200	1	2	2	2
0.964	7.477	40	34	10390	259.750	44.405	254.500	201	358	339.575	268.825	2.600	0.540	0.142	0.537	339.622	268.859	2.569	338	267	1	5	4	4
0.554	4.726	23	21	8095	351.957	105.183	311.000	207	586	279.435	283.783	1.739	0.415	0.091	0.419	279.398	283.769	1.689	278	283	1	4	3	3
0.337	3.386	14	14	3789	270.643	68.179	243.500	200	408	204.357	361.000	1.571	0.331	0.090	0.340	204.362	360.968	1.538	203	360	1	3	3	3
0.096	1.411	4	4	998	249.500	14.107	248.500	235	266	226.500	0.000	2.500	0.231	0.000	0.231	226.523	0.000	2.492	226	0	2	2	1	2
0.024	0.511	1	1	205	205.000	0.000	205.000	205	205	207.000	3.000	2.000	0.000	0.000	0.000	207.000	3.000	2.000	207	3	2	1	1	1
0.868	6.648	36	28	9162	254.500	52.449	232.000	200	356	210.639	25.361	3.583	0.511	0.092	0.484	210.638	25.349	3.552	209	24	2	4	4	4
1.735	11.074	72	54	23608	327.889	119.099	301.000	200	700	233.042	141.625	4.556	0.677	0.178	0.671	233.021	141.680	4.494	231	140	2	6	4	6
0.024	0.511	1	1	221	221.000	0.000	221.000	221	221	218.000	180.000	2.000	0.000	0.000	0.000	218.000	180.000	2.000	218	180	2	1	1	1
0.892	7.741	37	31	10235	276.622	56.796	261.000	201	409	209.162	215.189	3.514	0.546	0.157	0.580	209.279	215.138	3.552	207	213	2	5	5	4
0.048	0.899	2	2	410	205.000	1.414	205.000	204	206	246.000	228.000	2.500	0.195	0.000	0.195	246.000	228.000	2.502	246	228	2	1	1	2
0.072	1.217	3	3	634	211.333	4.041	212.000	207	215	502.667	316.000	2.667	0.213	0.059	0.211	502.673	316.000	2.666	502	316	2	2	1	2
0.024	0.511	1	1	230	230.000	0.000	230.000	230	230	498.000	346.000	2.000	0.000	0.000	0.000	498.000	346.000	2.000	498	346	2	1	1	1
0.627	5.378	26	23	7698	296.077	84.935	269.500	200	452	499.192	351.308	3.577	0.465	0.135	0.416	499.255	351.356	3.588	498	350	2	3	4	4
1.012	7.106	42	37	11923	283.881	66.023	275.000	203	440	260.476	130.024	5.381	0.544	0.167	0.511	260.484	130.019	5.369	259	129	3	4	3	5
0.482	5.184	20	20	4438	221.900	20.665	212.500	200	269	225.450	208.100	4.250	0.470	0.175	0.482	225.484	208.177	4.261	224	206	3	4	5	3
0.145	1.905	6	6	1261	210.167	8.353	209.000	200	222	466.000	311.833	3.000	0.243	0.117	0.252	465.984	311.830	3.000	465	311	3	3	3	1
0.024	0.511	1	1	200	200.000	0.000	200.000	200	200	181.000	118.000	4.000	0.000	0.000	0.000	181.000	118.000	4.000	181	118	4	1	1	1
0.024	0.511	1	1	203	203.000	0.000	203.000	203	203	242.000	142.000	4.000	0.000	0.000	0.000	242.000	142.000	4.000	242	142	4	1	1	1
0.024	0.511	1	1	215	215.000	0.000	215.000	215	215	283.000	265.000	4.000	0.000	0.000	0.000	283.000	265.000	4.000	283	265	4	1	1	1
0.337	3.650	14	13	3371	240.786	44.895	224.500	201	341	441.214	307.143	5.286	0.358	0.092	0.342	441.218	307.132	5.299	440	306	4	3	3	3
0.048	0.829	2	2	429	214.500	17.678	214.500	202	227	508.500	316.000	4.000	0.124	0.000	0.124	508.529	316.000	4.000	508	316	4	2	1	1
0.024	0.511	1	1	222	222.000	0.000	222.000	222	222	484.000	392.000	5.000	0.000	0.000	0.000	484.000	392.000	5.000	484	392	5	1	1	1
0.121	1.798	5	5	1249	249.800	30.261	248.000	205	286	182.400	108.000	7.200	0.289	0.143	0.327	182.408	108.000	7.229	182	108	6	2	1	3
2.507	14.547	104	70	43035	413.798	224.267	330.500	204	1183	460.250	383.731	8.933	0.808	0.242	0.739	460.409	383.761	9.040	458	382	6	6	5	7
0.072	1.217	3	3	685	228.333	29.023	222.000	203	260	451.000	384.667	6.667	0.213	0.059	0.211	451.000	384.704	6.676	451	384	6	1	2	2
1.663	11.198	69	50	23188	336.058	123.583	300.000	208	728	478.768	394.275	8.522	0.687	0.189	0.673	478.768	394.226	8.551	477	392	6	5	6	6
