Volume (micron^3)	Surface (micron^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (micron)	SD dist. to surf. (micron)	Median dist. to surf. (micron)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
0.506	4.426	21	21	6702	319.143	84.771	299.000	200	477	0.429	1.000	2.286	0.437	0.169	0.399	0.353	0.887	2.256	0	0	1	2	3	4
32720.557	43698.516	1357628	315540	773817536	569.978	386.518	443.000	200	4092	137.229	242.151	13.659	37.202	16.120	37.198	130.261	236.815	14.594	0	0	1	298	512	24
0.024	0.511	1	1	212	212.000	0.000	212.000	212	212	147.000	0.000	1.000	0.000	0.000	0.000	147.000	0.000	1.000	147	0	1	1	1	1
0.819	9.295	34	34	7578	222.882	24.625	214.000	201	304	214.265	4.941	1.294	0.923	0.478	1.041	214.351	4.766	1.285	211	0	1	7	12	3
0.072	1.217	3	3	606	202.000	1.000	202.000	201	203	89.667	4.000	1.667	0.213	0.059	0.211	89.668	4.000	1.665	89	4	1	2	1	2
0.723	7.584	30	30	6315	210.500	7.803	211.000	200	227	72.100	5.200	2.900	0.679	0.309	0.682	72.118	5.188	2.912	69	2	1	7	7	4
0.024	0.511	1	1	204	204.000	0.000	204.000	204	204	203.000	31.000	1.000	0.000	0.000	0.000	203.000	31.000	1.000	203	31	1	1	1	1
0.072	1.146	3	3	629	209.667	9.292	207.000	202	220	216.333	37.333	1.000	0.163	0.039	0.185	216.321	37.329	1.000	216	37	1	2	2	1
1.229	10.209	51	46	11612	227.686	20.627	226.000	201	279	141.569	40.392	3.804	0.696	0.299	0.624	141.566	40.403	3.806	140	39	1	5	4	7
0.988	7.266	41	38	9217	224.805	14.989	223.000	202	262	147.976	51.756	2.000	0.539	0.163	0.499	147.976	51.770	1.981	147	49	1	3	7	3
1.470	11.854	61	61	17309	283.754	69.026	270.000	200	502	479.016	66.131	1.328	0.919	0.370	0.999	478.915	66.155	1.281	473	64	1	13	5	2
1.783	11.272	74	72	25698	347.270	105.016	325.500	203	594	508.824	69.595	1.473	0.645	0.237	0.646	508.768	69.652	1.389	506	65	1	6	9	3
1.928	14.074	80	70	19982	249.775	35.162	247.500	201	331	164.350	71.450	1.788	0.767	0.310	0.716	164.340	71.444	1.756	161	67	1	7	12	4
0.675	5.645	28	28	6515	232.679	26.437	227.500	200	284	162.643	83.857	1.321	0.440	0.145	0.429	162.664	83.845	1.314	160	82	1	6	4	2
0.024	0.511	1	1	201	201.000	0.000	201.000	201	201	232.000	83.000	1.000	0.000	0.000	0.000	232.000	83.000	1.000	232	83	1	1	1	1
1.181	8.042	49	43	12459	254.265	42.336	253.000	200	346	154.163	90.959	1.980	0.547	0.124	0.530	154.152	90.982	1.928	153	89	1	4	5	4
0.265	2.804	11	11	2511	228.273	26.759	212.000	200	269	160.182	96.636	1.364	0.298	0.063	0.298	160.197	96.622	1.331	159	96	1	3	3	2
0.024	0.511	1	1	207	207.000	0.000	207.000	207	207	221.000	100.000	1.000	0.000	0.000	0.000	221.000	100.000	1.000	221	100	1	1	1	1
0.458	4.603	19	17	4251	223.737	19.857	218.000	200	271	218.579	108.947	1.842	0.411	0.098	0.417	218.609	108.954	1.818	217	108	1	4	3	3
