Volume (micron^3)	Surface (micron^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (micron)	SD dist. to surf. (micron)	Median dist. to surf. (micron)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
0.964	7.232	40	38	74	1.850	1.331	1	1	6	79.625	22.100	1.450	0.486	0.129	0.502	79.608	22.081	1.351	77	20	1	6	5	3
0.241	2.664	10	10	10	1.000	0.000	1	1	1	506.000	30.000	1.100	0.281	0.099	0.301	506.000	30.000	1.100	505	29	1	3	3	2
3.085	15.451	128	94	758	5.922	7.717	3	1	41	15.227	66.344	2.109	0.778	0.144	0.783	15.177	66.354	1.623	12	63	1	7	8	4
0.337	3.439	14	14	15	1.071	0.267	1	1	2	360.000	65.000	1.357	0.318	0.068	0.353	360.000	65.000	1.333	359	64	1	3	3	2
0.241	2.664	10	10	10	1.000	0.000	1	1	1	23.000	70.000	1.100	0.281	0.099	0.301	23.000	70.000	1.100	22	69	1	3	3	2
2.651	13.616	110	86	615	5.591	7.452	3	1	40	104.218	71.991	2.045	0.725	0.138	0.739	104.374	71.961	1.564	101	69	1	7	7	4
0.482	4.215	20	18	20	1.000	0.000	1	1	1	508.000	146.000	2.500	0.384	0.084	0.402	508.000	146.000	2.500	507	145	1	3	3	4
51847.613	26219.914	2151240	244478	873423744	406.009	463.624	259	1	4052	245.476	290.725	15.754	37.893	17.267	36.755	235.987	295.576	16.256	0	130	1	512	295	29
1.060	10.104	44	43	47	1.068	0.255	1	1	2	484.591	157.500	3.091	0.792	0.431	0.762	484.553	157.468	2.957	482	156	1	5	4	8
0.241	2.664	10	10	10	1.000	0.000	1	1	1	413.000	166.000	1.100	0.281	0.099	0.301	413.000	166.000	1.100	412	165	1	3	3	2
0.241	2.664	10	10	10	1.000	0.000	1	1	1	420.000	170.000	1.100	0.281	0.099	0.301	420.000	170.000	1.100	419	169	1	3	3	2
0.337	3.546	14	14	14	1.000	0.000	1	1	1	389.643	183.357	1.071	0.339	0.111	0.374	389.643	183.357	1.071	388	182	1	4	4	2
2.241	13.000	93	82	195	2.097	1.682	1	1	8	294.581	195.548	1.677	0.693	0.187	0.687	294.615	195.821	1.467	292	192	1	6	9	3
0.337	3.563	14	14	15	1.071	0.267	1	1	2	373.786	194.000	1.286	0.325	0.085	0.335	373.800	194.000	1.267	372	193	1	4	3	2
0.482	5.572	20	20	23	1.150	0.489	1	1	3	0.250	215.000	2.700	0.615	0.238	0.630	0.217	215.043	2.609	0	213	1	2	5	5
0.241	2.664	10	10	10	1.000	0.000	1	1	1	260.000	232.000	1.100	0.281	0.099	0.301	260.000	232.000	1.100	259	231	1	3	3	2
0.289	3.175	12	12	12	1.000	0.000	1	1	1	119.167	239.333	1.250	0.334	0.112	0.343	119.167	239.333	1.250	118	238	1	3	4	2
0.241	2.664	10	10	10	1.000	0.000	1	1	1	41.000	242.000	1.100	0.281	0.099	0.301	41.000	242.000	1.100	40	241	1	3	3	2
0.241	3.139	10	10	10	1.000	0.000	1	1	1	58.200	244.000	1.600	0.321	0.110	0.302	58.200	244.000	1.600	57	243	1	3	3	3
0.675	6.103	28	28	30	1.071	0.262	1	1	2	443.500	244.000	1.357	0.470	0.158	0.469	443.500	244.000	1.333	441	243	1	6	3	2
0.241	2.874	10	10	10	1.000	0.000	1	1	1	69.900	246.300	1.400	0.297	0.064	0.308	69.900	246.300	1.400	69	245	1	3	3	2
0.362	4.127	15	15	15	1.000	0.000	1	1	1	44.400	248.867	1.133	0.407	0.180	0.413	44.400	248.867	1.133	43	247	1	4	5	2
0.241	2.664	10	10	10	1.000	0.000	1	1	1	77.000	249.000	1.100	0.281	0.099	0.301	77.000	249.000	1.100	76	248	1	3	3	2
0.313	3.051	13	13	13	1.000	0.000	1	1	1	479.846	254.846	1.308	0.316	0.078	0.321	479.846	254.846	1.308	479	254	1	3	3	2
0.241	2.664	10	10	10	1.000	0.000	1	1	1	432.000	257.000	1.100	0.281	0.099	0.301	432.000	257.000	1.100	431	256	1	3	3	2
0.241	2.664	10	10	10	1.000	0.000	1	1	1	448.000	267.000	1.100	0.281	0.099	0.301	448.000	267.000	1.100	447	266	1	3	3	2
0.386	3.810	16	16	16	1.000	0.000	1	1	1	475.000	274.562	1.250	0.346	0.098	0.347	475.000	274.562	1.250	474	273	1	3	4	2
0.337	3.439	14	14	15	1.071	0.267	1	1	2	436.000	283.000	1.357	0.318	0.068	0.353	436.000	283.000	1.333	435	282	1	3	3	2
