Volume (micron^3)	Surface (micron^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (micron)	SD dist. to surf. (micron)	Median dist. to surf. (micron)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
37445.152	18100.564	1553659	175060	526796192	339.068	373.170	226.000	1	3923	358.746	221.648	14.799	33.701	17.291	30.574	365.635	220.582	14.324	213	0	1	299	504	28
0.362	3.633	15	15	28	1.867	1.356	1.000	1	6	348.000	0.533	1.400	0.342	0.099	0.322	348.000	0.321	1.321	346	0	1	5	3	2
6784.700	4195.046	281508	38760	136973920	486.572	498.274	335.000	1	3640	471.713	58.192	14.831	14.094	5.363	13.302	473.017	61.488	14.460	394	0	1	118	178	28
0.241	2.664	10	10	10	1.000	0.000	1.000	1	1	51.000	2.000	1.100	0.281	0.099	0.301	51.000	2.000	1.100	50	1	1	3	3	2
1.639	9.576	68	52	187	2.750	2.440	1.000	1	10	66.912	4.000	2.206	0.628	0.096	0.601	66.866	4.000	1.952	65	2	1	5	5	4
1.398	9.118	58	49	140	2.414	1.911	2.000	1	9	376.845	10.707	1.931	0.574	0.112	0.564	376.836	10.736	1.729	375	8	1	5	6	4
1.229	7.637	51	42	134	2.627	2.306	2.000	1	12	208.000	13.000	1.765	0.539	0.082	0.563	208.000	13.000	1.575	206	11	1	5	5	3
5.591	25.640	232	135	1010	4.353	5.566	2.000	1	32	217.659	21.056	4.366	1.058	0.249	1.051	217.467	21.074	4.313	215	16	1	6	11	8
1.085	7.283	45	37	66	1.467	0.815	1.000	1	4	122.489	24.600	2.222	0.538	0.102	0.515	122.455	24.667	2.167	121	23	1	4	4	4
0.554	5.097	23	22	35	1.522	0.730	1.000	1	4	89.000	38.000	1.478	0.393	0.099	0.398	89.000	38.000	1.343	87	36	1	5	5	3
0.458	4.603	19	18	20	1.053	0.229	1.000	1	2	115.000	38.000	2.000	0.382	0.086	0.390	115.000	38.000	2.000	114	37	1	3	3	3
0.964	7.812	40	34	74	1.850	1.099	1.000	1	5	119.000	53.000	2.150	0.537	0.127	0.507	119.000	53.000	2.000	117	51	1	5	5	4
0.530	4.709	22	22	34	1.545	0.963	1.000	1	4	209.000	59.000	1.409	0.375	0.096	0.386	209.000	59.000	1.294	207	57	1	5	5	2
1.542	9.576	64	50	144	2.250	1.834	1.000	1	8	83.094	62.000	2.094	0.604	0.095	0.585	83.118	62.000	1.896	81	60	1	5	5	4
0.916	6.648	38	33	76	2.000	1.065	2.000	1	5	9.684	62.684	2.000	0.497	0.095	0.515	9.842	62.842	1.868	8	61	1	4	4	4
0.241	2.664	10	10	10	1.000	0.000	1.000	1	1	42.000	62.000	1.100	0.281	0.099	0.301	42.000	62.000	1.100	41	61	1	3	3	2
1.494	9.593	62	48	158	2.548	2.022	2.000	1	9	142.548	63.000	2.290	0.619	0.106	0.602	142.487	63.000	2.000	140	61	1	6	5	4
0.578	6.384	24	23	25	1.042	0.204	1.000	1	2	262.625	63.792	1.792	0.479	0.182	0.483	262.600	63.800	1.800	261	62	1	6	4	3
0.771	6.260	32	26	59	1.844	0.847	2.000	1	4	209.000	65.000	2.062	0.480	0.083	0.491	209.000	65.000	2.034	207	63	1	5	5	4
0.458	4.603	19	18	20	1.053	0.229	1.000	1	2	233.000	76.000	2.000	0.382	0.086	0.390	233.000	76.000	2.000	232	75	1	3	3	3
0.530	4.673	22	20	26	1.182	0.395	1.000	1	2	42.000	80.636	2.000	0.419	0.084	0.446	42.000	80.615	1.923	41	79	1	3	4	3
0.482	4.532	20	19	21	1.050	0.224	1.000	1	2	145.000	81.400	1.750	0.401	0.114	0.410	145.000	81.381	1.714	144	80	1	3	4	3
0.482	4.532	20	19	23	1.150	0.366	1.000	1	2	181.600	85.000	1.750	0.401	0.114	0.410	181.565	85.000	1.696	180	84	1	4	3	3
1.542	9.576	64	50	175	2.734	2.425	1.500	1	12	448.031	87.000	2.125	0.612	0.102	0.581	448.023	87.000	1.817	446	85	1	5	5	4
0.554	4.603	23	22	25	1.087	0.288	1.000	1	2	20.000	89.000	1.826	0.403	0.092	0.407	20.000	89.000	1.800	19	88	1	3	3	3
0.795	5.943	33	29	37	1.121	0.331	1.000	1	2	405.545	94.000	2.273	0.474	0.108	0.470	405.541	94.000	2.297	404	93	1	4	3	4
1.567	9.770	65	51	165	2.538	2.257	1.000	1	11	5.877	96.000	2.154	0.617	0.105	0.586	5.921	96.000	1.903	4	94	1	5	5	4
0.554	5.097	23	22	35	1.522	0.947	1.000	1	4	427.000	99.000	1.478	0.393	0.099	0.398	427.000	99.000	1.343	425	97	1	5	5	3
0.458	4.603	19	18	20	1.053	0.229	1.000	1	2	80.000	101.000	2.000	0.382	0.086	0.390	80.000	101.000	2.000	79	100	1	3	3	3
0.241	2.664	10	10	10	1.000	0.000	1.000	1	1	397.000	101.000	1.100	0.281	0.099	0.301	397.000	101.000	1.100	396	100	1	3	3	2
0.337	3.439	14	14	15	1.071	0.267	1.000	1	2	391.000	103.000	1.357	0.318	0.068	0.353	391.000	103.000	1.333	390	102	1	3	3	2
0.651	5.696	27	24	32	1.185	0.483	1.000	1	3	397.000	108.630	2.074	0.448	0.110	0.448	397.000	108.656	2.062	396	107	1	3	4	4
0.554	4.603	23	22	30	1.304	0.559	1.000	1	3	115.000	110.000	1.826	0.403	0.092	0.407	115.000	110.000	1.667	114	109	1	3	3	3
0.241	2.664	10	10	10	1.000	0.000	1.000	1	1	38.000	112.000	1.100	0.281	0.099	0.301	38.000	112.000	1.100	37	111	1	3	3	2
0.458	4.603	19	18	20	1.053	0.229	1.000	1	2	161.000	113.000	2.000	0.382	0.086	0.390	161.000	113.000	2.000	160	112	1	3	3	3
0.627	5.502	26	23	36	1.385	0.637	1.000	1	3	467.000	115.731	2.154	0.451	0.123	0.451	467.000	115.694	2.111	466	114	1	3	4	4
0.241	2.664	10	10	10	1.000	0.000	1.000	1	1	131.000	117.000	1.100	0.281	0.099	0.301	131.000	117.000	1.100	130	116	1	3	3	2
0.675	5.485	28	25	33	1.179	0.390	1.000	1	2	251.429	117.750	1.750	0.446	0.092	0.450	251.394	117.727	1.697	250	116	1	4	4	3
1.157	8.587	48	38	102	2.125	1.378	2.000	1	7	167.000	121.000	2.375	0.583	0.117	0.591	167.000	121.000	2.118	165	119	1	5	5	4
0.265	3.175	11	11	11	1.000	0.000	1.000	1	1	473.818	122.818	1.091	0.320	0.142	0.299	473.818	122.818	1.091	472	121	1	4	4	2
0.530	4.920	22	20	30	1.364	0.581	1.000	1	3	161.591	127.000	1.727	0.416	0.096	0.405	161.667	127.000	1.600	160	126	1	4	3	3
0.337	3.439	14	14	21	1.500	0.650	1.000	1	3	145.000	129.000	1.357	0.318	0.068	0.353	145.000	129.000	1.286	144	128	1	3	3	2
1.350	8.800	56	46	137	2.446	2.106	1.000	1	10	227.000	131.000	1.964	0.580	0.114	0.556	227.000	130.985	1.752	225	129	1	5	5	4
0.289	3.175	12	12	12	1.000	0.000	1.000	1	1	260.000	130.250	1.167	0.310	0.097	0.317	260.000	130.250	1.167	259	129	1	3	4	2
1.470	9.224	61	50	197	3.230	3.111	2.000	1	14	237.000	136.361	1.803	0.584	0.111	0.593	237.000	136.416	1.558	235	134	1	5	6	4
1.783	9.893	74	56	245	3.311	3.285	2.000	1	15	97.986	138.946	2.257	0.644	0.094	0.622	97.939	138.967	1.922	96	137	1	5	5	4
0.289	3.422	12	12	12	1.000	0.000	1.000	1	1	393.500	141.500	1.000	0.383	0.176	0.393	393.500	141.500	1.000	392	139	1	4	6	1
1.398	8.800	58	47	123	2.121	1.655	1.000	1	8	127.879	143.000	1.983	0.583	0.106	0.545	127.902	143.000	1.821	126	141	1	5	5	4
0.265	3.051	11	11	11	1.000	0.000	1.000	1	1	490.091	146.091	1.182	0.302	0.099	0.321	490.091	146.091	1.182	489	145	1	3	3	2
0.241	2.664	10	10	10	1.000	0.000	1.000	1	1	257.000	149.000	1.100	0.281	0.099	0.301	257.000	149.000	1.100	256	148	1	3	3	2
0.313	3.810	13	13	13	1.000	0.000	1.000	1	1	401.385	155.538	1.077	0.415	0.208	0.413	401.385	155.538	1.077	399	154	1	5	5	2
0.241	3.015	10	10	11	1.100	0.316	1.000	1	2	0.100	160.000	2.000	0.338	0.147	0.391	0.091	160.000	2.000	0	159	1	2	3	3
0.482	4.869	20	20	20	1.000	0.000	1.000	1	1	503.550	162.600	1.050	0.476	0.203	0.470	503.550	162.600	1.050	502	160	1	4	7	2
0.868	7.036	36	30	65	1.806	0.980	2.000	1	5	228.000	163.000	2.278	0.517	0.119	0.509	228.000	163.000	2.169	226	161	1	5	5	4
0.434	4.321	18	18	19	1.056	0.236	1.000	1	2	391.889	167.556	1.278	0.381	0.132	0.380	391.895	167.526	1.263	391	166	1	3	5	2
0.771	6.260	32	26	67	2.094	1.304	2.000	1	6	37.000	179.000	2.062	0.480	0.083	0.491	37.000	179.000	2.030	35	177	1	5	5	4
2.748	14.179	114	81	624	5.474	6.710	3.000	1	35	435.412	186.149	2.553	0.771	0.136	0.737	435.247	186.080	1.979	433	184	1	6	6	5
1.856	10.475	77	57	219	2.844	2.254	2.000	1	10	458.701	202.571	2.403	0.659	0.091	0.656	458.717	202.589	2.174	457	200	1	5	6	4
0.458	4.603	19	18	20	1.053	0.229	1.000	1	2	71.000	208.000	2.000	0.382	0.086	0.390	71.000	208.000	2.000	70	207	1	3	3	3
0.313	3.369	13	13	13	1.000	0.000	1.000	1	1	252.846	209.000	1.231	0.321	0.095	0.338	252.846	209.000	1.231	251	208	1	4	3	2
1.808	10.475	75	56	241	3.213	2.757	2.000	1	13	155.987	212.000	2.293	0.652	0.107	0.619	156.017	212.000	2.108	153	210	1	6	5	5
1.350	9.135	56	46	132	2.357	1.742	2.000	1	8	84.714	214.179	2.054	0.574	0.105	0.567	84.735	214.129	1.833	82	212	1	6	5	4
0.410	3.827	17	17	21	1.235	0.437	1.000	1	2	247.176	213.000	1.529	0.349	0.095	0.345	247.190	213.000	1.429	246	212	1	3	3	3
0.337	3.439	14	14	15	1.071	0.267	1.000	1	2	137.000	216.000	1.357	0.318	0.068	0.353	137.000	216.000	1.333	136	215	1	3	3	2
1.133	8.587	47	37	84	1.787	0.954	2.000	1	5	415.064	217.064	2.617	0.586	0.131	0.588	415.036	217.036	2.488	413	215	1	5	5	5
0.554	4.586	23	22	31	1.348	0.573	1.000	1	3	29.348	222.000	1.522	0.391	0.094	0.372	29.355	222.000	1.419	28	221	1	4	3	3
2.121	12.329	88	74	1048	11.909	19.587	4.000	1	111	80.000	235.000	1.841	0.656	0.130	0.659	80.000	235.000	1.393	77	232	1	7	7	4
0.603	5.485	25	23	38	1.520	0.653	1.000	1	3	257.880	234.000	1.560	0.415	0.103	0.397	257.868	234.000	1.421	256	232	1	5	5	3
1.446	9.082	60	46	151	2.517	2.004	1.000	1	9	118.300	238.000	2.300	0.611	0.100	0.592	118.225	238.000	2.013	116	236	1	5	5	4
0.241	2.664	10	10	10	1.000	0.000	1.000	1	1	408.000	252.000	1.100	0.281	0.099	0.301	408.000	252.000	1.100	407	251	1	3	3	2
1.109	7.601	46	39	72	1.565	0.886	1.000	1	4	102.630	257.283	2.043	0.531	0.105	0.535	102.639	257.250	1.903	101	255	1	4	5	4
0.651	4.603	27	26	40	1.481	0.643	1.000	1	3	20.000	268.000	2.000	0.426	0.098	0.462	20.000	268.000	1.875	19	267	1	3	3	3
3.013	14.496	125	86	905	7.240	8.869	3.000	1	42	82.280	269.264	2.608	0.793	0.125	0.765	82.212	269.210	2.081	80	267	1	6	6	5
0.578	4.920	24	22	26	1.083	0.282	1.000	1	2	499.000	271.708	1.833	0.424	0.095	0.423	499.000	271.731	1.808	498	270	1	3	4	3
0.241	2.664	10	10	10	1.000	0.000	1.000	1	1	102.000	277.000	1.100	0.281	0.099	0.301	102.000	277.000	1.100	101	276	1	3	3	2
0.410	4.198	17	17	17	1.000	0.000	1.000	1	1	414.941	277.765	1.294	0.370	0.107	0.366	414.941	277.765	1.294	414	276	1	3	4	2
1.542	9.576	64	50	170	2.656	2.262	2.000	1	10	501.906	282.000	2.094	0.604	0.095	0.585	501.824	282.000	1.871	500	280	1	5	5	4
0.603	4.726	25	23	29	1.160	0.374	1.000	1	2	260.800	286.000	1.880	0.423	0.087	0.440	260.759	286.000	1.828	259	285	1	4	3	3
0.651	4.603	27	26	40	1.481	0.643	1.000	1	3	29.000	292.000	2.000	0.426	0.098	0.462	29.000	292.000	1.875	28	291	1	3	3	3
0.362	4.038	15	14	15	1.000	0.000	1.000	1	1	429.067	291.867	1.933	0.380	0.097	0.420	429.067	291.867	1.933	428	291	1	3	3	3
0.241	2.664	10	10	10	1.000	0.000	1.000	1	1	169.000	298.000	1.100	0.281	0.099	0.301	169.000	298.000	1.100	168	297	1	3	3	2
