Volume (micron^3)	Surface (micron^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (micron)	SD dist. to surf. (micron)	Median dist. to surf. (micron)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
11236.493	18509.842	466220	133359	221625200	475.366	303.060	381.000	200	3546	213.297	306.450	11.665	34.408	16.562	32.648	211.809	303.109	10.690	0	156	1	421	356	25
0.096	1.534	4	4	846	211.500	8.963	210.000	203	223	248.250	301.250	1.250	0.219	0.071	0.219	248.253	301.243	1.240	248	301	1	2	2	2
0.121	1.922	5	5	1034	206.800	7.085	203.000	201	215	242.800	304.800	1.800	0.298	0.142	0.320	242.806	304.804	1.792	242	304	1	2	2	3
0.145	1.975	6	6	1262	210.333	10.192	206.000	202	229	146.167	306.333	1.167	0.241	0.083	0.253	146.158	306.332	1.162	145	306	1	3	2	2
0.072	1.146	3	3	643	214.333	11.590	216.000	202	225	190.333	312.333	1.000	0.163	0.039	0.185	190.314	312.336	1.000	190	312	1	2	2	1
0.096	1.270	4	4	826	206.500	3.697	206.000	203	211	231.500	350.500	1.000	0.176	0.000	0.176	231.507	350.502	1.000	231	350	1	2	2	1
0.024	0.511	1	1	200	200.000	0.000	200.000	200	200	291.000	418.000	1.000	0.000	0.000	0.000	291.000	418.000	1.000	291	418	1	1	1	1
0.048	0.829	2	2	409	204.500	0.707	204.500	204	205	355.000	434.500	1.000	0.124	0.000	0.124	355.000	434.499	1.000	355	434	1	1	2	1
0.217	2.470	9	9	1928	214.222	8.090	215.000	201	228	359.333	445.111	1.000	0.280	0.105	0.288	359.316	445.106	1.000	358	444	1	4	3	1
33.043	151.479	1371	823	377813	275.575	80.333	245.000	200	644	303.244	461.462	9.979	3.015	1.481	2.862	303.512	462.009	9.253	295	447	1	18	31	25
0.265	2.821	11	11	2487	226.091	18.791	224.000	201	259	301.545	478.455	1.909	0.334	0.126	0.396	301.577	478.462	1.932	301	478	1	2	2	3
0.386	3.968	16	15	3977	248.562	44.088	238.000	202	350	234.250	264.125	4.188	0.371	0.093	0.369	234.264	264.124	4.173	233	263	3	3	3	3
0.193	2.363	8	8	1734	216.750	11.597	214.500	201	240	315.750	466.125	3.625	0.284	0.067	0.296	315.753	466.114	3.640	315	465	3	2	3	2
0.337	4.108	14	14	2999	214.214	10.267	214.000	200	232	359.286	457.286	5.929	0.440	0.222	0.420	359.285	457.281	5.939	359	456	4	2	3	5
0.024	0.511	1	1	201	201.000	0.000	201.000	201	201	312.000	462.000	5.000	0.000	0.000	0.000	312.000	462.000	5.000	312	462	5	1	1	1
0.530	4.726	22	20	5231	237.773	34.049	227.500	202	334	132.773	296.273	7.182	0.410	0.090	0.430	132.728	296.259	7.169	131	295	6	4	4	3
0.723	7.671	30	27	6719	223.967	20.040	218.500	201	269	232.000	264.267	9.967	0.617	0.304	0.551	232.027	264.250	9.983	229	262	7	6	5	6
0.072	1.217	3	3	664	221.333	17.388	215.000	208	241	99.667	253.000	9.667	0.213	0.059	0.211	99.687	253.000	9.676	99	253	9	2	1	2
0.024	0.511	1	1	206	206.000	0.000	206.000	206	206	372.000	505.000	10.000	0.000	0.000	0.000	372.000	505.000	10.000	372	505	10	1	1	1
0.265	3.139	11	11	2289	208.091	5.224	206.000	202	219	226.000	262.273	11.727	0.342	0.125	0.336	225.997	262.267	11.729	225	262	11	3	2	3
0.627	5.766	26	24	5868	225.692	15.844	227.500	200	256	357.692	427.192	13.962	0.485	0.184	0.451	357.689	427.196	13.966	356	426	12	4	3	5
0.048	0.899	2	2	401	200.500	0.707	200.500	200	201	289.000	329.000	13.500	0.195	0.000	0.195	289.000	329.000	13.499	289	329	13	1	1	2
0.024	0.511	1	1	200	200.000	0.000	200.000	200	200	386.000	497.000	13.000	0.000	0.000	0.000	386.000	497.000	13.000	386	497	13	1	1	1
0.145	1.992	6	6	1462	243.667	16.836	242.500	224	267	0.000	195.500	15.000	0.314	0.147	0.409	0.000	195.488	14.979	0	195	14	1	2	3
0.024	0.511	1	1	201	201.000	0.000	201.000	201	201	297.000	471.000	14.000	0.000	0.000	0.000	297.000	471.000	14.000	297	471	14	1	1	1
0.024	0.511	1	1	202	202.000	0.000	202.000	202	202	188.000	328.000	15.000	0.000	0.000	0.000	188.000	328.000	15.000	188	328	15	1	1	1
0.169	2.169	7	7	1435	205.000	4.619	204.000	200	214	65.714	236.714	17.714	0.264	0.071	0.275	65.721	236.717	17.714	65	236	17	3	2	2
0.048	0.829	2	2	414	207.000	2.828	207.000	205	209	131.500	274.000	17.000	0.124	0.000	0.124	131.495	274.000	17.000	131	274	17	2	1	1
0.241	2.627	10	10	2158	215.800	12.891	214.000	200	241	64.500	283.400	18.200	0.320	0.121	0.350	64.496	283.393	18.202	64	283	17	2	2	3
0.964	7.882	40	33	10031	250.775	42.785	234.000	200	355	206.425	339.675	19.850	0.558	0.165	0.543	206.448	339.709	19.838	205	338	18	4	4	5
0.506	4.743	21	20	4562	217.238	13.776	213.000	200	247	231.000	358.619	19.190	0.435	0.150	0.422	230.988	358.607	19.196	230	358	18	3	3	4
27.789	96.669	1153	727	336761	292.074	77.878	269.000	200	570	298.739	373.274	23.422	2.094	0.786	2.049	298.795	373.366	23.584	290	358	18	25	27	8
5.230	28.522	217	176	56389	259.857	44.128	252.000	200	358	53.581	279.304	23.779	1.105	0.447	1.094	53.473	279.253	23.869	48	274	19	14	12	7
0.024	0.511	1	1	212	212.000	0.000	212.000	212	212	111.000	220.000	22.000	0.000	0.000	0.000	111.000	220.000	22.000	111	220	22	1	1	1
0.072	1.217	3	3	613	204.333	3.786	206.000	200	207	0.000	249.667	22.667	0.213	0.059	0.211	0.000	249.664	22.662	0	249	22	1	2	2
4.893	25.082	203	154	58268	287.034	73.432	264.000	201	477	283.419	343.059	24.005	1.057	0.447	0.940	283.574	343.241	24.121	276	337	22	13	12	4
0.024	0.511	1	1	204	204.000	0.000	204.000	204	204	332.000	452.000	22.000	0.000	0.000	0.000	332.000	452.000	22.000	332	452	22	1	1	1
3.953	23.778	164	139	44809	273.226	67.834	245.000	200	467	364.372	491.909	24.299	1.004	0.455	0.911	364.345	491.736	24.363	360	486	22	10	17	4
0.578	4.903	24	23	5757	239.875	33.749	234.500	201	314	336.458	349.417	24.500	0.397	0.101	0.424	336.495	349.426	24.536	335	348	23	4	4	3
0.795	6.173	33	31	7763	235.242	29.147	230.000	200	305	279.333	392.273	24.394	0.461	0.119	0.477	279.338	392.258	24.444	278	390	23	4	5	3
0.771	6.086	32	32	11944	373.250	129.259	334.500	203	704	30.938	146.062	24.656	0.435	0.121	0.435	30.921	146.066	24.716	29	144	24	5	5	2
0.578	4.762	24	24	6346	264.417	56.615	245.500	208	398	30.042	182.083	24.625	0.393	0.111	0.381	30.037	182.128	24.669	29	180	24	4	5	2
0.145	2.046	6	6	1229	204.833	3.371	203.500	202	210	333.000	373.833	24.667	0.280	0.080	0.284	333.003	373.836	24.669	332	373	24	3	2	2
0.024	0.511	1	1	202	202.000	0.000	202.000	202	202	58.000	185.000	25.000	0.000	0.000	0.000	58.000	185.000	25.000	58	185	25	1	1	1
0.145	1.711	6	6	1307	217.833	9.109	216.500	209	230	221.000	283.500	25.000	0.227	0.079	0.278	221.011	283.505	25.000	220	283	25	3	2	1
0.024	0.511	1	1	210	210.000	0.000	210.000	210	210	295.000	292.000	25.000	0.000	0.000	0.000	295.000	292.000	25.000	295	292	25	1	1	1
0.096	1.270	4	4	863	215.750	8.539	218.000	204	223	251.500	310.500	25.000	0.176	0.000	0.176	251.505	310.486	25.000	251	310	25	2	2	1
0.193	2.152	8	8	1919	239.875	22.171	238.500	210	279	322.125	388.125	25.000	0.258	0.101	0.281	322.107	388.151	25.000	321	387	25	3	3	1
0.024	0.511	1	1	205	205.000	0.000	205.000	205	205	347.000	464.000	25.000	0.000	0.000	0.000	347.000	464.000	25.000	347	464	25	1	1	1
0.096	1.270	4	4	859	214.750	1.708	214.500	213	217	329.500	484.500	25.000	0.176	0.000	0.176	329.497	484.499	25.000	329	484	25	2	2	1
0.024	0.511	1	1	203	203.000	0.000	203.000	203	203	293.000	502.000	25.000	0.000	0.000	0.000	293.000	502.000	25.000	293	502	25	1	1	1
0.024	0.511	1	1	201	201.000	0.000	201.000	201	201	397.000	508.000	25.000	0.000	0.000	0.000	397.000	508.000	25.000	397	508	25	1	1	1
0.072	1.146	3	3	661	220.333	8.145	224.000	211	226	394.000	509.000	25.000	0.166	0.144	0.249	393.980	509.000	25.000	393	509	25	3	1	1
