Volume (micron^3)	Surface (micron^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (micron)	SD dist. to surf. (micron)	Median dist. to surf. (micron)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
57442.699	29346.822	2383389	274592	935034112	392.313	484.883	223	1	3983	262.797	246.902	13.670	43.103	15.226	41.926	259.651	247.474	14.735	16	0	1	444	490	28
113.854	290.814	4724	2005	256868	54.375	214.210	4	1	3226	176.293	11.351	4.432	3.482	1.320	3.573	183.348	9.836	2.368	154	0	1	45	31	14
75.075	204.351	3115	1526	287252	92.216	190.289	13	1	1954	2.358	37.753	7.330	3.276	1.167	3.297	1.002	40.380	6.772	0	15	1	10	44	19
26.680	82.743	1107	577	15128	13.666	26.445	3	1	188	140.347	26.425	3.162	1.813	0.452	1.752	140.109	26.366	1.919	129	18	1	22	19	8
26.102	90.869	1083	663	10156	9.378	14.772	3	1	81	123.445	76.799	2.428	1.975	0.726	1.898	122.221	76.608	1.708	114	63	1	21	29	7
96.742	190.392	4014	1231	506873	126.276	426.160	5	1	3867	453.931	91.876	6.939	2.779	0.348	2.757	453.987	91.738	2.861	443	80	1	24	24	17
41.575	101.443	1725	696	85466	49.546	146.769	4	1	1501	477.163	432.534	4.812	2.072	0.337	2.032	476.895	432.970	2.372	469	424	1	18	18	12
26.102	78.632	1083	537	76675	70.799	195.074	6	1	1707	172.948	507.846	5.039	1.871	0.441	1.868	173.488	509.602	2.370	163	501	1	20	11	11
29.163	83.348	1210	511	90840	75.074	205.826	5	1	1816	404.696	136.912	22.629	1.855	0.303	1.828	404.950	137.057	24.907	396	129	16	17	18	13
47.504	118.169	1971	763	183248	92.972	282.562	5	1	2597	194.270	215.379	22.122	2.202	0.379	2.186	194.438	215.108	24.714	181	206	16	23	19	13
