Volume (micron^3)	Surface (micron^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (micron)	SD dist. to surf. (micron)	Median dist. to surf. (micron)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
18648.936	32202.637	773774	210847	328960832	425.138	265.603	345.000	200	3906	293.842	242.040	16.415	34.685	17.362	33.561	300.509	237.500	16.233	187	0	1	209	512	31
0.265	2.821	11	11	2669	242.636	31.219	256.000	204	287	331.545	96.455	2.091	0.334	0.126	0.396	331.543	96.397	2.076	331	96	1	2	2	3
0.337	4.038	14	12	3452	246.571	40.426	230.000	201	335	337.071	97.143	2.643	0.388	0.124	0.343	337.072	97.165	2.663	336	96	1	3	3	4
4.073	18.553	169	114	101373	599.840	459.553	425.000	202	2436	326.604	104.213	2.639	0.883	0.157	0.862	326.493	104.080	2.243	323	101	1	8	8	5
2.458	13.544	102	78	48134	471.902	316.706	349.000	203	1611	331.588	113.127	2.461	0.739	0.166	0.722	331.430	112.962	2.191	329	111	1	8	5	5
1.663	10.192	69	55	31928	462.725	222.478	406.000	204	1060	340.449	113.304	2.971	0.678	0.204	0.615	340.412	113.260	2.811	339	112	1	4	4	6
1.157	7.618	48	43	13587	283.062	61.496	272.000	200	455	291.625	142.979	2.542	0.565	0.145	0.617	291.587	142.947	2.494	290	142	1	5	3	4
0.458	4.409	19	19	4608	242.526	38.471	224.000	204	317	299.368	163.737	1.737	0.390	0.119	0.400	299.386	163.716	1.693	298	163	1	4	3	3
0.482	4.673	20	19	4681	234.050	26.443	226.000	203	294	297.200	175.300	2.800	0.424	0.145	0.387	297.216	175.294	2.825	296	174	1	3	3	4
6.869	39.610	285	215	64425	226.053	34.010	215.000	200	468	274.660	178.011	4.860	1.288	0.511	1.276	274.625	177.969	4.794	267	174	1	15	11	9
0.337	3.122	14	14	3602	257.286	49.721	243.500	202	382	262.929	181.286	1.429	0.321	0.066	0.332	262.930	181.271	1.386	262	180	1	3	3	2
0.554	4.850	23	22	5502	239.217	31.503	234.000	200	307	268.870	190.696	1.783	0.415	0.109	0.417	268.862	190.683	1.756	268	189	1	3	4	3
0.819	6.154	34	31	9309	273.794	61.384	260.500	201	435	292.029	209.029	2.618	0.510	0.170	0.435	292.007	209.041	2.584	291	208	1	3	3	5
2.699	15.199	112	76	56157	501.402	292.158	394.000	200	1435	326.411	208.036	4.929	0.844	0.281	0.840	326.427	208.026	4.938	324	206	1	5	5	8
