Volume (micron^3)	Surface (micron^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (micron)	SD dist. to surf. (micron)	Median dist. to surf. (micron)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
71415.484	35710.445	2963142	434483	1435954176	484.605	525.358	316	1	4025	311.444	262.573	9.149	42.941	16.285	44.537	314.392	250.200	7.031	38	0	1	474	512	17
259.281	643.659	10758	4206	1412275	131.277	317.106	7	1	2227	73.495	113.882	12.465	5.466	2.119	5.512	72.700	100.881	12.541	30	85	1	80	66	17
55.168	143.221	2289	951	149399	65.268	146.896	8	1	1300	33.156	337.583	13.180	2.334	0.598	2.341	35.323	337.558	13.511	20	324	4	24	26	14
47.672	109.519	1978	766	175988	88.973	180.348	13	1	1397	93.160	35.869	12.805	2.253	0.496	2.181	91.495	35.628	13.270	82	29	6	27	15	12
48.853	155.805	2027	940	88514	43.667	137.721	4	1	1423	134.492	106.664	13.360	2.384	0.763	2.446	136.327	101.780	13.493	123	93	7	25	28	11
28.488	92.001	1182	583	44872	37.963	87.942	6	1	856	20.258	121.169	13.708	1.888	0.530	1.885	19.728	120.724	13.962	15	110	8	14	23	10
25.041	107.748	1039	594	13726	13.211	31.061	2	1	250	23.693	307.067	13.786	2.258	0.948	1.989	22.169	306.699	13.812	9	298	9	31	18	9
41.816	136.539	1735	839	14686	8.465	15.312	3	1	146	24.654	381.077	13.811	2.294	0.826	2.294	25.550	381.863	13.818	11	370	9	28	23	9
39.598	140.499	1643	808	17796	10.831	21.140	3	1	190	73.275	398.159	13.763	2.386	0.963	2.272	72.183	395.610	13.845	64	387	9	21	32	9
26.656	115.153	1106	640	11798	10.667	21.584	3	1	200	79.574	466.945	13.965	2.477	1.036	2.512	82.881	463.338	13.938	65	455	9	27	28	9
26.222	98.858	1088	562	14191	13.043	22.770	4	1	171	70.766	161.899	13.803	2.146	0.760	2.066	69.979	161.205	13.807	61	149	10	18	27	8
