Volume (micron^3)	Surface (micron^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (micron)	SD dist. to surf. (micron)	Median dist. to surf. (micron)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
41936.832	44499.562	1740026	328895	1052749312	605.019	388.586	498.000	200	3959	275.505	224.623	16.302	39.519	19.040	38.470	274.445	230.199	15.158	0	0	1	512	396	30
0.458	4.198	19	19	5484	288.632	71.154	265.000	208	451	465.895	57.842	1.368	0.362	0.098	0.371	465.933	57.853	1.304	464	57	1	5	3	2
1.109	8.500	46	40	13201	286.978	71.662	276.000	200	475	458.935	84.565	2.326	0.578	0.196	0.553	458.971	84.533	2.193	457	83	1	5	4	5
0.868	6.595	36	32	11803	327.861	100.705	306.500	200	548	472.333	95.028	2.444	0.513	0.134	0.491	472.380	95.058	2.365	471	94	1	4	3	4
2.097	13.013	87	61	37140	426.897	221.981	355.000	200	1145	468.816	104.874	4.632	0.766	0.226	0.752	468.807	104.898	4.550	467	103	1	5	5	7
0.434	4.743	18	16	4195	233.056	30.396	228.500	201	309	441.222	210.000	2.556	0.435	0.147	0.359	441.219	210.008	2.567	440	209	1	3	3	4
0.265	2.998	11	11	2491	226.455	24.217	220.000	200	269	421.818	217.455	1.364	0.313	0.087	0.286	421.835	217.468	1.342	420	217	1	4	2	2
0.482	5.044	20	20	4423	221.150	10.965	222.500	200	239	436.850	219.750	1.500	0.441	0.167	0.408	436.856	219.752	1.483	434	219	1	6	3	3
0.627	5.378	26	24	7455	286.731	82.033	251.000	200	517	504.000	154.000	3.385	0.445	0.131	0.404	504.013	154.001	3.359	503	153	2	3	3	4
3.543	17.368	147	96	88799	604.075	401.949	481.000	200	1996	15.061	346.109	6.592	0.925	0.289	0.853	15.044	346.147	6.529	13	344	3	6	6	8
0.627	5.890	26	25	6360	244.615	38.678	233.000	201	346	419.462	74.308	5.731	0.496	0.209	0.514	419.452	74.363	5.652	418	72	4	3	5	5
10.484	39.433	435	230	203803	468.513	253.599	386.000	200	1486	404.775	272.738	7.340	1.355	0.385	1.368	404.673	272.225	7.422	401	266	4	9	14	9
1.542	9.346	64	52	30030	469.219	235.791	419.500	200	1102	16.578	336.547	6.203	0.635	0.166	0.613	16.602	336.532	6.154	15	335	4	4	4	5
0.337	3.650	14	13	3708	264.857	52.453	258.500	201	385	24.786	369.714	4.857	0.366	0.098	0.382	24.776	369.720	4.840	24	369	4	3	3	3
1.350	8.905	56	44	22603	403.625	180.041	347.000	200	897	28.643	375.696	5.929	0.626	0.170	0.584	28.636	375.682	5.859	27	374	4	4	4	5
83.897	213.951	3481	1282	1831614	526.175	329.560	423.000	200	2378	59.394	406.669	14.759	3.013	1.016	2.906	58.389	406.855	14.127	42	398	4	37	20	21
0.964	7.300	40	35	13343	333.575	108.469	301.000	203	617	506.550	35.975	7.450	0.530	0.151	0.503	506.571	35.968	7.471	505	35	5	4	3	5
0.313	3.456	13	12	3430	263.846	50.406	252.000	208	377	28.692	311.692	5.923	0.356	0.099	0.391	28.708	311.688	5.901	28	311	5	3	3	3
1.591	10.192	66	51	29401	445.470	222.848	371.000	201	1070	29.348	357.712	7.682	0.666	0.209	0.639	29.310	357.752	7.626	28	356	5	4	4	6
0.337	3.844	14	12	3221	230.071	24.543	223.500	201	278	414.143	207.857	7.500	0.370	0.105	0.346	414.158	207.853	7.496	413	207	6	3	3	4
0.844	6.665	35	30	11576	330.743	106.975	314.000	203	634	52.114	320.771	8.114	0.527	0.175	0.501	52.119	320.770	8.087	51	319	6	3	4	5
0.434	4.355	18	16	4813	267.389	52.136	255.500	206	380	44.278	338.167	11.778	0.406	0.128	0.391	44.310	338.174	11.786	43	337	10	3	3	4
2.748	15.553	114	79	41239	361.746	149.528	321.500	201	876	77.421	394.877	13.465	0.813	0.220	0.759	77.544	394.986	13.310	75	392	10	6	6	7
0.554	5.255	23	20	6169	268.217	55.171	260.000	206	419	53.174	326.913	13.043	0.440	0.151	0.459	53.184	326.904	13.038	52	326	11	3	3	5
0.892	7.247	37	31	11278	304.811	87.253	285.000	200	513	489.595	72.162	15.135	0.559	0.192	0.522	489.601	72.179	15.216	488	71	13	4	3	5
1.446	9.540	60	48	18137	302.283	84.128	292.000	203	514	57.367	350.233	14.800	0.626	0.155	0.606	57.381	350.280	14.739	56	348	13	4	5	5
0.410	4.162	17	16	4236	249.176	41.172	236.000	203	339	489.353	99.941	15.294	0.389	0.124	0.364	489.364	99.943	15.276	488	99	14	3	3	4
0.386	4.162	16	15	3807	237.938	36.333	233.500	200	319	349.062	275.250	15.750	0.391	0.129	0.347	349.065	275.241	15.725	348	274	14	3	3	4
0.434	4.355	18	16	4683	260.167	43.264	251.500	217	359	354.333	280.000	17.500	0.401	0.124	0.357	354.324	280.000	17.521	353	279	16	3	3	4
0.434	3.968	18	17	4842	269.000	58.834	252.500	201	400	38.056	350.389	16.944	0.388	0.101	0.423	38.078	350.394	16.939	37	349	16	3	3	3
4.844	25.253	201	134	69402	345.284	129.348	320.000	200	927	79.826	420.428	20.284	1.014	0.306	1.068	79.759	420.788	20.228	77	415	17	7	12	8
0.988	8.076	41	34	11623	283.488	67.802	268.000	201	472	257.976	256.854	20.024	0.571	0.183	0.516	257.953	256.845	19.993	256	256	18	5	3	5
0.313	3.914	13	11	3197	245.923	40.176	230.000	204	334	424.923	99.000	20.615	0.391	0.129	0.346	424.911	99.008	20.642	424	98	19	3	3	4
