Volume (micron^3)	Surface (micron^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (micron)	SD dist. to surf. (micron)	Median dist. to surf. (micron)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
64507.574	28539.549	2676522	281494	916484544	342.416	409.246	214	1	4081	318.883	259.428	16.011	38.941	17.719	37.952	326.493	252.270	15.438	111	0	1	351	512	30
9.231	34.803	383	261	2483	6.483	8.536	3	1	50	5.120	11.264	2.290	1.189	0.307	1.216	5.198	11.021	1.630	0	6	1	12	13	5
0.554	5.080	23	23	28	1.217	0.518	1	1	3	251.087	14.696	1.304	0.389	0.110	0.394	251.071	14.714	1.250	249	13	1	5	5	2
0.458	4.215	19	19	20	1.053	0.229	1	1	2	287.105	82.105	1.632	0.366	0.105	0.370	287.100	82.100	1.600	286	81	1	3	3	3
0.241	2.664	10	10	10	1.000	0.000	1	1	1	190.000	88.000	1.100	0.281	0.099	0.301	190.000	88.000	1.100	189	87	1	3	3	2
1.591	11.432	66	66	73	1.106	0.356	1	1	3	180.955	110.288	1.288	0.631	0.230	0.630	180.959	110.452	1.274	177	107	1	9	8	2
0.265	2.911	11	11	11	1.000	0.000	1	1	1	448.000	117.000	1.000	0.309	0.137	0.352	448.000	117.000	1.000	446	116	1	5	3	1
0.410	4.198	17	17	18	1.059	0.243	1	1	2	452.588	144.118	1.294	0.365	0.123	0.367	452.611	144.111	1.278	450	143	1	5	3	2
19.570	62.779	812	465	10127	12.472	22.545	3	1	191	142.908	152.165	2.664	1.575	0.415	1.606	142.806	151.476	1.713	134	144	1	18	18	6
6.218	31.822	258	205	866	3.357	4.012	2	1	25	253.120	169.798	1.911	1.059	0.301	1.067	253.650	169.157	1.582	247	165	1	13	12	4
0.241	2.664	10	10	10	1.000	0.000	1	1	1	273.000	166.000	1.100	0.281	0.099	0.301	273.000	166.000	1.100	272	165	1	3	3	2
0.241	2.664	10	10	10	1.000	0.000	1	1	1	255.000	191.000	1.100	0.281	0.099	0.301	255.000	191.000	1.100	254	190	1	3	3	2
0.337	3.439	14	14	15	1.071	0.267	1	1	2	255.000	202.000	1.357	0.318	0.068	0.353	255.000	202.000	1.333	254	201	1	3	3	2
0.313	3.934	13	13	13	1.000	0.000	1	1	1	266.769	213.846	1.000	0.471	0.220	0.488	266.769	213.846	1.000	264	213	1	7	3	1
0.337	3.439	14	14	15	1.071	0.267	1	1	2	497.000	215.000	1.357	0.318	0.068	0.353	497.000	215.000	1.333	496	214	1	3	3	2
0.241	2.664	10	10	10	1.000	0.000	1	1	1	436.000	235.000	1.100	0.281	0.099	0.301	436.000	235.000	1.100	435	234	1	3	3	2
7.471	30.732	310	230	1568	5.058	7.594	2	1	54	42.874	243.287	1.961	1.110	0.302	1.123	43.129	242.938	1.513	37	238	1	13	13	5
0.458	4.745	19	19	19	1.000	0.000	1	1	1	428.421	277.053	1.053	0.498	0.200	0.531	428.421	277.053	1.053	426	275	1	6	5	2
0.241	2.664	10	10	10	1.000	0.000	1	1	1	203.000	299.000	1.100	0.281	0.099	0.301	203.000	299.000	1.100	202	298	1	3	3	2
0.313	4.797	13	13	13	1.000	0.000	1	1	1	234.154	307.154	1.769	0.437	0.170	0.417	234.154	307.154	1.769	232	306	1	5	4	3
0.241	2.664	10	10	10	1.000	0.000	1	1	1	190.000	310.000	1.100	0.281	0.099	0.301	190.000	310.000	1.100	189	309	1	3	3	2
12.509	42.549	519	333	5359	10.326	17.647	3	1	104	486.979	326.489	2.337	1.332	0.342	1.350	487.484	326.634	1.597	479	320	1	15	14	5
0.241	2.664	10	10	10	1.000	0.000	1	1	1	225.000	323.000	1.100	0.281	0.099	0.301	225.000	323.000	1.100	224	322	1	3	3	2
0.337	3.439	14	14	15	1.071	0.267	1	1	2	218.000	339.000	1.357	0.318	0.068	0.353	218.000	339.000	1.333	217	338	1	3	3	2
0.265	3.051	11	11	11	1.000	0.000	1	1	1	363.000	343.000	1.273	0.329	0.138	0.284	363.000	343.000	1.273	362	342	1	3	3	3
0.241	2.664	10	10	10	1.000	0.000	1	1	1	114.000	358.000	1.100	0.281	0.099	0.301	114.000	358.000	1.100	113	357	1	3	3	2
0.458	4.603	19	18	20	1.053	0.229	1	1	2	117.000	367.000	2.000	0.382	0.086	0.390	117.000	367.000	2.000	116	366	1	3	3	3
0.265	3.774	11	10	11	1.000	0.000	1	1	1	384.455	390.182	2.182	0.345	0.108	0.360	384.455	390.182	2.182	383	389	1	4	3	3
5.495	29.212	228	191	649	2.846	3.221	1	1	21	166.452	434.215	1.772	1.011	0.309	1.021	166.562	434.260	1.471	160	428	1	13	13	4
