Volume (micron^3)	Surface (micron^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (micron)	SD dist. to surf. (micron)	Median dist. to surf. (micron)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
6.435	55.816	267	267	90392	338.547	117.541	309.000	202	787	0.165	52.412	7.779	2.327	1.185	2.176	0.150	52.491	7.422	0	37	1	2	27	19
0.651	5.836	27	27	11160	413.333	205.082	334.000	202	954	88.000	84.333	2.222	0.473	0.169	0.505	88.085	84.261	2.068	86	84	1	5	2	4
1397.971	3071.705	58004	20260	27270776	470.153	273.717	391.000	200	2841	220.180	134.314	10.694	17.127	8.478	16.636	217.175	131.903	10.831	75	84	1	237	136	19
214.887	485.010	8916	3397	5162767	579.045	352.297	482.000	200	2664	28.035	92.362	13.249	5.328	2.492	4.981	24.870	92.451	13.132	0	81	1	78	24	19
357.759	974.796	14844	6064	5774631	389.021	196.979	328.000	200	2013	277.732	247.520	12.801	5.898	2.488	5.672	277.198	248.154	12.662	250	204	1	65	81	19
1505.004	3030.910	62445	20862	31819264	509.557	299.010	426.000	200	2742	124.236	275.177	11.030	16.910	9.127	17.379	118.643	274.273	10.873	0	242	1	256	67	19
99.803	424.134	4141	2433	1340755	323.776	140.238	280.000	200	1468	254.498	296.844	8.220	4.850	2.295	4.468	254.508	296.858	8.211	219	268	1	67	45	19
0.964	7.053	40	36	14523	363.075	129.426	325.500	201	752	222.900	274.025	2.800	0.562	0.192	0.531	222.891	274.020	2.826	221	273	1	4	3	5
2.266	13.384	94	68	41278	439.128	243.865	340.500	200	1186	192.043	301.394	3.298	0.768	0.200	0.722	192.144	301.292	3.005	189	299	1	6	6	6
16.292	72.780	676	520	230934	341.618	156.338	293.000	200	1132	1.009	311.084	12.286	2.100	0.904	2.077	0.965	311.358	11.644	0	295	1	3	26	19
2.434	21.474	101	97	29245	289.554	110.614	247.000	200	694	213.683	104.832	6.327	1.001	0.438	0.966	213.395	104.659	6.156	210	103	2	10	5	10
3.784	19.872	157	100	53920	343.439	150.031	296.000	200	855	255.465	126.688	5.943	0.963	0.301	0.879	255.468	126.591	5.734	253	124	2	6	7	9
2.338	20.524	97	88	25204	259.835	53.090	249.000	200	418	226.320	109.887	6.062	1.004	0.362	0.999	226.168	109.745	6.025	221	107	3	11	8	7
3.374	18.604	140	100	38225	273.036	59.566	253.000	200	430	308.350	198.829	6.386	0.856	0.214	0.857	308.457	198.876	6.350	306	195	3	7	8	7
0.434	4.990	18	18	3861	214.500	8.665	215.000	200	228	291.611	219.556	4.778	0.536	0.254	0.516	291.616	219.555	4.762	290	219	3	4	3	5
1.133	10.580	47	43	13187	280.574	72.830	256.000	200	462	66.128	270.553	5.149	0.640	0.254	0.582	66.206	270.557	5.124	62	269	3	9	4	5
0.482	4.549	20	18	5338	266.900	55.780	247.500	203	408	232.100	264.650	5.650	0.424	0.136	0.379	232.111	264.669	5.596	231	264	4	3	3	4
