Volume (micron^3)	Surface (micron^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (micron)	SD dist. to surf. (micron)	Median dist. to surf. (micron)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
0.723	5.591	30	30	14213	473.767	229.072	448.000	204	1078	405.433	78.067	1.567	0.420	0.111	0.436	405.381	78.061	1.613	403	76	1	5	5	2
155.501	573.579	6452	6452	3954229	612.869	368.907	513.000	200	2787	327.898	147.621	1.532	8.368	4.772	7.585	326.455	149.279	1.553	290	90	1	101	130	2
0.265	2.928	11	11	3095	281.364	66.242	281.000	201	430	349.182	112.000	1.727	0.300	0.079	0.312	349.197	111.967	1.758	348	111	1	3	3	2
1.060	8.696	44	44	16064	365.091	136.357	327.000	208	716	278.955	171.500	1.636	0.578	0.200	0.569	278.890	171.378	1.719	276	168	1	7	7	2
1.398	8.609	58	58	40834	704.034	473.240	525.000	213	1962	259.707	196.310	1.552	0.553	0.170	0.574	259.834	196.447	1.569	257	193	1	6	7	2
1.542	8.926	64	64	41217	644.016	433.666	501.500	205	1851	280.469	197.469	1.484	0.568	0.167	0.614	280.449	197.545	1.392	277	195	1	7	6	2
0.819	6.032	34	34	13681	402.382	188.087	367.000	201	824	268.088	203.618	1.559	0.462	0.163	0.462	268.226	203.428	1.526	265	202	1	6	5	2
0.771	6.580	32	32	10539	329.344	127.649	271.500	206	683	260.312	240.812	1.781	0.478	0.172	0.469	260.442	240.805	1.835	257	239	1	7	5	2
23.643	119.723	981	981	410934	418.893	256.532	330.000	200	1808	238.190	260.668	1.600	3.117	1.332	3.052	237.519	261.170	1.616	217	242	1	43	32	2
0.289	3.175	12	12	3109	259.083	42.697	254.000	200	346	240.917	250.000	1.833	0.313	0.105	0.335	240.896	250.001	1.860	239	249	1	4	3	2
29.379	130.068	1219	1219	559049	458.613	211.185	408.000	200	1493	220.098	330.994	1.537	3.080	1.656	2.822	219.949	329.876	1.555	207	304	1	29	54	2
0.795	6.103	33	33	15055	456.212	299.020	319.000	200	1332	211.697	341.303	1.485	0.472	0.160	0.468	211.488	341.599	1.454	210	339	1	4	6	2
0.627	6.120	26	26	10349	398.038	228.738	287.000	200	1067	219.423	355.000	1.423	0.514	0.247	0.475	219.087	354.736	1.396	218	352	1	5	8	2
10.484	54.363	435	435	172676	396.956	227.601	327.000	200	1744	242.724	369.131	1.591	1.703	0.804	1.592	242.396	368.832	1.606	232	358	1	23	25	2
0.675	5.344	28	28	8268	295.286	72.181	282.500	206	445	227.429	366.107	1.464	0.409	0.106	0.422	227.435	366.116	1.445	226	364	1	4	5	2
0.337	3.369	14	14	3838	274.143	63.329	257.500	212	400	233.714	374.857	1.714	0.326	0.086	0.336	233.696	374.854	1.752	232	374	1	4	3	2
0.289	2.998	12	12	3084	257.000	44.520	240.000	205	335	245.417	385.083	1.583	0.307	0.062	0.323	245.428	385.095	1.601	244	384	1	3	3	2
0.289	3.369	12	12	3131	260.917	53.538	245.000	201	364	254.750	386.333	1.833	0.315	0.099	0.342	254.773	386.371	1.850	253	385	1	4	4	2
0.482	4.498	20	20	6936	346.800	130.331	326.500	206	597	262.450	388.400	1.800	0.382	0.121	0.382	262.463	388.402	1.858	260	387	1	5	4	2
