Volume (micron^3)	Surface (micron^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (micron)	SD dist. to surf. (micron)	Median dist. to surf. (micron)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
25539.402	12132.430	1059670	123833	272603296	257.253	264.950	177	1	2457	340.049	237.017	15.038	35.627	14.154	35.221	352.580	258.195	14.873	243	0	1	269	419	28
0.337	4.057	14	14	14	1.000	0.000	1	1	1	327.786	73.643	1.000	0.492	0.204	0.515	327.786	73.643	1.000	325	72	1	7	4	1
0.265	2.911	11	11	11	1.000	0.000	1	1	1	330.182	79.545	1.000	0.318	0.121	0.324	330.182	79.545	1.000	329	78	1	4	4	1
0.241	2.664	10	10	10	1.000	0.000	1	1	1	471.000	173.000	1.100	0.281	0.099	0.301	471.000	173.000	1.100	470	172	1	3	3	2
0.241	2.593	10	10	10	1.000	0.000	1	1	1	298.200	213.000	1.000	0.291	0.113	0.308	298.200	213.000	1.000	297	212	1	4	3	1
0.265	2.911	11	11	11	1.000	0.000	1	1	1	299.818	223.091	1.000	0.328	0.144	0.304	299.818	223.091	1.000	299	221	1	3	5	1
0.241	2.664	10	10	10	1.000	0.000	1	1	1	323.000	278.000	1.100	0.281	0.099	0.301	323.000	278.000	1.100	322	277	1	3	3	2
0.241	2.945	10	10	10	1.000	0.000	1	1	1	281.000	166.000	2.500	0.292	0.051	0.316	281.000	166.000	2.500	280	165	2	3	3	2
0.241	2.945	10	10	10	1.000	0.000	1	1	1	385.000	319.000	15.500	0.292	0.051	0.316	385.000	319.000	15.500	384	318	15	3	3	2
8.315	45.358	345	289	417	1.209	0.479	1	1	3	433.936	75.646	27.313	1.639	1.014	1.357	434.108	76.005	27.374	417	65	25	28	19	4
0.506	5.221	21	21	21	1.000	0.000	1	1	1	406.952	277.095	27.619	0.416	0.149	0.390	406.952	277.095	27.619	405	276	26	5	4	3
0.482	4.321	20	20	20	1.000	0.000	1	1	1	428.500	82.250	27.650	0.366	0.092	0.382	428.500	82.250	27.650	427	81	27	4	4	2
