Volume (cm^3)	Surface (cm^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (cm)	SD dist. to surf. (cm)	Median dist. to surf. (cm)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
0.868	6.418	36	33	10495	291.528	75.726	256.500	200	445	186.833	51.167	2.778	0.560	0.206	0.560	186.789	51.210	2.684	186	50	1	3	3	5
709.300	1801.255	29430	11581	11876769	403.560	225.085	332.000	200	2642	195.606	77.642	21.383	7.480	3.397	6.972	196.429	74.364	21.666	172	29	1	53	114	30
3.519	19.237	146	102	53487	366.349	153.978	325.500	200	868	175.630	99.418	5.548	0.963	0.349	0.894	175.640	99.375	5.500	173	96	1	5	8	9
3.061	15.764	127	98	53221	419.063	174.964	383.000	202	939	392.945	210.961	3.205	0.844	0.237	0.867	392.988	210.899	2.893	391	208	1	5	7	6
4.266	30.168	177	147	53128	300.158	115.235	262.000	200	793	352.475	225.379	7.249	1.386	0.639	1.326	352.877	225.599	6.627	349	220	1	8	9	14
0.337	4.372	14	14	3208	229.143	23.573	219.000	202	279	360.357	249.143	3.786	0.511	0.281	0.492	360.333	249.177	3.746	360	248	1	2	3	6
1138.544	2934.945	47240	17741	19136472	405.090	229.230	328.000	200	2657	259.382	337.247	13.429	11.597	5.105	11.143	258.300	338.675	12.503	203	249	1	121	154	30
2.868	19.043	119	91	33504	281.546	64.649	269.000	200	468	149.647	310.832	5.571	0.922	0.379	0.832	149.629	310.796	5.595	147	308	1	6	7	10
1.229	9.380	51	42	16865	330.686	112.890	295.000	200	627	178.686	311.922	4.000	0.684	0.292	0.573	178.656	311.910	4.061	177	311	1	4	3	7
35.116	115.968	1457	671	503010	345.237	131.545	306.000	200	945	219.417	317.162	11.771	2.234	0.720	2.187	219.817	317.301	11.563	212	309	1	17	17	22
0.819	6.454	34	30	13560	398.824	175.121	350.000	200	911	308.176	330.265	1.971	0.492	0.124	0.485	308.131	330.229	1.793	307	329	1	4	4	4
1.012	7.300	42	36	12126	288.714	79.036	259.500	205	488	230.762	336.429	2.310	0.549	0.135	0.538	230.711	336.499	2.219	229	335	1	4	4	4
0.771	6.488	32	29	9086	283.938	63.236	267.500	202	442	171.281	337.000	3.188	0.559	0.213	0.530	171.288	336.997	3.165	170	336	1	3	3	5
0.337	3.703	14	13	3975	283.929	69.244	266.500	203	460	303.929	338.929	1.500	0.346	0.089	0.331	303.923	338.908	1.463	303	338	1	3	3	3
1.856	11.850	77	62	27628	358.805	126.921	330.000	201	700	248.143	349.182	2.909	0.720	0.226	0.734	248.130	349.153	2.748	247	347	1	4	6	6
5.712	28.951	237	154	116907	493.278	339.764	357.000	200	1773	160.603	397.852	7.633	1.220	0.501	1.138	160.786	398.059	7.183	156	395	1	9	7	13
3.519	20.614	146	106	49728	340.603	132.243	288.500	200	706	261.377	401.390	3.596	0.956	0.307	0.983	261.299	401.193	3.355	258	398	1	7	9	7
2.555	13.665	106	76	53544	505.132	273.576	415.000	203	1263	249.925	404.500	3.698	0.835	0.275	0.800	249.937	404.494	3.302	248	403	1	5	4	7
1.591	10.790	66	56	23783	360.348	139.546	323.500	203	749	209.591	419.000	4.879	0.758	0.335	0.710	209.587	418.981	4.832	208	418	1	4	3	8
0.651	6.859	27	27	6056	224.296	20.967	214.000	201	282	163.852	68.037	4.556	0.524	0.201	0.562	163.891	68.037	4.536	162	67	2	5	3	5
0.603	5.713	25	22	6939	277.560	62.189	260.000	207	440	170.720	114.920	4.120	0.490	0.191	0.470	170.730	114.921	4.114	170	114	2	3	3	5
1.350	9.574	56	48	20765	370.804	140.579	345.000	203	807	336.875	281.982	5.107	0.703	0.287	0.702	336.881	281.999	5.100	335	281	2	4	3	7
30.271	151.575	1256	810	397276	316.303	117.112	279.000	200	962	242.300	331.845	9.994	2.519	1.072	2.394	242.459	332.287	9.796	227	319	2	25	24	21
5.471	26.026	227	141	79531	350.357	123.558	316.000	201	719	154.441	372.088	6.938	1.088	0.344	1.056	154.465	372.037	6.879	152	369	2	6	8	10
0.723	6.612	30	26	8417	280.567	66.145	261.000	202	462	211.033	380.800	4.700	0.527	0.218	0.485	211.035	380.798	4.724	210	380	2	3	3	6
1.904	14.334	79	67	21785	275.759	68.673	252.000	200	523	254.051	408.886	6.987	0.967	0.481	0.856	254.135	408.864	6.795	252	408	2	5	3	11
0.434	4.814	18	16	4573	254.056	45.020	245.000	206	358	213.889	421.833	4.111	0.437	0.165	0.441	213.908	421.819	4.124	213	421	2	3	3	5
0.723	6.224	30	26	8732	291.067	68.953	277.500	201	444	402.000	32.500	5.333	0.533	0.180	0.535	402.026	32.511	5.317	401	31	3	3	4	5
