Volume (cm^3)	Surface (cm^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (cm)	SD dist. to surf. (cm)	Median dist. to surf. (cm)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
2530.465	4223.962	104993	28254	52249904	497.651	384.981	370.000	200	3895	93.093	216.476	13.198	15.510	8.359	14.453	89.700	214.299	12.301	0	151	1	220	163	30
0.988	7.969	41	36	12717	310.171	86.237	287.000	200	536	193.829	200.829	3.780	0.635	0.286	0.559	193.795	200.811	3.786	193	200	1	3	3	7
10.701	40.032	444	250	172648	388.847	205.710	315.500	200	1209	133.277	212.000	3.601	1.321	0.310	1.317	133.416	212.148	3.158	129	205	1	11	13	9
13.376	44.283	555	279	238957	430.553	261.184	329.000	200	1524	147.050	222.748	3.656	1.405	0.247	1.377	146.856	222.589	3.151	140	217	1	14	13	8
111.541	428.475	4628	2519	1570807	339.414	140.297	295.000	200	1057	241.786	261.244	16.528	4.483	1.791	4.431	241.971	261.442	16.604	227	236	1	38	46	30
0.627	5.431	26	24	7521	289.269	69.620	273.500	202	452	158.154	245.769	1.808	0.434	0.097	0.444	158.172	245.759	1.731	157	244	1	4	4	3
0.675	6.929	28	27	6133	219.036	11.442	217.000	204	242	249.500	278.250	4.321	0.618	0.310	0.614	249.481	278.226	4.294	248	277	1	4	4	6
0.458	4.549	19	18	5543	291.737	70.515	271.000	205	461	243.263	281.000	1.947	0.411	0.136	0.433	243.266	280.962	1.866	242	280	1	3	3	4
0.241	2.487	10	10	2422	242.200	31.180	228.000	207	293	172.800	281.500	1.400	0.289	0.056	0.282	172.761	281.519	1.367	172	281	1	3	2	2
0.313	3.403	13	13	2798	215.231	9.951	217.000	200	233	188.615	291.538	2.615	0.394	0.174	0.307	188.617	291.548	2.628	188	291	1	2	2	4
0.651	5.907	27	24	7430	275.185	64.282	251.000	202	429	252.222	296.000	2.481	0.501	0.184	0.477	252.224	296.015	2.459	251	295	1	3	3	5
0.651	5.378	27	26	7527	278.778	64.672	252.000	201	425	238.926	302.741	2.185	0.478	0.163	0.461	238.895	302.716	2.094	237	302	1	4	3	4
73.678	247.816	3057	1454	1373649	449.345	315.833	331.000	200	2100	204.033	323.179	17.309	4.016	1.790	3.948	202.528	324.449	18.621	191	309	1	34	33	30
1.904	16.998	79	72	18469	233.785	37.167	216.000	201	374	216.785	326.354	4.228	1.174	0.455	1.190	216.813	326.260	4.097	215	322	1	5	8	10
8.893	46.654	369	262	120226	325.816	127.216	277.000	200	830	220.152	335.238	7.661	1.698	0.716	1.681	220.134	335.403	8.093	216	331	1	11	8	15
109.492	411.297	4543	2318	1556463	342.607	172.292	284.000	200	1624	223.329	364.991	15.257	3.790	1.528	3.840	223.951	365.636	14.839	210	341	1	28	45	30
0.868	8.851	36	35	8327	231.306	26.858	222.500	201	301	226.111	381.000	2.889	0.601	0.229	0.607	226.142	381.049	2.884	224	378	1	4	6	5
2.338	14.387	97	72	37385	385.412	157.962	346.000	202	891	236.247	384.093	4.474	0.903	0.339	0.788	236.211	384.076	4.328	234	382	1	5	5	8
0.578	7.000	24	22	5533	230.542	29.321	219.500	200	308	246.792	440.625	3.583	0.537	0.224	0.515	246.832	440.590	3.595	246	439	1	3	5	6
