Volume (cm^3)	Surface (cm^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (cm)	SD dist. to surf. (cm)	Median dist. to surf. (cm)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
31.091	84.963	1290	589	852350	660.736	420.954	537.000	200	2376	236.571	3.530	4.971	1.991	0.542	1.973	235.699	3.624	4.493	225	0	1	24	9	13
374.413	966.773	15535	6138	6171697	397.277	213.845	327.000	200	2221	273.487	35.250	15.093	6.268	2.242	6.369	273.222	34.556	15.216	249	0	1	43	76	29
0.458	5.201	19	18	4186	220.316	16.593	215.000	201	257	333.842	4.842	2.526	0.502	0.207	0.588	333.841	4.844	2.498	333	4	1	3	3	5
12.002	46.286	498	275	234404	470.691	264.720	398.500	200	1703	221.910	8.396	4.833	1.464	0.431	1.503	222.294	8.699	4.729	217	4	1	11	10	11
0.603	6.101	25	23	6006	240.240	38.772	228.000	201	336	295.280	7.840	3.520	0.546	0.248	0.583	295.283	7.839	3.520	294	7	1	3	3	6
0.603	5.238	25	23	7937	317.480	97.192	285.000	203	529	291.440	13.760	1.760	0.429	0.096	0.441	291.439	13.776	1.686	290	12	1	4	4	3
0.675	6.488	28	25	6863	245.107	39.713	231.500	200	341	278.286	18.036	3.464	0.558	0.239	0.603	278.300	18.029	3.484	277	17	1	3	3	6
0.410	4.038	17	17	4446	261.529	45.508	264.000	200	332	293.294	20.529	2.235	0.446	0.185	0.501	293.320	20.532	2.131	292	20	1	3	2	4
2.241	13.488	93	72	30660	329.677	109.857	305.000	200	635	338.602	43.409	5.323	0.849	0.347	0.764	338.605	43.446	5.402	337	42	1	4	4	9
2.675	15.182	111	81	34402	309.928	73.868	301.000	200	468	286.405	80.045	3.090	0.828	0.220	0.829	286.428	80.009	2.962	283	78	1	7	5	6
0.482	4.620	20	20	4575	228.750	20.736	224.500	203	272	336.550	83.950	3.150	0.437	0.193	0.433	336.572	83.967	3.168	336	83	1	2	3	5
104.792	270.190	4348	1609	1772497	407.658	230.571	327.000	200	1713	278.513	99.578	10.235	3.137	0.861	3.102	279.009	99.953	10.415	265	85	1	25	29	22
1.398	8.747	58	50	27760	478.621	258.130	393.000	200	1216	261.655	90.672	2.241	0.590	0.129	0.593	261.603	90.684	1.986	260	89	1	5	5	4
0.723	5.890	30	28	10269	342.300	112.945	323.500	200	628	354.167	92.000	2.167	0.482	0.153	0.459	354.210	92.047	2.046	353	91	1	4	3	4
25.885	110.605	1074	644	371466	345.872	139.941	299.500	200	1031	342.105	95.866	18.063	2.481	1.330	2.111	342.154	95.664	18.536	336	90	1	13	17	29
1.928	12.099	80	67	26142	326.775	116.614	288.000	200	737	344.125	97.412	1.962	0.667	0.154	0.656	344.126	97.503	1.860	341	94	1	7	7	4
1.494	9.840	62	51	23505	379.113	167.916	310.500	200	918	333.000	97.952	2.290	0.632	0.163	0.609	332.980	97.982	2.093	331	96	1	5	5	5
0.241	2.874	10	10	2488	248.800	46.559	238.500	203	343	320.100	99.400	1.500	0.320	0.110	0.313	320.098	99.389	1.456	319	99	1	3	2	3
2.892	15.802	120	94	38999	324.992	104.655	297.000	200	618	250.425	113.100	2.183	0.787	0.224	0.775	250.431	113.011	2.063	247	111	1	9	6	5
0.482	4.372	20	20	5528	276.400	35.159	279.500	220	329	303.500	113.500	3.000	0.526	0.248	0.428	303.505	113.477	3.053	303	113	1	2	2	5
30.874	118.518	1281	660	473059	369.289	190.338	298.000	200	1431	282.899	120.390	13.347	2.501	1.094	2.322	283.194	120.166	13.982	274	115	1	15	13	27
2.434	15.958	101	80	31814	314.990	99.139	286.000	201	635	295.832	124.356	3.931	0.931	0.370	0.878	295.831	124.488	4.123	294	121	1	5	7	8
308.665	822.645	12807	5182	6214332	485.229	324.979	377.000	200	2976	344.137	161.264	12.011	6.480	2.684	6.414	344.522	161.249	12.572	333	116	1	25	95	29
786.545	1726.179	32635	11214	15079949	462.079	298.857	363.000	200	2829	264.413	155.844	15.403	8.360	4.046	7.738	263.771	156.101	15.317	235	75	1	54	140	29
1.735	11.287	72	59	28792	399.889	206.004	314.500	201	1133	66.472	137.917	2.083	0.660	0.168	0.648	66.288	137.905	1.936	64	136	1	7	5	5
0.819	6.437	34	30	8256	242.824	33.162	232.000	205	328	331.353	161.000	1.647	0.484	0.134	0.488	331.312	161.001	1.616	329	160	1	6	3	3
80.161	278.722	3326	1627	1273472	382.884	178.745	325.000	200	1262	344.061	230.331	11.063	3.472	1.248	3.582	344.338	230.208	11.248	332	212	1	22	41	23
0.578	4.990	24	23	6612	275.500	55.415	266.500	205	396	333.000	220.250	2.042	0.450	0.146	0.453	333.039	220.278	1.959	332	219	1	3	3	4
4232.593	7662.283	175617	50794	83660808	476.382	347.670	351.000	200	3620	161.866	343.026	12.821	21.501	10.257	20.752	154.805	347.186	12.891	0	212	1	283	209	29
11.786	48.951	489	286	192291	393.233	171.463	335.000	200	1023	335.744	248.869	4.689	1.576	0.539	1.532	335.748	248.849	4.592	329	244	1	13	13	12
30.102	121.615	1249	684	410524	328.682	151.335	281.000	200	1247	345.754	264.255	11.247	2.353	1.008	2.261	345.953	263.309	11.575	337	254	1	16	24	20
0.434	4.355	18	18	4335	240.833	31.215	236.500	205	317	335.500	285.111	2.000	0.419	0.185	0.410	335.498	285.109	1.927	335	284	1	3	3	4
3.085	22.659	128	115	39644	309.719	95.870	283.500	200	646	314.344	287.648	2.586	0.934	0.256	0.927	314.481	287.533	2.458	310	285	1	10	8	6
48.757	168.057	2023	979	781042	386.081	176.129	332.000	200	1407	333.748	302.542	10.154	2.641	0.892	2.689	333.874	302.515	10.563	327	289	1	15	29	21
2.338	13.914	97	74	40544	417.979	212.861	340.000	203	1101	218.639	305.546	2.392	0.750	0.206	0.720	218.646	305.341	2.189	216	303	1	6	9	5
3.784	20.788	157	109	45028	286.803	83.646	257.000	200	578	252.490	308.739	4.732	1.032	0.391	0.967	252.426	308.622	4.837	250	306	1	6	7	10
2.507	14.443	104	79	33187	319.106	118.781	283.000	200	710	326.038	312.894	2.577	0.765	0.195	0.766	325.906	312.978	2.378	324	310	1	6	7	6
602.387	1718.244	24994	10298	11197167	447.994	302.367	349.000	200	2964	258.197	390.739	14.358	11.932	5.976	11.566	257.516	391.866	14.671	195	317	1	142	128	29
0.892	6.755	37	34	12294	332.270	99.757	309.000	216	585	135.324	335.324	1.757	0.487	0.107	0.507	135.371	335.303	1.669	133	334	1	5	4	3
1.422	9.276	59	50	25698	435.559	222.870	357.000	202	1122	305.254	336.288	2.542	0.642	0.184	0.643	305.255	336.232	2.263	303	335	1	5	4	5
2.651	18.020	110	91	39830	362.091	204.158	271.000	200	1177	299.809	341.655	3.409	0.901	0.356	0.901	299.581	341.410	2.940	297	339	1	6	7	9
0.530	4.797	22	21	6102	277.364	61.041	264.500	204	424	293.955	341.818	1.909	0.428	0.132	0.442	293.920	341.796	1.839	293	341	1	3	3	4
0.651	5.485	27	26	7148	264.741	49.993	263.000	203	385	135.889	345.222	1.741	0.440	0.120	0.432	135.895	345.236	1.694	134	344	1	5	4	3
0.771	7.511	32	30	7903	246.969	43.368	228.000	201	362	299.281	348.969	3.125	0.683	0.361	0.571	299.269	349.013	2.969	298	347	1	3	4	7
3.953	19.942	164	106	85104	518.927	322.845	367.500	200	1504	26.616	361.494	3.738	0.987	0.295	0.966	26.675	361.569	3.474	24	358	1	6	7	8
0.386	3.827	16	15	4248	265.500	51.972	251.500	206	394	299.938	362.062	1.500	0.354	0.085	0.329	299.907	362.065	1.456	299	361	1	3	3	3
0.313	3.580	13	12	2865	220.385	22.644	211.000	200	278	234.000	363.000	1.538	0.344	0.088	0.325	234.010	362.988	1.521	233	362	1	3	3	3
1.301	8.606	54	46	14419	267.019	51.903	255.000	201	414	114.778	417.204	2.000	0.565	0.131	0.559	114.760	417.286	1.939	113	415	1	5	5	4
153.525	348.716	6370	2131	3555967	558.237	383.674	427.000	200	2882	187.565	451.887	13.574	3.872	1.266	3.761	187.386	452.286	14.241	172	439	1	32	25	29
10.797	43.147	448	257	312494	697.531	629.698	433.500	200	3196	135.567	460.453	5.087	1.429	0.439	1.428	135.704	459.722	4.152	132	456	1	8	11	12
0.771	6.418	32	29	9320	291.250	72.947	283.000	203	471	9.875	460.812	2.688	0.536	0.205	0.551	9.880	460.814	2.624	9	460	1	3	3	5
3.085	18.408	128	95	41019	320.461	87.680	310.500	200	561	19.539	466.258	4.430	0.983	0.394	0.959	19.541	466.248	4.431	17	463	1	6	7	9
0.554	4.920	23	21	7073	307.522	93.440	282.000	204	509	54.130	467.478	1.783	0.423	0.095	0.432	54.131	467.480	1.684	53	466	1	3	4	3
6.025	32.747	250	182	86216	344.864	119.175	318.500	200	724	141.424	475.012	3.828	1.324	0.504	1.270	141.480	475.083	3.812	134	471	1	14	8	10
0.289	2.821	12	12	3067	255.583	31.796	258.500	213	309	60.500	475.500	2.000	0.344	0.124	0.428	60.517	475.504	1.909	60	475	1	2	2	3
0.844	7.000	35	32	8562	244.629	36.573	236.000	202	342	336.886	256.829	4.371	0.600	0.258	0.607	336.872	256.813	4.353	336	256	2	3	3	6
0.410	4.426	17	16	3807	223.941	18.029	221.000	203	263	254.353	1.706	5.118	0.444	0.190	0.407	254.354	1.712	5.110	253	1	3	3	3	5
0.482	5.007	20	18	4775	238.750	33.242	233.000	203	319	338.750	59.750	5.300	0.469	0.185	0.418	338.751	59.761	5.284	338	59	3	3	3	5
3.205	17.984	133	92	39405	296.278	81.927	273.000	200	547	268.789	121.842	7.316	0.996	0.387	0.974	268.782	121.841	7.366	267	120	3	5	5	10
0.313	3.403	13	13	3122	240.154	22.184	237.000	215	282	300.462	126.615	4.385	0.394	0.174	0.307	300.447	126.638	4.388	300	126	3	2	2	4
1.374	9.821	57	48	18721	328.439	110.086	296.000	202	628	292.035	346.386	5.772	0.693	0.291	0.607	292.038	346.392	5.756	291	345	3	3	4	7
0.892	7.581	37	31	9852	266.270	50.315	253.000	201	394	262.027	389.595	5.568	0.617	0.244	0.626	262.038	389.609	5.568	261	388	3	3	4	6
0.795	6.929	33	27	8403	254.636	46.793	235.000	200	366	142.909	392.545	4.879	0.544	0.188	0.511	142.889	392.537	4.898	142	391	3	3	4	5
12.991	56.121	539	295	198563	368.391	163.217	312.000	200	1073	341.666	30.328	14.020	1.845	0.834	1.690	341.984	30.349	14.522	336	26	4	11	9	19
0.289	3.209	12	12	2685	223.750	16.383	218.500	204	251	286.417	148.500	5.750	0.369	0.163	0.342	286.400	148.504	5.747	286	148	4	2	2	4
0.916	7.511	38	34	10050	264.474	53.894	247.000	200	367	335.684	310.289	6.368	0.612	0.253	0.609	335.682	310.328	6.372	334	309	4	4	3	6
1.494	10.279	62	52	20112	324.387	110.198	291.500	200	631	108.323	459.984	6.919	0.735	0.310	0.697	108.334	459.961	6.945	107	459	4	4	3	7
0.988	7.899	41	34	12283	299.585	75.821	283.000	206	472	29.951	463.390	6.220	0.617	0.236	0.558	29.928	463.426	6.221	29	462	4	3	4	6
1.301	9.945	54	44	17739	328.500	107.789	299.500	201	588	243.074	11.407	9.259	0.690	0.283	0.617	243.072	11.417	9.226	242	10	6	4	4	7
0.458	4.549	19	18	4369	229.947	26.972	217.000	201	289	338.947	25.105	8.211	0.434	0.147	0.397	338.932	25.123	8.234	338	24	7	3	3	4
0.386	3.914	16	16	3940	246.250	28.387	242.000	202	294	339.438	51.625	8.375	0.422	0.174	0.354	339.423	51.619	8.370	339	51	7	2	3	4
9.038	55.469	375	279	110768	295.381	89.283	269.000	200	639	341.704	81.773	20.923	1.837	0.924	1.674	341.726	81.578	21.242	339	74	7	8	15	23
6.965	29.533	289	168	107108	370.616	166.054	307.000	200	929	299.529	87.211	12.550	1.261	0.459	1.176	299.510	87.250	12.903	296	85	7	7	6	12
2.555	15.269	106	77	33520	316.226	101.293	293.500	200	600	257.792	268.613	10.481	0.873	0.338	0.757	257.799	268.625	10.503	255	267	7	6	4	9
0.675	6.294	28	25	6952	248.286	45.519	239.000	201	357	274.071	268.286	9.357	0.532	0.222	0.559	274.089	268.287	9.374	273	267	7	3	3	6
24.680	110.869	1024	661	302540	295.449	83.295	271.000	200	644	259.274	301.970	20.636	2.442	1.020	2.420	259.174	302.110	20.967	253	293	7	13	20	23
0.723	6.418	30	27	8360	278.667	67.024	255.500	200	419	42.567	466.867	9.867	0.559	0.226	0.492	42.551	466.836	9.847	41	466	7	4	3	6
0.988	8.093	41	35	11527	281.146	68.063	270.000	202	448	126.293	475.805	9.854	0.623	0.259	0.553	126.265	475.762	9.841	125	475	7	4	3	7
1.398	10.209	58	46	16161	278.638	68.244	261.000	201	434	287.466	85.276	11.069	0.713	0.282	0.611	287.468	85.261	11.126	286	84	8	4	4	7
0.627	6.612	26	26	5954	229.000	19.942	224.000	201	272	338.615	242.962	10.885	0.631	0.320	0.568	338.642	242.961	10.902	337	242	8	4	3	7
4.917	24.332	204	129	79228	388.373	187.035	315.000	200	1063	280.211	260.936	12.789	1.135	0.426	1.032	280.264	260.973	12.805	277	259	8	7	5	11
0.289	3.209	12	12	2835	236.250	23.383	236.000	203	279	292.417	322.583	9.917	0.375	0.174	0.399	292.393	322.593	9.927	292	322	8	2	2	4
1.374	9.751	57	43	18238	319.965	110.087	276.000	202	573	24.596	456.491	10.193	0.680	0.227	0.616	24.584	456.451	10.206	23	455	8	4	4	6
3.736	21.263	155	107	56079	361.800	160.759	293.000	200	905	339.116	3.581	13.761	1.068	0.427	0.982	339.121	3.468	13.896	337	1	9	5	7	11
0.482	4.620	20	20	4904	245.200	41.641	232.000	200	338	290.450	17.950	11.150	0.434	0.185	0.433	290.430	17.946	11.167	290	17	9	2	3	5
5.254	31.244	218	152	61554	282.358	83.161	256.500	200	535	261.853	209.959	14.922	1.278	0.528	1.244	261.800	209.756	15.142	259	207	9	6	9	13
0.362	4.496	15	14	3505	233.667	29.613	223.000	200	295	292.067	136.200	11.800	0.453	0.195	0.402	292.069	136.203	11.770	291	135	10	3	3	5
1.470	10.403	61	49	18887	309.623	87.772	291.000	205	569	233.131	223.246	12.984	0.711	0.276	0.614	233.130	223.170	13.004	232	222	10	4	4	7
0.458	4.496	19	19	4754	250.211	31.171	247.000	208	311	38.474	409.632	11.789	0.486	0.229	0.495	38.475	409.639	11.809	38	409	10	2	3	5
34.585	113.076	1435	661	748801	521.813	429.644	370.000	200	2739	127.338	458.749	21.220	2.248	0.729	2.163	127.800	457.479	21.636	120	451	10	15	22	20
0.988	8.798	41	37	11340	276.585	55.009	270.000	200	394	39.732	461.902	13.561	0.692	0.328	0.628	39.740	461.892	13.624	38	460	10	4	4	8
0.554	4.814	23	23	6324	274.957	54.187	275.000	205	375	299.087	10.522	12.478	0.473	0.200	0.362	299.115	10.524	12.475	298	10	11	3	2	5
0.844	7.123	35	30	10262	293.200	77.614	268.000	202	449	316.829	20.629	13.771	0.580	0.233	0.518	316.781	20.607	13.801	316	19	11	3	4	6
0.699	7.441	29	29	6537	225.414	17.931	226.000	200	253	336.690	41.103	13.655	0.567	0.245	0.552	336.705	41.110	13.681	335	40	11	5	3	6
1.085	9.256	45	41	12252	272.267	58.383	257.000	203	404	301.044	54.156	15.644	0.770	0.394	0.685	300.983	54.199	15.786	300	53	11	3	3	9
2.555	17.402	106	84	40831	385.198	186.924	309.000	200	972	67.811	469.821	16.208	0.998	0.465	0.907	67.837	470.032	16.492	66	466	11	5	7	11
2.290	14.193	95	68	29558	311.137	101.645	276.000	200	593	147.021	467.389	14.663	0.848	0.314	0.776	147.012	467.397	14.741	145	466	11	5	4	8
6.869	34.982	285	201	104592	366.989	183.747	307.000	200	1130	341.512	65.684	16.639	1.262	0.441	1.253	341.572	66.289	16.779	339	60	12	6	11	11
1.253	9.186	52	44	16088	309.385	89.069	292.500	203	542	187.000	428.269	14.654	0.689	0.289	0.637	187.001	428.285	14.638	186	427	12	3	4	7
0.362	4.496	15	14	3420	228.000	25.887	217.000	205	290	267.000	95.133	15.000	0.435	0.172	0.446	267.001	95.132	14.992	266	94	13	3	3	5
1.759	13.064	73	62	24323	333.192	115.248	296.000	203	700	315.973	113.973	19.658	0.922	0.507	0.776	315.934	113.960	19.796	314	113	13	4	3	12
8.749	46.160	363	240	125562	345.901	126.642	310.000	200	780	309.854	140.226	17.793	1.356	0.455	1.348	309.959	140.355	17.759	304	136	13	12	9	12
0.434	4.179	18	18	4751	263.944	41.474	272.500	201	315	234.556	395.500	14.778	0.492	0.235	0.505	234.540	395.508	14.795	234	395	13	2	2	5
2.651	15.798	110	78	48078	437.073	232.154	350.000	202	1188	141.373	439.991	16.691	0.915	0.353	0.836	141.330	439.984	16.766	139	438	13	5	5	9
0.699	6.030	29	26	7663	264.241	53.015	253.000	201	376	316.448	80.000	15.690	0.527	0.185	0.526	316.463	80.013	15.693	315	79	14	4	3	5
0.289	3.597	12	12	2885	240.417	31.483	233.000	202	305	280.250	84.083	15.250	0.379	0.160	0.362	280.241	84.060	15.256	280	83	14	2	3	4
0.337	3.597	14	14	3437	245.500	30.066	245.500	203	302	289.571	93.571	16.000	0.409	0.200	0.429	289.572	93.595	16.003	289	93	14	2	2	5
0.313	3.403	13	13	2958	227.538	20.456	226.000	200	266	322.385	205.462	15.385	0.394	0.174	0.307	322.371	205.446	15.375	322	205	14	2	2	4
2.964	17.015	123	87	49989	406.415	203.467	340.000	201	1071	319.569	216.577	17.593	0.931	0.341	0.872	319.557	216.680	17.668	318	213	14	4	7	9
0.434	4.937	18	16	4350	241.667	38.868	228.500	201	341	317.167	230.000	15.944	0.427	0.165	0.434	317.163	230.014	15.939	316	229	14	3	3	5
0.964	7.388	40	37	10970	274.250	54.231	258.500	201	408	284.225	255.850	16.300	0.627	0.264	0.593	284.255	255.837	16.317	283	255	14	3	3	6
5.182	27.662	215	145	71022	330.335	118.610	294.000	200	721	248.423	315.740	20.260	1.314	0.610	1.180	248.537	315.746	20.199	245	314	14	7	5	14
3.856	22.003	160	116	50727	317.044	103.747	289.500	200	644	284.344	136.800	21.150	1.266	0.629	1.202	284.344	136.845	21.014	283	135	15	4	5	14
0.771	7.070	32	32	11142	348.188	136.321	312.000	202	710	0.375	355.094	17.906	0.609	0.305	0.511	0.285	355.058	17.938	0	354	15	2	4	7
0.723	6.876	30	26	7261	242.033	36.153	231.500	202	337	204.800	426.033	17.133	0.561	0.239	0.510	204.810	426.013	17.086	204	425	15	3	3	6
12.460	43.251	517	262	397583	769.019	673.415	476.000	200	3196	112.108	463.669	23.048	1.597	0.576	1.510	112.011	463.749	24.445	109	460	15	8	8	15
5.350	27.117	222	139	96085	432.815	220.651	362.000	200	1289	90.086	472.680	20.865	1.261	0.543	1.153	90.238	472.782	21.069	87	470	15	7	6	13
11.207	50.568	465	293	159623	343.275	128.384	308.000	200	915	288.806	4.781	23.424	1.542	0.569	1.481	288.869	4.797	23.589	285	0	16	8	12	14
14.364	73.053	596	404	229796	385.564	265.601	289.500	200	1996	341.260	46.586	24.299	1.908	0.751	1.896	341.587	46.210	25.142	337	36	16	9	23	14
0.530	5.201	22	21	5712	259.636	43.762	258.500	205	351	297.682	68.636	17.864	0.514	0.221	0.477	297.676	68.633	17.850	297	68	16	3	3	5
0.506	4.814	21	21	4906	233.619	29.328	225.000	203	294	272.476	104.857	17.810	0.464	0.212	0.441	272.469	104.855	17.785	272	104	16	2	3	5
6.917	30.379	287	164	149363	520.429	372.496	373.000	200	1912	345.843	212.188	22.031	1.327	0.533	1.270	345.806	212.234	22.493	343	210	16	7	6	14
0.289	4.108	12	12	2536	211.333	10.165	209.500	201	229	285.833	131.750	19.750	0.592	0.283	0.547	285.841	131.762	19.733	285	131	17	3	2	6
0.747	6.612	31	28	8035	259.194	52.278	247.000	202	386	315.452	222.000	19.548	0.558	0.231	0.617	315.446	222.009	19.587	314	221	17	4	3	6
0.819	6.806	34	30	9400	276.471	68.541	259.500	200	443	322.206	229.853	19.676	0.563	0.233	0.557	322.235	229.831	19.669	321	229	17	3	3	6
0.844	6.612	35	32	8840	252.571	43.729	245.000	200	373	270.114	254.857	18.829	0.554	0.205	0.522	270.128	254.867	18.820	269	254	17	3	3	5
0.868	7.317	36	32	10484	291.222	71.201	274.500	202	493	14.056	397.000	19.083	0.555	0.226	0.495	14.082	397.002	19.122	13	396	17	3	3	6
