Volume (cm^3)	Surface (cm^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (cm)	SD dist. to surf. (cm)	Median dist. to surf. (cm)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
2.482	15.621	103	85	33217	322.495	105.188	302.000	202	617	421.282	1.175	6.505	1.067	0.541	1.014	421.219	1.089	6.677	420	0	1	4	4	11
1362.565	3011.474	56535	18865	26263176	464.547	344.445	355.000	200	3690	403.690	115.738	16.085	14.857	6.889	14.241	401.504	123.281	15.055	344	1	1	97	220	30
0.627	5.201	26	26	6690	257.308	44.301	241.500	203	340	419.500	137.000	2.692	0.504	0.211	0.525	419.505	137.036	2.657	419	136	1	2	3	5
0.506	5.061	21	19	5895	280.714	65.607	266.000	202	437	415.286	148.000	1.952	0.425	0.139	0.453	415.286	148.016	1.867	414	147	1	4	3	4
0.603	5.519	25	24	6789	271.560	52.688	270.000	200	379	405.760	183.600	3.000	0.522	0.219	0.451	405.744	183.597	2.968	405	183	1	3	3	5
1.832	12.077	76	56	26215	344.934	126.657	305.000	206	677	407.421	205.658	4.553	0.795	0.323	0.710	407.425	205.695	4.516	406	204	1	4	4	8
1.832	12.836	76	63	26467	348.250	129.104	308.000	202	748	366.737	226.526	3.303	0.747	0.252	0.742	366.508	226.638	3.050	364	225	1	7	4	6
0.771	7.511	32	31	8074	252.312	40.477	243.000	202	341	361.281	234.281	3.750	0.679	0.332	0.664	361.330	234.318	3.644	360	233	1	4	4	7
7.206	37.114	299	201	131423	439.542	283.464	311.000	200	1556	275.395	268.201	6.525	1.356	0.495	1.357	274.798	267.956	6.037	272	265	1	11	7	13
3.278	19.853	136	94	48629	357.566	140.055	304.000	200	788	294.735	265.301	6.478	1.032	0.447	1.001	294.746	265.360	6.303	293	263	1	5	6	12
1080.846	2620.452	44846	16313	20730516	462.260	305.630	362.000	200	2967	248.998	256.339	18.640	15.840	8.085	16.281	250.234	256.216	18.225	122	197	1	241	85	30
2.073	14.564	86	70	25044	291.209	85.741	254.000	201	507	358.058	246.163	5.465	0.804	0.302	0.733	358.140	246.075	5.419	355	244	2	6	6	8
1.157	8.604	48	41	13272	276.500	48.820	267.000	200	392	310.646	265.979	4.688	0.641	0.239	0.613	310.691	265.960	4.714	309	265	2	4	3	6
1.205	8.992	50	42	17268	345.360	114.166	332.500	204	650	443.040	160.740	5.880	0.665	0.278	0.570	443.057	160.712	5.821	442	159	3	3	4	7
