Volume (cm^3)	Surface (cm^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (cm)	SD dist. to surf. (cm)	Median dist. to surf. (cm)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
0.603	6.241	25	25	5733	229.320	19.750	221.000	200	262	42.560	39.840	4.520	0.594	0.312	0.604	42.542	39.833	4.543	42	39	1	2	3	7
3.615	24.894	150	115	40511	270.073	60.035	255.500	200	422	69.400	41.867	7.600	1.209	0.602	1.063	69.310	41.982	7.434	67	38	1	6	7	14
4.844	29.056	201	151	49453	246.035	33.781	239.000	200	326	139.617	74.517	5.945	1.137	0.481	1.040	139.613	74.526	5.930	137	72	1	7	6	13
0.362	3.791	15	15	3394	226.267	21.032	220.000	201	269	209.533	163.400	2.467	0.450	0.228	0.288	209.557	163.372	2.443	209	163	1	2	2	5
0.241	3.085	10	10	2344	234.400	21.670	233.500	206	272	207.300	175.700	2.200	0.380	0.175	0.365	207.302	175.718	2.139	207	175	1	2	2	4
0.699	7.405	29	29	6323	218.034	17.348	212.000	200	257	217.724	178.759	5.069	0.733	0.436	0.759	217.738	178.766	5.077	217	178	1	2	3	9
1.012	9.310	42	42	9037	215.167	9.141	215.500	201	236	222.238	193.976	3.190	0.667	0.281	0.669	222.230	193.972	3.162	221	192	1	4	4	6
1.253	9.908	52	47	12859	247.288	36.743	237.000	200	346	59.885	43.192	6.423	0.785	0.387	0.683	59.873	43.204	6.390	59	42	2	3	3	9
0.265	4.055	11	11	2603	236.636	32.721	235.000	201	285	28.818	92.091	5.545	0.647	0.453	0.570	28.841	92.077	5.547	28	92	2	2	2	8
1.012	9.009	42	39	10171	242.167	31.201	239.000	201	316	12.071	41.690	7.071	0.751	0.377	0.772	12.092	41.699	7.068	11	41	3	3	3	9
8.243	43.477	342	236	104061	304.272	91.645	276.500	200	635	83.754	46.047	9.816	1.438	0.586	1.361	83.624	45.902	9.745	80	43	3	11	7	15
0.434	5.412	18	18	4465	248.056	32.719	248.000	201	302	69.167	49.611	6.778	0.693	0.412	0.615	69.140	49.618	6.769	69	49	3	2	2	8
89.343	300.077	3707	1895	1091146	294.347	83.368	271.000	200	735	105.480	128.915	19.674	3.596	1.357	3.651	105.237	128.851	19.750	85	122	3	42	18	26
0.916	10.049	38	32	9973	262.447	53.961	249.000	202	405	173.053	215.947	7.816	0.846	0.477	0.755	173.048	215.934	7.769	172	215	3	3	3	11
0.265	3.737	11	11	2344	213.091	10.578	211.000	202	227	2.636	32.000	8.182	0.598	0.366	0.487	2.649	32.000	8.177	2	32	5	2	1	7
2.000	14.933	83	67	26219	315.892	96.144	291.000	200	543	84.398	54.819	10.410	1.037	0.530	1.003	84.417	54.812	10.434	83	53	5	4	4	12
1.808	13.840	75	63	20615	274.867	60.749	261.000	202	440	9.240	80.067	10.147	0.967	0.512	0.880	9.232	80.063	10.120	8	79	5	4	3	12
1.036	9.785	43	39	11136	258.977	55.345	240.000	200	399	32.977	108.744	9.302	0.788	0.428	0.708	32.979	108.739	9.305	32	108	5	3	3	10
1.615	13.980	67	62	18023	269.000	49.949	264.000	201	391	77.597	447.388	12.761	1.186	0.653	1.095	77.595	447.390	12.908	77	446	6	3	4	14
0.313	4.125	13	13	2931	225.462	16.516	224.000	201	251	81.462	51.000	10.769	0.658	0.368	0.699	81.443	51.000	10.791	81	51	8	2	1	7
8.315	44.480	345	247	111306	322.626	127.320	277.000	200	747	221.597	231.339	18.388	1.840	0.980	1.532	221.545	231.415	18.273	219	229	8	8	6	21
0.289	3.667	12	12	2651	220.917	13.661	219.500	201	246	101.750	54.667	10.833	0.449	0.229	0.425	101.755	54.672	10.829	101	54	9	2	2	5
0.289	3.861	12	12	2655	221.250	14.353	219.500	200	245	169.417	90.833	11.667	0.513	0.282	0.537	169.434	90.847	11.663	169	90	9	2	2	6
0.506	6.241	21	21	4933	234.905	27.388	230.000	200	292	156.762	80.190	13.381	0.646	0.368	0.578	156.773	80.196	13.379	156	79	10	3	3	8
