Volume (cm^3)	Surface (cm^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (cm)	SD dist. to surf. (cm)	Median dist. to surf. (cm)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
1020.496	2227.651	42342	14212	15397327	363.642	190.805	306.000	200	2070	394.852	46.117	16.770	8.159	2.992	8.010	393.798	45.984	17.595	364	0	1	62	112	29
1.976	14.879	82	71	21748	265.220	50.634	254.500	200	408	93.134	79.878	6.000	1.122	0.621	1.190	93.136	79.877	5.918	92	79	1	4	3	13
42.442	176.100	1761	1042	535993	304.369	105.973	271.000	200	815	363.805	117.756	9.051	2.863	1.187	2.786	364.184	117.466	8.567	355	108	1	21	26	25
2.723	17.225	113	93	32296	285.805	64.502	264.000	201	437	388.000	111.212	4.212	0.981	0.427	0.919	387.956	111.233	4.148	386	110	1	6	4	10
13.280	59.754	551	338	200484	363.855	162.622	302.000	200	893	372.459	123.220	4.920	1.738	0.637	1.707	371.855	123.560	4.798	366	116	1	18	13	13
1.277	10.032	53	47	15829	298.660	77.190	293.000	202	496	251.887	125.000	3.906	0.771	0.388	0.784	251.855	124.990	3.749	251	124	1	3	3	9
8.435	35.578	350	212	135692	387.691	148.873	354.500	201	820	374.626	158.960	7.309	1.659	0.775	1.545	374.694	158.974	7.205	372	156	1	6	6	17
1.205	9.520	50	50	11275	225.500	18.905	220.500	201	266	258.460	197.320	4.500	0.748	0.380	0.680	258.461	197.262	4.460	258	196	1	2	4	9
12.412	71.881	515	387	122748	238.346	31.838	231.000	200	394	181.262	79.784	20.225	2.544	1.444	2.360	181.211	79.727	20.143	177	73	2	9	16	28
0.337	4.513	14	14	3048	217.714	11.802	217.000	202	238	421.000	50.571	6.071	0.725	0.432	0.763	421.000	50.592	6.059	421	50	3	1	2	8
9.737	50.952	404	282	117350	290.470	84.696	263.500	200	594	162.899	100.498	16.032	2.632	1.432	2.534	162.784	100.433	15.640	159	98	3	9	7	27
0.386	4.954	16	16	3521	220.062	18.065	213.500	200	258	372.625	118.000	5.500	0.598	0.336	0.592	372.599	118.000	5.516	371	118	3	4	1	7
6.290	39.420	261	214	66285	253.966	45.541	245.000	200	429	253.529	190.483	11.303	1.678	0.961	1.452	253.551	190.557	11.142	251	187	3	5	8	21
14.003	81.593	581	441	162976	280.509	73.183	262.000	200	590	265.929	205.191	14.422	2.154	1.037	2.057	265.901	205.289	13.996	258	201	3	18	8	26
14.509	61.689	602	331	201116	334.080	114.360	303.500	200	690	166.826	61.880	14.806	1.844	0.824	1.665	166.828	61.829	14.728	164	58	4	8	11	21
41.719	158.077	1731	926	522872	302.064	94.028	274.000	200	738	346.490	122.540	19.373	2.881	1.169	2.835	346.381	122.603	19.482	337	111	4	20	20	26
0.265	3.544	11	11	2468	224.364	16.287	224.000	201	250	408.455	4.000	7.727	0.564	0.310	0.515	408.450	4.000	7.754	408	4	5	2	1	6
0.723	7.722	30	28	7463	248.767	44.026	233.500	203	348	150.267	131.867	8.900	0.691	0.387	0.516	150.274	131.877	8.858	149	131	5	3	3	9
