Volume (cm^3)	Surface (cm^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (cm)	SD dist. to surf. (cm)	Median dist. to surf. (cm)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
50.131	241.232	2080	1317	530095	254.853	57.783	236.000	200	628	286.931	9.337	9.177	2.429	0.706	2.469	287.224	9.102	9.102	276	0	1	23	21	18
79.655	332.369	3305	2023	979212	296.282	85.884	273.000	200	781	433.115	20.570	16.753	4.096	1.568	4.207	433.197	20.797	17.024	424	0	1	17	41	29
0.844	7.317	35	31	8405	240.143	33.455	230.000	200	321	424.571	12.000	2.714	0.591	0.241	0.577	424.581	12.005	2.630	423	11	1	4	3	6
2.241	19.235	93	90	23028	247.613	36.266	240.000	200	353	350.946	24.860	7.226	1.311	0.696	1.253	350.935	24.870	7.243	349	23	1	5	6	15
0.844	7.458	35	35	7841	224.029	17.644	220.000	201	269	269.400	28.486	3.714	0.626	0.299	0.539	269.384	28.500	3.666	268	28	1	4	2	7
1.591	11.038	66	57	16490	249.848	34.714	244.000	201	339	290.152	29.348	3.348	0.769	0.337	0.710	290.169	29.377	3.266	289	28	1	4	4	8
2.748	20.364	114	97	27550	241.667	41.900	227.500	200	372	273.632	40.474	4.904	1.108	0.473	1.114	273.857	40.409	4.672	269	39	1	9	5	10
0.410	4.620	17	17	3668	215.765	9.093	217.000	200	227	353.647	42.059	2.412	0.467	0.217	0.365	353.647	42.046	2.391	353	41	1	2	3	5
1.036	8.093	43	39	10022	233.070	22.288	232.000	200	274	431.814	45.233	3.140	0.650	0.265	0.576	431.832	45.239	3.077	430	44	1	4	3	6
0.313	4.125	13	13	2867	220.538	13.408	224.000	202	238	353.538	47.000	3.769	0.658	0.368	0.699	353.548	47.000	3.768	353	47	1	2	1	7
0.241	3.350	10	10	2192	219.200	11.745	217.500	202	237	356.000	50.600	3.100	0.544	0.329	0.447	356.000	50.617	3.099	356	50	1	1	2	6
6.146	48.359	255	249	59432	233.067	26.643	228.000	200	336	442.369	57.333	17.094	2.492	1.406	2.201	442.337	57.241	16.855	440	52	1	5	13	28
0.482	4.954	20	20	5157	257.850	43.991	249.000	200	328	361.450	90.600	3.300	0.561	0.293	0.537	361.423	90.660	3.243	361	90	1	2	2	6
0.313	3.209	13	13	3237	249.000	25.255	256.000	203	283	400.538	104.538	2.154	0.378	0.164	0.374	400.539	104.538	2.064	400	104	1	2	2	4
0.506	5.853	21	21	4640	220.952	17.328	215.000	201	254	359.238	113.286	4.714	0.654	0.371	0.565	359.243	113.270	4.723	358	113	1	3	2	8
1.181	8.798	49	47	13156	268.490	47.000	265.000	201	401	349.592	129.367	3.102	0.663	0.288	0.591	349.624	129.382	2.968	348	128	1	4	3	7
4.266	32.846	177	162	40177	226.989	18.508	226.000	200	269	356.469	130.271	5.288	1.262	0.502	1.261	356.451	130.278	5.297	352	126	1	9	10	11
0.627	5.977	26	23	6242	240.077	29.665	231.500	206	309	355.154	140.192	2.692	0.531	0.203	0.554	355.158	140.181	2.630	354	139	1	3	3	5
1.301	10.155	54	49	13526	250.481	47.496	236.000	200	366	348.111	148.944	3.630	0.727	0.321	0.678	348.117	148.891	3.653	347	147	1	3	5	8
1.470	12.305	61	55	16008	262.426	52.349	249.000	200	399	362.328	172.115	6.770	1.021	0.570	0.916	362.332	172.133	6.780	361	171	1	3	3	12
0.458	5.800	19	19	4452	234.316	25.807	229.000	202	284	86.263	173.737	5.263	0.715	0.440	0.684	86.254	173.759	5.270	86	173	1	2	2	9
71.267	315.960	2957	1816	943082	318.932	165.910	268.000	200	1744	430.213	193.700	18.600	3.969	1.557	4.009	430.506	193.448	19.148	421	174	1	22	41	29
0.458	4.549	19	18	4399	231.526	26.001	229.000	202	293	411.211	188.053	1.947	0.413	0.136	0.430	411.219	188.053	1.892	410	187	1	3	3	4
0.386	3.985	16	16	3797	237.312	26.467	234.000	201	279	231.375	192.500	2.625	0.485	0.250	0.436	231.336	192.498	2.581	231	192	1	2	2	5
1.109	8.711	46	40	11043	240.065	30.774	234.000	200	305	300.978	209.478	2.391	0.594	0.188	0.607	300.971	209.479	2.340	299	208	1	5	4	5
1.036	9.009	43	39	10995	255.698	40.207	251.000	202	339	405.186	208.721	4.023	0.790	0.402	0.800	405.222	208.713	3.980	404	208	1	3	3	8
4.989	26.957	207	142	53263	257.309	44.164	248.000	200	358	242.802	213.821	6.106	1.292	0.580	1.254	242.831	213.800	6.039	239	212	1	7	5	13
0.241	3.085	10	10	2086	208.600	4.789	208.000	202	216	402.600	213.800	2.300	0.418	0.196	0.417	402.605	213.804	2.301	402	213	1	2	2	4
0.530	5.502	22	22	4785	217.500	14.158	214.500	201	243	298.500	215.318	1.727	0.438	0.157	0.449	298.502	215.322	1.705	296	214	1	6	3	3
1.808	12.271	75	62	25407	338.760	121.583	302.000	201	693	202.733	216.547	3.680	0.824	0.352	0.766	202.792	216.598	3.382	201	215	1	4	4	8
2.699	19.676	112	106	27416	244.786	29.343	245.500	200	328	217.732	219.536	4.759	1.049	0.479	0.985	217.718	219.508	4.697	216	216	1	4	8	11
19.185	74.469	796	451	291105	365.710	148.753	317.500	200	948	418.099	217.979	13.690	2.853	1.488	2.783	418.291	218.098	12.781	414	214	1	10	8	29
0.482	4.372	20	20	4625	231.250	14.910	232.500	206	259	223.500	218.500	3.000	0.526	0.248	0.428	223.509	218.494	2.968	223	218	1	2	2	5
25.620	115.976	1063	644	283551	266.746	55.352	251.000	200	452	279.603	223.889	9.791	2.369	1.117	2.124	279.599	223.933	9.836	272	218	1	16	14	26
1.133	9.256	47	43	11572	246.213	32.884	245.000	200	320	297.064	219.404	4.170	0.762	0.358	0.757	297.069	219.419	4.155	296	218	1	3	4	8
0.241	3.015	10	10	2333	233.300	26.617	227.500	203	276	408.700	219.400	2.000	0.384	0.190	0.417	408.728	219.401	1.952	408	219	1	2	2	4
2.193	17.982	91	91	22240	244.396	31.755	237.000	200	316	227.879	221.495	6.835	1.230	0.679	1.147	227.922	221.480	6.875	225	221	1	6	3	14
0.530	4.884	22	22	4797	218.045	11.790	218.000	200	238	105.545	222.364	3.136	0.540	0.245	0.487	105.543	222.366	3.157	105	221	1	2	3	5
4.459	25.175	185	140	54507	294.632	81.784	271.000	200	549	390.005	225.249	7.827	1.406	0.709	1.306	390.054	225.215	7.754	388	224	1	5	4	15
120.458	319.854	4998	1952	1771231	354.388	164.218	294.000	200	1185	246.989	234.030	17.414	3.476	1.087	3.421	247.452	233.257	17.520	231	220	1	28	28	29
0.362	3.985	15	15	3510	234.000	27.823	224.000	202	284	394.533	226.667	2.600	0.500	0.252	0.564	394.554	226.699	2.553	394	226	1	2	2	5
1.326	13.328	55	51	12119	220.345	16.254	216.000	201	260	310.491	231.655	8.182	1.102	0.651	0.944	310.473	231.656	8.222	309	231	1	5	3	14
0.434	4.179	18	18	4157	230.944	24.182	224.500	201	271	394.444	232.500	2.778	0.492	0.235	0.505	394.447	232.459	2.743	394	232	1	2	2	5
1.446	12.623	60	60	14505	241.750	32.599	234.000	200	301	387.183	233.383	6.283	1.005	0.580	0.922	387.196	233.396	6.270	386	232	1	3	3	12
13.352	79.583	554	414	132426	239.036	31.224	232.000	200	361	300.596	237.603	16.677	2.044	1.084	1.826	300.639	237.477	16.615	294	232	1	12	13	27
0.675	6.084	28	27	6862	245.071	36.561	228.500	200	313	314.321	238.714	2.214	0.507	0.199	0.508	314.340	238.702	2.159	313	237	1	4	4	5
2.121	17.841	88	78	20897	237.466	28.586	227.000	201	299	200.511	254.409	7.102	1.203	0.681	1.168	200.515	254.415	7.055	199	253	1	4	4	15
6.025	35.331	250	195	59036	236.144	27.092	230.000	200	321	332.616	216.632	14.636	1.789	1.015	1.712	332.640	216.644	14.680	330	215	2	8	4	23
0.337	3.791	14	14	2911	207.929	5.255	207.500	200	217	267.571	34.429	4.929	0.436	0.223	0.424	267.575	34.435	4.942	267	34	3	2	2	5
10.388	46.245	431	251	147767	342.847	146.951	290.000	200	962	443.761	44.682	13.647	1.693	0.805	1.495	443.674	44.754	13.382	441	41	3	9	7	21
0.362	4.637	15	15	3542	236.133	21.003	239.000	202	266	96.400	56.867	6.400	0.640	0.351	0.633	96.395	56.886	6.379	96	56	3	2	2	7
0.940	9.908	39	39	8313	213.154	9.829	212.000	200	236	337.000	212.846	7.000	0.999	0.539	0.867	336.997	212.852	6.998	335	212	3	4	3	11
0.313	4.249	13	13	2877	221.308	20.564	213.000	200	261	255.769	235.769	6.000	0.534	0.347	0.438	255.783	235.786	6.015	255	235	3	2	2	7
0.289	3.209	12	12	2461	205.083	3.554	204.000	200	212	375.417	143.417	5.083	0.375	0.174	0.399	375.414	143.415	5.083	375	143	4	2	2	4
2.386	16.360	99	85	29951	302.535	82.779	279.000	200	549	175.949	164.000	10.455	1.156	0.616	1.027	175.959	163.993	10.473	174	163	4	4	3	14
0.241	3.350	10	10	2195	219.500	11.674	215.000	203	236	102.600	215.000	6.500	0.528	0.294	0.593	102.612	215.000	6.514	102	215	4	2	1	6
6.845	43.070	284	230	72458	255.134	48.566	242.500	200	462	269.782	227.820	13.641	1.482	0.703	1.379	269.721	227.688	13.664	268	224	4	6	8	18
0.530	5.342	22	22	5399	245.409	34.138	231.000	204	309	346.500	281.636	7.182	0.617	0.345	0.503	346.508	281.674	7.217	346	281	4	2	2	7
3.278	21.261	136	119	45591	335.228	113.935	303.500	200	644	299.691	0.735	12.654	1.407	0.763	1.346	299.697	0.640	12.664	298	0	5	5	3	16
1.928	13.840	80	71	19948	249.350	34.656	246.000	200	337	350.038	1.062	10.400	1.040	0.568	0.994	350.037	1.073	10.415	349	0	5	3	4	12
7.351	41.730	305	215	91630	300.426	87.321	277.000	200	562	94.075	200.875	13.905	1.795	0.963	1.623	93.996	200.826	13.967	92	198	5	6	8	21
0.386	4.954	16	16	3692	230.750	24.082	224.500	200	278	369.188	71.250	8.688	0.555	0.320	0.532	369.181	71.242	8.662	368	71	6	3	2	7
0.482	4.954	20	20	4327	216.350	8.958	217.000	200	230	365.550	146.400	9.200	0.561	0.308	0.501	365.556	146.394	9.210	365	146	6	2	2	7
8.676	36.550	360	194	90297	250.825	40.285	240.000	200	363	224.964	211.894	13.456	1.394	0.542	1.248	224.973	211.873	13.430	221	209	6	8	7	15
1.711	13.258	71	61	20482	288.479	73.527	268.000	200	462	445.352	92.803	12.141	1.000	0.530	0.873	445.373	92.789	12.120	444	91	7	4	4	11
3.205	22.972	133	118	30938	232.617	25.397	226.000	200	294	158.474	98.955	15.421	1.477	0.779	1.416	158.479	98.921	15.400	157	97	7	5	5	17
0.675	7.792	28	25	6515	232.679	30.748	225.000	200	307	325.000	206.036	11.107	0.712	0.382	0.738	324.995	206.036	11.139	324	205	7	3	3	9
