Volume (cm^3)	Surface (cm^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (cm)	SD dist. to surf. (cm)	Median dist. to surf. (cm)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
1.109	7.829	46	42	11861	257.848	44.885	257.500	200	371	214.087	78.000	3.000	0.621	0.248	0.536	214.124	78.003	2.871	213	77	1	4	3	6
1.711	13.134	71	60	20009	281.817	61.601	267.000	201	427	208.324	86.155	5.901	0.987	0.520	0.866	208.329	86.181	5.771	207	85	1	4	3	11
0.482	5.078	20	20	4750	237.500	32.965	229.000	200	301	165.650	122.400	3.100	0.533	0.270	0.466	165.680	122.381	3.055	165	122	1	3	2	6
2.193	15.655	91	81	22768	250.198	41.673	238.000	202	382	246.967	146.956	7.231	1.167	0.668	1.106	246.984	146.962	7.328	246	146	1	3	3	14
1.060	9.979	44	43	10247	232.886	19.379	238.500	202	261	261.068	148.227	4.341	0.871	0.492	0.714	261.053	148.240	4.264	260	147	1	3	3	10
0.627	5.625	26	24	6119	235.346	26.947	226.500	200	301	266.615	148.423	1.769	0.456	0.142	0.474	266.625	148.431	1.721	265	147	1	4	4	4
4.145	23.643	172	126	41469	241.099	32.349	238.000	200	350	242.052	151.663	5.291	1.137	0.459	1.083	242.034	151.712	5.222	240	147	1	5	8	11
1.832	14.227	76	65	19330	254.342	48.693	239.000	200	388	225.671	151.145	6.803	0.996	0.528	0.907	225.636	151.121	6.872	224	150	1	4	4	12
1.446	10.737	60	54	16175	269.583	54.757	258.500	201	400	264.883	154.950	4.017	0.839	0.407	0.826	264.861	154.928	3.960	264	154	1	3	4	9
2.193	15.320	91	81	21520	236.484	30.297	229.000	200	328	242.967	157.923	6.143	1.166	0.614	1.163	242.974	157.904	6.235	242	157	1	3	3	13
1.301	13.171	54	51	12301	227.796	19.898	224.500	201	274	267.481	159.944	3.944	1.069	0.522	0.986	267.482	159.943	3.953	266	157	1	4	7	10
5.905	30.466	245	168	67031	273.596	65.964	251.000	200	492	238.282	163.020	5.873	1.295	0.536	1.251	238.264	163.008	5.710	236	160	1	7	8	12
0.530	4.656	22	22	5129	233.136	26.908	228.000	201	289	261.727	166.636	1.682	0.404	0.119	0.427	261.723	166.627	1.657	261	165	1	3	4	3
3.013	24.453	125	117	28954	231.632	24.775	226.000	200	296	215.184	171.808	7.792	1.182	0.639	1.039	215.170	171.805	7.817	213	170	1	6	5	15
2.434	15.834	101	80	24631	243.871	32.243	238.000	201	346	293.376	177.574	3.139	0.888	0.388	0.836	293.359	177.570	3.043	291	175	1	5	6	9
0.675	5.836	28	28	6642	237.214	26.192	237.500	201	274	213.321	190.464	2.536	0.533	0.230	0.590	213.333	190.467	2.517	212	190	1	4	2	5
1.422	11.144	59	56	14567	246.898	36.697	240.000	200	346	297.847	195.424	2.542	0.723	0.285	0.698	297.774	195.393	2.488	295	194	1	8	4	6
2.049	15.849	85	75	22068	259.624	51.221	248.000	201	411	189.082	196.082	7.718	1.160	0.686	1.084	189.103	196.094	7.780	188	195	1	3	3	14
