Volume (cm^3)	Surface (cm^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (cm)	SD dist. to surf. (cm)	Median dist. to surf. (cm)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
0.844	7.177	35	33	9952	284.343	66.725	266.000	200	426	509.657	126.371	2.486	0.577	0.221	0.609	509.650	126.379	2.352	508	125	1	4	4	5
0.458	4.566	19	19	4153	218.579	12.006	217.000	203	241	489.421	153.474	2.947	0.531	0.284	0.443	489.425	153.483	2.931	489	153	1	2	2	6
0.554	5.466	23	23	5667	246.391	38.690	231.000	201	321	370.783	166.435	2.957	0.565	0.300	0.464	370.795	166.436	2.916	370	166	1	3	2	6
11.207	59.481	465	332	147281	316.733	116.169	279.000	200	743	391.249	168.871	16.101	2.655	1.536	2.433	391.109	168.806	15.855	388	167	1	9	5	30
1.277	11.142	53	51	14068	265.434	49.969	261.000	200	384	359.585	171.151	6.943	0.980	0.566	0.823	359.577	171.167	6.946	359	170	1	3	3	12
1.567	12.429	65	58	19764	304.062	76.698	288.000	200	505	450.062	191.708	5.923	0.994	0.523	0.865	450.077	191.699	5.903	449	191	1	3	3	11
0.337	3.985	14	14	3341	238.643	26.252	242.000	200	285	285.357	211.357	2.571	0.485	0.226	0.579	285.344	211.333	2.503	285	211	1	2	2	5
6.098	30.219	253	171	73590	290.870	74.313	269.000	201	495	499.344	235.964	6.439	1.392	0.631	1.372	499.363	236.043	6.278	496	234	1	7	6	14
1.133	8.551	47	42	11789	250.830	33.029	247.000	200	330	389.043	255.851	3.511	0.697	0.311	0.651	389.052	255.834	3.400	388	255	1	3	3	7
0.362	3.791	15	15	3706	247.067	31.990	251.000	200	301	459.400	260.533	2.467	0.450	0.228	0.288	459.418	260.518	2.324	459	260	1	2	2	5
2.482	15.250	103	87	35223	341.971	115.729	321.000	200	646	397.456	263.029	5.495	1.031	0.514	1.015	397.461	263.039	5.281	396	262	1	4	3	11
2.193	14.809	91	79	22359	245.703	35.777	244.000	200	328	452.132	263.088	5.637	1.099	0.579	1.054	452.159	263.085	5.463	451	262	1	4	3	12
0.289	2.821	12	12	3031	252.583	29.877	250.000	200	297	256.500	263.500	2.000	0.344	0.124	0.428	256.509	263.532	1.929	256	263	1	2	2	3
4.338	22.885	180	132	49751	276.394	52.019	266.000	200	420	437.556	265.772	5.472	1.275	0.610	1.151	437.523	265.767	5.351	436	264	1	5	5	13
0.723	7.317	30	29	6830	227.667	23.720	223.500	200	280	483.800	264.167	2.900	0.638	0.339	0.544	483.821	264.161	2.861	482	263	1	4	3	7
0.844	8.057	35	35	7869	224.829	15.186	221.000	202	258	507.400	265.514	5.057	0.952	0.576	0.818	507.391	265.493	5.003	507	265	1	2	2	11
0.386	5.024	16	16	3407	212.938	7.188	212.000	202	223	446.500	265.812	5.438	0.713	0.440	0.624	446.501	265.815	5.436	446	265	1	2	2	8
2.868	16.593	119	92	32278	271.244	62.730	255.000	201	510	504.983	279.353	3.269	0.883	0.299	0.898	504.878	279.395	3.085	501	278	1	9	4	8
0.530	6.311	22	22	4929	224.045	20.395	215.000	202	266	371.864	281.227	4.273	0.660	0.385	0.559	371.865	281.214	4.251	371	281	1	3	2	8
0.458	4.549	19	18	4682	246.421	37.288	233.000	202	347	492.947	281.684	2.000	0.430	0.163	0.426	492.947	281.703	1.928	492	281	1	3	3	4
0.603	6.542	25	25	5562	222.480	19.950	218.000	200	266	377.560	283.760	2.680	0.608	0.319	0.559	377.577	283.734	2.652	376	282	1	4	5	6
3.326	19.889	138	110	36116	261.710	44.601	259.500	200	392	430.659	288.246	3.514	0.929	0.342	0.902	430.695	288.245	3.466	428	286	1	7	6	9
1.976	19.358	82	79	18618	227.049	22.194	223.000	200	298	484.537	285.841	4.476	0.920	0.363	0.931	484.607	285.878	4.483	482	283	1	7	6	9
2.458	15.165	102	79	26231	257.167	42.442	249.000	200	376	493.157	294.402	2.696	0.796	0.224	0.800	493.180	294.376	2.567	490	292	1	7	6	6
0.771	8.374	32	27	7829	244.656	41.242	233.500	200	340	392.031	294.969	4.312	0.731	0.353	0.701	392.044	294.965	4.311	391	294	1	3	3	8
43.792	151.474	1817	945	636383	350.238	148.821	303.000	200	1019	260.152	311.156	19.546	3.552	1.706	3.556	260.381	311.124	20.413	254	304	1	14	19	30
2.410	14.477	100	78	28406	284.060	68.372	268.000	200	470	507.590	315.190	3.060	0.825	0.278	0.825	507.604	315.175	2.859	506	312	1	5	7	7
69.460	186.688	2882	1238	1112925	386.164	195.840	323.000	200	1443	502.511	330.141	6.472	2.630	0.750	2.588	502.108	330.513	5.639	493	315	1	19	28	19
3.736	23.893	155	129	39762	256.529	44.824	248.000	200	402	412.516	332.452	2.968	1.059	0.394	1.066	412.553	332.428	2.867	409	328	1	8	11	8
1.398	9.717	58	52	14572	251.241	43.925	240.500	200	355	349.293	337.655	2.466	0.643	0.201	0.637	349.307	337.606	2.380	348	335	1	4	6	5
