Volume (cm^3)	Surface (cm^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (cm)	SD dist. to surf. (cm)	Median dist. to surf. (cm)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
12.002	67.596	498	355	128214	257.458	52.364	242.000	200	480	343.785	12.337	13.693	2.368	1.213	2.235	343.634	12.178	14.117	338	8	1	12	10	26
2.169	17.138	90	84	21939	243.767	39.190	233.000	200	353	346.589	28.567	3.989	1.004	0.491	0.903	346.575	28.609	3.897	344	26	1	5	7	10
4.435	29.531	184	147	47369	257.440	55.517	237.500	200	460	326.418	43.761	8.984	1.526	0.831	1.263	326.358	43.691	9.009	324	41	1	5	7	17
6.411	30.413	266	179	99085	372.500	169.297	311.000	200	892	329.011	53.613	6.068	1.421	0.624	1.313	328.907	53.759	5.517	326	50	1	6	7	14
1.253	8.675	52	47	16328	314.000	85.634	287.500	203	566	254.904	58.000	3.481	0.700	0.307	0.652	254.923	57.969	3.237	254	57	1	3	3	7
0.916	7.969	38	38	8974	236.158	28.308	233.500	200	294	360.553	73.974	3.184	0.634	0.307	0.542	360.560	73.965	3.087	360	72	1	3	4	7
17.015	58.712	706	312	175259	248.242	34.583	242.000	200	338	348.261	77.627	11.329	1.813	0.711	1.643	348.269	77.646	11.353	344	73	1	9	10	20
1.374	11.653	57	50	15409	270.333	52.785	263.000	201	399	249.070	79.193	6.491	0.926	0.515	0.851	249.100	79.215	6.551	248	78	1	3	3	11
0.362	4.831	15	15	3614	240.933	28.487	241.000	204	291	360.667	79.133	4.333	0.639	0.405	0.547	360.682	79.113	4.314	360	79	1	2	2	8
4.218	23.959	175	138	62927	359.583	136.879	319.000	200	780	367.394	94.114	8.651	1.493	0.779	1.388	367.402	94.091	8.620	365	93	1	5	4	16
0.771	6.912	32	30	8294	259.188	49.954	248.000	202	402	393.625	95.281	2.094	0.520	0.202	0.494	393.627	95.283	2.033	392	94	1	5	3	5
1.060	8.570	44	40	10254	233.045	25.360	227.500	200	291	368.864	101.614	2.182	0.565	0.191	0.539	368.874	101.648	2.131	367	98	1	4	7	5
26.367	133.112	1094	731	270357	247.127	47.063	233.000	200	489	358.961	115.297	12.987	2.479	1.033	2.434	358.822	115.170	13.034	353	106	1	14	20	23
38.803	129.144	1610	766	1034329	642.440	542.497	413.500	200	2907	238.676	111.957	14.975	2.720	1.143	2.565	238.580	111.313	15.452	233	105	1	15	20	26
0.313	3.914	13	13	2947	226.692	23.567	219.000	200	274	388.923	120.154	2.000	0.391	0.177	0.444	388.946	120.155	1.974	388	119	1	3	3	4
40.177	150.937	1667	905	494982	296.930	110.460	260.000	200	872	369.908	133.227	9.970	2.693	1.027	2.667	370.049	133.296	9.124	362	124	1	13	23	24
0.434	5.078	18	18	4072	226.222	20.820	229.500	201	262	235.833	125.556	4.278	0.566	0.346	0.444	235.847	125.568	4.248	235	125	1	3	2	7
