Volume (micron^3)	Surface (micron^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (micron)	SD dist. to surf. (micron)	Median dist. to surf. (micron)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
2742.316	5718.418	113783	45169	55633960	488.948	266.451	415.000	200	2919	266.671	163.830	9.256	22.132	11.400	22.104	267.438	162.436	9.553	178	0	1	223	307	13
2.241	12.889	93	68	48913	525.946	272.170	422.000	201	1275	185.108	2.613	3.387	0.781	0.235	0.764	185.147	2.593	3.182	183	1	1	5	5	7
0.819	6.471	34	31	8119	238.794	27.192	235.500	200	305	193.000	137.529	2.559	0.533	0.175	0.574	192.993	137.553	2.523	192	136	1	3	4	5
0.747	7.264	31	31	11110	358.387	112.490	334.000	202	599	205.226	162.258	2.742	0.550	0.219	0.531	205.178	162.275	2.583	204	161	1	3	4	5
1.832	14.477	76	68	22116	291.000	73.007	278.000	200	452	212.026	171.803	2.934	0.825	0.371	0.803	211.921	171.706	2.737	210	170	1	6	5	8
1.615	10.722	67	54	20281	302.702	98.936	259.000	203	614	222.239	181.851	2.090	0.634	0.148	0.628	222.190	181.914	2.018	220	179	1	6	6	4
3.133	16.876	130	96	44326	340.969	120.856	305.500	201	676	271.708	236.200	3.069	0.879	0.249	0.875	271.844	236.221	3.094	267	233	1	8	7	6
1.205	10.756	50	46	15972	319.440	131.842	266.500	200	725	272.680	242.480	2.260	0.635	0.234	0.622	272.748	242.622	2.058	270	240	1	6	6	5
2.892	19.555	120	98	48880	407.333	215.821	344.500	200	1161	296.283	265.175	3.417	0.971	0.360	0.999	295.821	265.140	3.559	293	263	1	9	5	8
5.399	39.531	224	189	64686	288.777	87.081	258.500	200	685	303.772	273.156	5.888	1.444	0.566	1.458	303.611	273.163	5.766	299	270	1	9	9	13
0.988	7.564	41	38	11299	275.585	57.361	269.000	201	406	312.756	278.244	2.634	0.570	0.202	0.568	312.786	278.272	2.552	311	277	1	5	3	5
0.458	4.162	19	18	5095	268.158	58.253	257.000	202	418	357.053	304.684	1.895	0.394	0.100	0.433	357.072	304.693	1.824	356	304	1	3	3	3
0.241	2.928	10	10	2387	238.700	34.808	228.000	201	310	350.500	307.000	1.200	0.288	0.083	0.289	350.509	307.006	1.197	349	306	1	4	3	2
727.184	1308.169	30172	11012	18674868	618.947	389.501	501.000	200	2816	454.223	320.809	8.700	7.839	3.250	7.630	451.966	322.171	8.686	392	270	1	120	78	13
0.868	6.471	36	32	12706	352.944	113.949	338.000	224	619	450.750	347.028	2.361	0.523	0.143	0.549	450.720	347.061	2.276	449	346	1	4	3	4
0.458	4.355	19	18	4779	251.526	42.966	239.000	200	337	347.579	306.105	4.316	0.415	0.142	0.376	347.571	306.099	4.298	347	305	3	3	3	4
1.494	10.015	62	53	20201	325.823	108.232	295.500	201	672	286.613	244.887	7.790	0.697	0.282	0.625	286.673	244.920	7.885	285	244	4	4	3	8
3.880	25.657	161	124	41234	256.112	52.608	244.000	200	448	298.416	253.193	8.640	1.033	0.385	0.995	298.409	253.117	8.638	294	250	5	11	9	8
0.627	5.696	26	22	6641	255.423	42.920	244.000	203	340	375.885	325.654	6.385	0.468	0.127	0.433	375.852	325.643	6.367	375	324	5	3	4	4
0.578	5.131	24	22	6809	283.708	64.270	274.500	207	419	347.667	297.917	7.500	0.467	0.153	0.385	347.649	297.925	7.493	347	297	6	3	3	4
1.398	10.526	58	50	14798	255.138	40.578	244.500	201	354	459.862	348.190	10.414	0.724	0.324	0.652	459.906	348.220	10.357	458	347	6	5	3	8
77.413	227.592	3212	1803	1446885	450.462	250.298	372.500	200	1737	472.563	12.328	11.293	3.235	1.301	3.102	472.227	12.492	11.537	448	0	7	49	29	7
15.449	64.876	641	456	324350	506.006	434.939	361.000	200	3208	506.222	9.944	11.566	1.571	0.559	1.577	507.118	11.390	11.657	496	0	7	16	20	7
0.916	8.604	38	35	12622	332.158	119.030	297.000	200	649	215.684	178.632	9.737	0.599	0.248	0.544	215.633	178.722	9.740	214	177	7	4	4	7
5.254	28.866	218	164	83719	384.032	177.933	313.500	200	973	274.991	233.399	10.725	1.167	0.418	1.162	275.256	233.678	10.895	271	227	7	10	12	7
1.856	12.555	77	62	26920	349.610	156.664	287.000	201	854	308.260	267.935	10.909	0.772	0.287	0.788	308.177	267.926	11.256	306	266	7	5	5	7
18.004	68.179	747	506	368150	492.838	292.296	392.000	200	1691	440.944	6.307	11.628	1.706	0.632	1.658	440.895	6.039	11.869	432	0	8	21	20	6
0.386	4.867	16	16	3655	228.438	22.724	223.500	201	285	285.312	234.375	10.375	0.474	0.191	0.445	285.288	234.391	10.351	284	233	9	4	4	4
0.337	3.720	14	14	3370	240.714	38.319	223.500	203	315	450.429	8.714	11.643	0.393	0.166	0.332	450.419	8.733	11.658	450	8	10	2	3	4
0.892	7.106	37	32	10118	273.459	62.369	258.000	200	428	324.730	281.189	11.568	0.526	0.144	0.544	324.727	281.197	11.575	323	280	10	5	3	4
0.506	4.549	21	20	5013	238.714	28.853	234.000	203	302	363.000	315.429	11.476	0.441	0.159	0.352	363.009	315.423	11.467	362	314	10	3	3	4
0.988	7.567	41	40	13469	328.512	114.562	282.000	202	654	509.659	342.366	12.317	0.535	0.199	0.506	509.781	342.634	12.370	507	340	10	5	5	4
