Volume (micron^3)	Surface (micron^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (micron)	SD dist. to surf. (micron)	Median dist. to surf. (micron)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
0.048	0.829	2	2	421	210.500	4.950	210.500	207	214	64.500	0.000	1.000	0.124	0.000	0.124	64.492	0.000	1.000	64	0	1	2	1	1
20370.922	30595.863	845222	238103	431468320	510.479	336.739	402.000	200	3977	254.841	203.671	14.152	36.883	10.962	36.086	257.882	205.412	15.339	47	0	1	375	404	23
0.771	6.013	32	29	12963	405.094	153.996	377.500	205	835	327.844	5.062	2.062	0.476	0.127	0.477	327.857	5.058	1.893	326	4	1	4	4	4
0.048	0.829	2	2	455	227.500	23.335	227.500	211	244	34.500	6.000	1.000	0.124	0.000	0.124	34.536	6.000	1.000	34	6	1	2	1	1
0.193	2.363	8	8	1749	218.625	17.353	216.000	200	250	303.625	10.250	1.375	0.273	0.054	0.276	303.625	10.244	1.360	303	9	1	2	3	2
0.024	0.511	1	1	266	266.000	0.000	266.000	266	266	42.000	18.000	1.000	0.000	0.000	0.000	42.000	18.000	1.000	42	18	1	1	1	1
0.458	4.392	19	19	4404	231.789	27.357	236.000	200	294	303.789	19.684	1.368	0.366	0.099	0.361	303.730	19.701	1.359	302	18	1	4	4	2
0.024	0.511	1	1	205	205.000	0.000	205.000	205	205	152.000	25.000	1.000	0.000	0.000	0.000	152.000	25.000	1.000	152	25	1	1	1	1
0.096	1.270	4	4	941	235.250	15.882	237.000	217	250	5.500	27.500	1.000	0.176	0.000	0.176	5.507	27.472	1.000	5	27	1	2	2	1
0.362	3.580	15	15	4168	277.867	65.850	255.000	202	420	267.000	30.600	1.667	0.347	0.105	0.318	267.046	30.602	1.579	266	30	1	3	3	3
0.048	0.829	2	2	509	254.500	2.121	254.500	253	256	40.500	32.000	1.000	0.124	0.000	0.124	40.503	32.000	1.000	40	32	1	2	1	1
0.386	3.897	16	16	5382	336.375	111.313	312.000	200	574	385.500	34.000	1.625	0.354	0.105	0.342	385.516	33.976	1.488	384	33	1	4	3	3
16.558	50.839	687	324	557426	811.392	586.226	608.000	200	3019	377.036	41.902	4.798	1.562	0.353	1.545	377.203	41.889	4.833	372	37	1	10	12	11
0.048	0.829	2	2	432	216.000	11.314	216.000	208	224	351.500	39.000	1.000	0.124	0.000	0.124	351.481	39.000	1.000	351	39	1	2	1	1
0.145	1.852	6	6	1481	246.833	35.017	239.500	213	303	368.667	39.500	1.333	0.247	0.046	0.245	368.692	39.528	1.304	368	39	1	2	2	2
0.482	4.743	20	18	5372	268.600	50.752	263.000	200	368	56.000	43.200	2.000	0.419	0.134	0.451	56.004	43.249	1.933	55	42	1	3	3	4
0.337	3.439	14	14	3864	276.000	80.611	224.500	215	487	168.000	47.000	1.357	0.318	0.068	0.353	168.007	47.007	1.307	167	46	1	3	3	2
0.072	1.146	3	3	720	240.000	35.171	244.000	203	273	12.667	50.333	1.000	0.163	0.039	0.185	12.621	50.282	1.000	12	50	1	2	2	1
0.048	0.829	2	2	476	238.000	25.456	238.000	220	256	199.500	50.000	1.000	0.124	0.000	0.124	199.462	50.000	1.000	199	50	1	2	1	1
0.217	2.487	9	9	2632	292.444	73.007	248.000	206	401	421.889	51.444	1.333	0.281	0.062	0.291	421.849	51.465	1.266	421	51	1	3	2	2
0.675	6.719	28	26	6216	222.000	16.782	223.500	201	260	305.286	54.321	3.250	0.498	0.191	0.487	305.305	54.321	3.254	303	53	1	5	4	5
0.265	3.439	11	11	2328	211.636	9.831	208.000	200	234	77.455	58.727	1.182	0.337	0.130	0.351	77.469	58.722	1.174	76	57	1	4	4	2
0.964	6.701	40	36	10042	251.050	31.361	254.000	207	315	99.175	61.175	1.925	0.503	0.104	0.507	99.185	61.203	1.900	98	59	1	4	5	3
0.337	3.580	14	13	3918	279.857	64.705	267.000	211	428	379.929	61.214	1.571	0.344	0.081	0.346	379.904	61.226	1.520	379	60	1	3	3	3
0.048	0.829	2	2	470	235.000	18.385	235.000	222	248	408.000	65.500	1.000	0.124	0.000	0.124	408.000	65.472	1.000	408	65	1	1	2	1
0.145	2.046	6	6	1251	208.500	2.811	209.000	204	212	99.500	67.500	1.500	0.263	0.000	0.263	99.497	67.500	1.499	99	67	1	2	2	2
0.024	0.511	1	1	209	209.000	0.000	209.000	209	209	216.000	67.000	1.000	0.000	0.000	0.000	216.000	67.000	1.000	216	67	1	1	1	1
0.024	0.511	1	1	209	209.000	0.000	209.000	209	209	257.000	67.000	1.000	0.000	0.000	0.000	257.000	67.000	1.000	257	67	1	1	1	1
0.844	7.072	35	32	14645	418.429	211.387	346.000	201	1056	426.829	73.229	1.657	0.482	0.121	0.485	426.865	73.159	1.549	425	71	1	5	6	3
0.193	2.433	8	8	1670	208.750	7.265	207.000	201	223	303.500	74.500	1.750	0.293	0.114	0.271	303.488	74.504	1.743	303	74	1	2	2	3
18.486	74.291	767	424	245764	320.422	114.745	283.000	200	778	108.803	82.944	4.654	1.730	0.618	1.713	108.814	83.189	4.397	99	74	1	16	18	12
0.096	1.270	4	4	1162	290.500	23.784	291.000	262	318	30.500	78.500	1.000	0.176	0.000	0.176	30.517	78.469	1.000	30	78	1	2	2	1
0.217	2.433	9	9	1922	213.556	10.853	211.000	201	228	318.556	79.556	2.333	0.297	0.104	0.303	318.559	79.571	2.344	318	79	1	2	2	3
0.024	0.511	1	1	204	204.000	0.000	204.000	204	204	475.000	80.000	1.000	0.000	0.000	0.000	475.000	80.000	1.000	475	80	1	1	1	1
0.024	0.511	1	1	206	206.000	0.000	206.000	206	206	177.000	81.000	1.000	0.000	0.000	0.000	177.000	81.000	1.000	177	81	1	1	1	1
0.024	0.511	1	1	202	202.000	0.000	202.000	202	202	92.000	82.000	1.000	0.000	0.000	0.000	92.000	82.000	1.000	92	82	1	1	1	1
0.121	1.852	5	5	1008	201.600	1.140	202.000	200	203	316.400	82.600	1.600	0.256	0.033	0.262	316.398	82.600	1.598	316	82	1	2	2	2
1.253	8.236	52	45	22806	438.577	223.468	360.500	201	1112	58.615	88.192	2.135	0.565	0.128	0.562	58.654	88.168	1.951	57	86	1	5	5	4
0.289	2.998	12	12	3219	268.250	58.715	260.500	211	405	166.917	87.667	1.417	0.306	0.060	0.325	166.918	87.679	1.382	166	87	1	3	3	2
0.699	5.555	29	26	6946	239.517	31.263	230.000	201	322	371.138	89.069	1.793	0.452	0.102	0.466	371.119	89.048	1.750	370	87	1	3	5	3
2.434	19.203	101	91	23099	228.703	21.710	224.000	201	293	316.248	93.267	5.574	1.226	0.581	1.227	316.217	93.236	5.530	314	88	1	8	11	10
0.362	3.439	15	15	5109	340.600	103.772	313.000	225	600	242.067	100.067	1.400	0.325	0.068	0.330	242.096	100.099	1.343	241	99	1	3	3	2
0.145	1.975	6	6	1589	264.833	54.212	248.000	209	349	45.833	101.667	1.167	0.241	0.083	0.253	45.829	101.653	1.132	45	101	1	3	2	2
0.241	2.804	10	10	2636	263.600	60.137	251.000	202	385	173.700	107.100	1.300	0.289	0.068	0.307	173.681	107.112	1.281	173	106	1	3	3	2
0.024	0.511	1	1	226	226.000	0.000	226.000	226	226	231.000	107.000	1.000	0.000	0.000	0.000	231.000	107.000	1.000	231	107	1	1	1	1
0.145	1.852	6	6	1350	225.000	21.410	223.000	200	260	390.333	109.500	1.333	0.247	0.046	0.245	390.327	109.523	1.307	390	109	1	2	2	2
3.061	15.255	127	87	104889	825.898	644.231	587.000	201	2909	198.165	115.425	2.535	0.799	0.131	0.772	198.183	115.474	2.098	195	113	1	7	6	5
0.217	2.610	9	9	2590	287.778	65.797	265.000	223	424	223.333	115.000	1.222	0.276	0.075	0.311	223.328	115.031	1.199	222	114	1	3	3	2
2.579	13.350	107	78	82864	774.430	580.271	580.000	201	2684	247.234	120.150	2.607	0.755	0.144	0.745	247.204	120.139	2.210	245	118	1	6	6	5
0.265	2.804	11	11	2673	243.000	25.655	248.000	202	286	284.636	120.182	1.364	0.298	0.063	0.298	284.625	120.205	1.359	284	119	1	3	3	2
0.747	5.873	31	28	12173	392.677	164.446	348.000	200	812	279.387	123.710	1.806	0.458	0.089	0.473	279.389	123.734	1.679	278	122	1	4	4	3
0.217	2.610	9	9	2768	307.556	71.727	288.000	217	439	428.333	123.000	1.222	0.276	0.075	0.311	428.369	123.004	1.205	427	122	1	3	3	2
0.193	2.416	8	8	2061	257.625	56.591	247.000	200	370	467.000	122.750	1.125	0.260	0.088	0.288	467.003	122.739	1.115	466	122	1	3	3	2
0.024	0.511	1	1	255	255.000	0.000	255.000	255	255	465.000	129.000	1.000	0.000	0.000	0.000	465.000	129.000	1.000	465	129	1	1	1	1
0.048	0.829	2	2	442	221.000	12.728	221.000	212	230	188.000	133.500	1.000	0.124	0.000	0.124	188.000	133.480	1.000	188	133	1	1	2	1
0.723	6.066	30	28	13360	445.333	207.452	397.000	203	1042	452.133	135.000	1.800	0.451	0.105	0.461	452.076	135.017	1.635	450	133	1	5	5	3
0.506	4.656	21	19	6732	320.571	116.939	305.000	200	579	434.048	139.571	1.571	0.397	0.095	0.371	434.088	139.549	1.462	433	138	1	3	4	3
0.096	1.270	4	4	958	239.500	17.786	239.500	221	258	11.500	139.500	1.000	0.176	0.000	0.176	11.531	139.507	1.000	11	139	1	2	2	1
0.289	3.122	12	12	3080	256.667	51.553	237.000	205	350	54.667	141.583	1.333	0.313	0.079	0.317	54.662	141.559	1.311	54	140	1	3	4	2
0.193	2.363	8	8	2140	267.500	60.164	254.500	201	367	25.750	141.375	1.375	0.273	0.054	0.276	25.745	141.368	1.296	25	141	1	3	2	2
0.145	1.975	6	6	1495	249.167	52.617	237.500	201	339	426.833	142.667	1.167	0.241	0.083	0.253	426.829	142.679	1.149	426	142	1	3	2	2
0.024	0.511	1	1	203	203.000	0.000	203.000	203	203	315.000	143.000	1.000	0.000	0.000	0.000	315.000	143.000	1.000	315	143	1	1	1	1
0.265	2.998	11	11	3331	302.818	76.369	280.000	215	478	421.727	144.000	1.364	0.298	0.062	0.307	421.738	143.983	1.306	421	143	1	3	3	2
0.193	2.046	8	8	2523	315.375	46.898	313.000	258	376	180.500	145.500	1.500	0.263	0.000	0.263	180.516	145.490	1.433	180	145	1	2	2	2
0.337	3.439	14	14	4141	295.786	81.627	243.000	231	509	416.000	147.000	1.357	0.318	0.068	0.353	415.996	146.999	1.313	415	146	1	3	3	2
2.675	13.757	111	83	64716	583.027	345.912	480.000	202	1605	43.099	151.387	2.189	0.743	0.129	0.741	43.033	151.400	1.871	41	148	1	6	8	4
0.169	2.293	7	7	1653	236.143	39.257	220.000	202	316	27.143	150.143	1.143	0.250	0.088	0.292	27.148	150.137	1.132	26	149	1	3	3	2
0.072	1.217	3	3	631	210.333	4.726	212.000	205	214	323.333	154.000	1.667	0.213	0.059	0.211	323.325	154.000	1.664	323	154	1	2	1	2
0.048	0.899	2	2	417	208.500	2.121	208.500	207	210	361.000	159.000	1.500	0.195	0.000	0.195	361.000	159.000	1.504	361	159	1	1	1	2
0.096	1.270	4	4	875	218.750	13.623	218.000	207	232	21.500	164.500	1.000	0.176	0.000	0.176	21.527	164.502	1.000	21	164	1	2	2	1
0.048	0.829	2	2	459	229.500	19.092	229.500	216	243	242.500	164.000	1.000	0.124	0.000	0.124	242.471	164.000	1.000	242	164	1	2	1	1
0.217	2.610	9	9	2381	264.556	62.586	246.000	207	392	440.667	169.000	1.222	0.276	0.075	0.311	440.660	169.008	1.194	440	168	1	3	3	2
0.241	2.945	10	10	2576	257.600	45.729	245.000	209	346	74.300	172.900	1.600	0.317	0.102	0.308	74.312	172.907	1.546	74	172	1	2	3	3
0.048	0.829	2	2	429	214.500	12.021	214.500	206	223	84.000	173.500	1.000	0.124	0.000	0.124	84.000	173.480	1.000	84	173	1	1	2	1
2.627	15.536	109	82	28844	264.624	59.100	243.000	200	416	336.174	177.477	2.872	0.811	0.215	0.796	336.122	177.622	2.761	334	173	1	5	9	5
0.121	1.658	5	5	1401	280.200	45.620	287.000	204	320	34.600	178.400	1.200	0.224	0.070	0.195	34.595	178.421	1.146	34	178	1	2	2	2
0.771	5.873	32	28	13478	421.188	195.186	348.000	203	944	63.344	180.344	1.781	0.461	0.076	0.470	63.325	180.324	1.606	62	179	1	4	4	3
1.350	8.589	56	47	17849	318.732	92.331	289.500	200	541	293.464	182.911	1.750	0.565	0.108	0.569	293.461	182.903	1.658	291	181	1	6	5	3
0.699	5.608	29	26	13146	453.310	218.240	368.000	222	1009	272.517	188.655	1.655	0.441	0.091	0.445	272.547	188.730	1.503	271	187	1	4	4	3
0.096	1.270	4	4	875	218.750	2.872	217.500	217	223	71.500	192.500	1.000	0.176	0.000	0.176	71.496	192.503	1.000	71	192	1	2	2	1
0.313	3.245	13	13	4165	320.385	98.237	284.000	203	515	61.615	196.231	1.308	0.316	0.078	0.342	61.622	196.237	1.273	60	195	1	4	3	2
4.627	22.855	192	125	57310	298.490	88.571	267.500	200	589	132.083	198.068	2.958	1.007	0.276	1.004	131.964	197.793	2.961	128	194	1	8	12	6
0.386	3.897	16	16	4516	282.250	76.852	263.500	202	443	393.000	198.500	1.625	0.354	0.105	0.342	393.016	198.503	1.546	392	197	1	3	4	3
0.024	0.511	1	1	225	225.000	0.000	225.000	225	225	51.000	198.000	1.000	0.000	0.000	0.000	51.000	198.000	1.000	51	198	1	1	1	1
0.121	1.658	5	5	1088	217.600	15.566	213.000	205	244	362.600	198.400	1.200	0.224	0.070	0.195	362.620	198.389	1.196	362	198	1	2	2	2
0.121	1.852	5	5	1154	230.800	51.261	208.000	201	322	0.200	201.000	1.200	0.231	0.085	0.265	0.180	201.013	1.179	0	200	1	2	3	2
0.096	1.270	4	4	942	235.500	8.185	235.000	228	244	459.500	207.500	1.000	0.176	0.000	0.176	459.485	207.498	1.000	459	207	1	2	2	1
0.699	6.066	29	28	16373	564.586	359.778	426.000	240	1634	510.345	211.000	1.828	0.466	0.141	0.475	510.534	210.995	1.650	509	209	1	3	5	4
0.145	1.852	6	6	1751	291.833	60.058	294.500	223	367	71.333	213.500	1.333	0.247	0.046	0.245	71.336	213.515	1.256	71	213	1	2	2	2
0.024	0.511	1	1	202	202.000	0.000	202.000	202	202	259.000	215.000	1.000	0.000	0.000	0.000	259.000	215.000	1.000	259	215	1	1	1	1
0.048	0.829	2	2	426	213.000	7.071	213.000	208	218	306.500	216.000	1.000	0.124	0.000	0.124	306.512	216.000	1.000	306	216	1	2	1	1
0.193	2.293	8	8	2225	278.125	59.767	251.500	218	385	55.000	219.500	1.250	0.266	0.068	0.295	54.975	219.477	1.208	54	219	1	3	2	2
1.711	10.846	71	58	21133	297.648	86.608	282.000	200	511	140.000	223.155	2.056	0.647	0.160	0.657	139.965	223.097	1.965	138	220	1	5	7	4
1.350	8.854	56	49	23823	425.411	200.861	372.000	200	961	9.929	226.821	1.875	0.569	0.133	0.567	9.923	226.834	1.707	8	224	1	5	6	4
0.072	1.146	3	3	777	259.000	37.242	238.000	237	302	281.333	225.667	1.000	0.163	0.039	0.185	281.306	225.695	1.000	281	225	1	2	2	1
0.048	0.829	2	2	416	208.000	9.899	208.000	201	215	463.000	230.500	1.000	0.124	0.000	0.124	463.000	230.483	1.000	463	230	1	1	2	1
0.072	1.146	3	3	658	219.333	14.048	218.000	206	234	107.333	234.333	1.000	0.163	0.039	0.185	107.313	234.331	1.000	107	234	1	2	2	1
0.530	5.027	22	22	6245	283.864	59.664	263.000	204	398	234.227	239.182	1.364	0.408	0.136	0.391	234.235	239.189	1.329	232	237	1	5	5	2
0.145	1.975	6	6	1288	214.667	10.727	213.000	203	232	349.833	238.333	1.167	0.241	0.083	0.253	349.826	238.328	1.163	349	238	1	3	2	2
0.048	0.829	2	2	467	233.500	20.506	233.500	219	248	275.500	239.000	1.000	0.124	0.000	0.124	275.531	239.000	1.000	275	239	1	2	1	1
0.217	2.610	9	9	2434	270.444	66.679	249.000	208	406	243.333	241.000	1.222	0.276	0.075	0.311	243.333	241.030	1.194	242	240	1	3	3	2
0.121	1.852	5	5	1306	261.200	50.445	234.000	219	340	261.000	242.800	1.200	0.231	0.085	0.265	261.003	242.783	1.168	260	242	1	3	2	2
5.591	22.892	232	142	234130	1009.181	859.476	673.500	201	3659	296.095	245.168	2.862	0.999	0.166	0.996	296.078	245.169	2.361	292	242	1	9	8	6
0.024	0.511	1	1	246	246.000	0.000	246.000	246	246	93.000	246.000	1.000	0.000	0.000	0.000	93.000	246.000	1.000	93	246	1	1	1	1
2.073	13.808	86	70	21336	248.093	35.416	239.000	201	329	149.244	249.791	2.407	0.747	0.248	0.728	149.236	249.821	2.339	146	247	1	8	6	5
0.482	4.144	20	19	7791	389.550	146.729	345.000	220	781	493.900	251.000	1.550	0.372	0.082	0.378	493.888	250.998	1.434	492	250	1	4	3	3
1.350	8.747	56	45	15707	280.482	69.611	252.000	201	456	159.411	255.946	2.125	0.584	0.113	0.573	159.378	255.957	2.036	157	254	1	5	5	4
0.096	1.411	4	4	925	231.250	29.871	233.000	202	257	282.000	258.500	1.500	0.231	0.000	0.231	282.000	258.444	1.496	282	258	1	1	2	2
0.241	2.804	10	10	2922	292.200	73.907	270.000	216	442	289.300	259.100	1.300	0.289	0.068	0.307	289.309	259.131	1.260	288	258	1	3	3	2
0.289	3.386	12	12	2686	223.833	25.813	218.500	200	282	343.000	260.667	1.500	0.330	0.101	0.327	342.999	260.666	1.478	342	260	1	3	3	3
1.591	9.506	66	52	39547	599.197	401.058	460.000	200	1907	91.924	263.152	2.136	0.619	0.107	0.596	91.922	263.182	1.829	90	261	1	5	5	4
0.096	1.464	4	4	984	246.000	48.111	240.000	202	302	508.750	262.000	1.000	0.190	0.092	0.221	508.726	261.992	1.000	508	261	1	2	3	1
0.193	2.487	8	8	2160	270.000	56.735	251.000	210	385	105.750	264.125	1.250	0.270	0.075	0.302	105.762	264.105	1.238	105	263	1	3	3	2
0.096	1.270	4	4	927	231.750	7.500	233.000	222	239	251.500	263.500	1.000	0.176	0.000	0.176	251.488	263.506	1.000	251	263	1	2	2	1
0.362	3.439	15	15	3690	246.000	30.339	244.000	206	312	167.933	264.933	1.400	0.325	0.068	0.330	167.908	264.938	1.378	167	264	1	3	3	2
