Volume (cm^3)	Surface (cm^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (cm)	SD dist. to surf. (cm)	Median dist. to surf. (cm)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
6013.605	10108.714	249514	67484	137836896	552.422	475.082	391.000	200	4086	249.750	154.184	14.832	32.422	13.379	30.634	241.103	149.333	14.803	99	0	1	413	236	32
0.313	3.844	13	13	2795	215.000	13.285	217.000	200	237	45.846	15.231	2.077	0.393	0.181	0.409	45.856	15.206	2.057	45	14	1	2	4	4
1.350	8.711	56	46	21394	382.036	156.944	336.500	210	819	106.464	29.286	2.607	0.625	0.172	0.643	106.445	29.250	2.389	105	28	1	4	4	5
0.362	3.580	15	15	3590	239.333	30.652	229.000	203	301	101.000	43.600	1.667	0.347	0.105	0.318	100.966	43.606	1.628	100	43	1	3	3	3
0.289	2.821	12	12	2768	230.667	9.119	230.500	213	245	94.500	46.500	2.000	0.344	0.124	0.428	94.487	46.497	1.987	94	46	1	2	2	3
3.037	17.419	126	96	40065	317.976	91.936	295.500	200	549	41.532	56.381	5.810	1.033	0.482	0.937	41.509	56.385	5.908	40	54	1	4	5	11
0.434	4.127	18	18	4577	254.278	39.270	236.000	211	344	156.667	62.611	1.278	0.355	0.094	0.367	156.668	62.608	1.255	155	61	1	4	4	2
0.482	4.409	20	19	5689	284.450	63.908	269.000	204	415	94.850	64.500	1.750	0.398	0.108	0.387	94.832	64.513	1.699	94	63	1	3	4	3
0.868	6.614	36	33	10599	294.417	77.591	287.000	202	487	509.111	74.389	1.556	0.471	0.115	0.489	509.091	74.387	1.465	507	73	1	5	4	3
1.060	8.078	44	40	11964	271.909	61.273	270.500	200	406	136.386	84.068	1.568	0.531	0.148	0.534	136.412	84.076	1.497	134	81	1	5	7	3
2.627	15.364	109	92	36915	338.670	118.805	301.000	203	744	478.789	95.450	1.780	0.769	0.228	0.755	478.861	95.286	1.668	475	91	1	8	10	4
1.639	11.008	68	66	18763	275.926	59.798	259.000	201	426	466.176	96.265	1.412	0.608	0.194	0.612	466.258	96.211	1.373	463	93	1	7	8	3
