Volume (cm^3)	Surface (cm^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (cm)	SD dist. to surf. (cm)	Median dist. to surf. (cm)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
4.097	22.868	170	124	55757	327.982	139.839	278.000	200	845	25.682	1.418	6.553	1.077	0.422	1.033	25.852	1.593	6.358	22	0	1	7	5	11
5.206	31.722	216	161	55896	258.778	48.303	248.000	200	411	181.167	44.148	6.051	1.170	0.418	1.134	181.171	44.173	5.983	176	40	1	10	10	10
0.362	3.720	15	15	3878	258.533	47.289	250.000	200	331	212.467	44.667	2.267	0.402	0.170	0.356	212.458	44.693	2.186	212	44	1	2	3	4
4.001	18.886	166	113	59653	359.355	172.291	289.500	200	1055	188.108	52.090	3.361	0.939	0.239	0.939	188.084	52.254	2.981	186	48	1	5	8	7
1.085	8.216	45	38	13514	300.311	77.471	289.000	206	499	162.267	110.978	3.222	0.622	0.234	0.568	162.292	110.951	3.131	161	110	1	4	3	6
2.193	13.347	91	67	35622	391.451	188.258	321.000	200	934	131.747	147.769	3.473	0.790	0.257	0.743	131.768	147.794	3.164	130	146	1	5	5	7
0.964	8.042	40	35	10316	257.900	49.676	246.500	201	389	129.775	154.575	1.800	0.529	0.152	0.504	129.709	154.560	1.751	128	153	1	6	5	4
0.819	6.154	34	31	9490	279.118	73.347	261.500	200	444	140.029	156.971	2.441	0.508	0.173	0.422	140.101	156.924	2.357	139	156	1	3	3	5
3.013	18.602	125	93	33425	267.400	50.345	260.000	200	411	95.096	220.232	4.256	0.905	0.288	0.910	95.020	220.317	4.257	93	217	1	6	7	8
2.796	16.471	116	95	38090	328.362	142.726	278.000	200	879	11.052	311.716	2.302	0.827	0.269	0.810	10.676	311.855	2.161	7	308	1	9	7	5
2.603	15.323	108	81	32331	299.361	76.122	283.500	200	500	19.481	309.648	3.602	0.888	0.337	0.833	19.528	309.716	3.402	18	307	1	4	7	8
4.218	21.440	175	116	67508	385.760	186.863	321.000	200	1065	19.966	318.303	5.091	1.081	0.424	0.980	20.059	318.244	4.668	17	316	1	6	6	10
