Volume (cm^3)	Surface (cm^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (cm)	SD dist. to surf. (cm)	Median dist. to surf. (cm)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
0.554	5.061	23	21	6654	289.304	79.055	251.000	200	436	164.913	1.217	2.087	0.449	0.146	0.465	164.844	1.270	1.999	164	0	1	3	3	4
339.900	1026.079	14103	6144	4968135	352.275	168.896	298.000	200	1963	195.501	36.430	15.885	5.660	2.299	5.379	196.202	35.633	15.659	175	0	1	41	76	29
0.844	6.612	35	32	10306	294.457	73.011	283.000	203	477	123.143	20.171	2.857	0.563	0.214	0.513	123.156	20.176	2.800	122	19	1	3	3	5
0.771	6.277	32	29	8458	264.312	54.280	251.000	200	386	183.812	35.844	2.469	0.525	0.195	0.497	183.812	35.801	2.369	182	35	1	4	3	5
1.494	10.138	62	48	17729	285.952	71.365	254.000	203	444	178.629	37.371	3.468	0.683	0.222	0.694	178.621	37.396	3.427	177	36	1	4	4	6
0.795	7.247	33	30	8449	256.030	47.012	241.000	201	389	175.879	42.667	2.606	0.555	0.204	0.604	175.906	42.708	2.627	174	41	1	4	4	5
1.253	8.817	52	43	17992	346.000	143.018	287.000	203	815	106.019	64.077	2.096	0.577	0.125	0.547	105.980	64.064	1.932	104	62	1	5	5	4
4.290	20.034	178	121	54499	306.174	100.977	282.000	200	706	107.433	93.140	2.719	0.929	0.206	0.926	107.286	93.333	2.521	105	90	1	8	8	6
87.174	321.090	3617	1782	1318753	364.599	187.604	299.000	200	1501	192.302	91.534	19.288	3.165	1.155	3.122	192.884	92.137	19.487	179	78	1	27	27	29
1.591	11.937	66	52	18954	287.182	88.023	246.000	201	523	105.606	103.485	5.167	0.771	0.333	0.652	105.621	103.555	5.070	104	101	1	4	5	9
0.530	4.990	22	21	5867	266.682	56.758	238.000	203	377	132.136	120.591	1.909	0.431	0.141	0.440	132.178	120.586	1.857	131	119	1	3	4	4
0.530	4.814	22	22	6208	282.182	47.231	292.000	202	341	124.500	168.364	2.818	0.555	0.251	0.503	124.504	168.371	2.761	124	167	1	2	3	5
0.651	6.101	27	26	7518	278.444	58.933	278.000	201	389	194.593	170.222	3.778	0.570	0.265	0.513	194.585	170.264	3.779	194	169	1	3	3	6
1.567	10.298	65	49	18666	287.169	68.950	267.000	200	486	127.415	172.369	2.708	0.657	0.162	0.659	127.482	172.328	2.606	125	171	1	6	4	5
2.290	14.775	95	67	40107	422.179	199.173	375.000	200	1054	126.105	179.116	4.242	0.874	0.330	0.831	126.080	179.091	4.012	124	177	1	5	5	8
398.611	1340.321	16539	8280	5968136	360.852	174.780	305.000	200	2062	213.040	231.340	21.080	6.939	2.747	6.971	213.138	230.786	21.010	172	194	1	74	88	29
2.121	14.053	88	68	29068	330.318	115.745	283.000	200	684	128.875	200.443	3.534	0.824	0.295	0.769	128.730	200.484	3.563	127	199	1	7	4	7
2.555	14.511	106	80	37552	354.264	127.076	320.500	201	797	121.142	215.453	4.500	0.868	0.318	0.799	121.274	215.526	4.381	119	214	1	5	4	8
3.133	17.245	130	97	45953	353.485	139.338	312.500	202	783	132.554	220.746	3.377	0.873	0.261	0.859	132.558	220.576	3.177	131	218	1	4	8	7
9.544	49.071	396	253	155457	392.568	233.899	308.500	200	1444	121.894	235.775	6.258	1.337	0.471	1.349	122.124	235.368	6.072	117	231	1	10	10	11
1.133	8.165	47	40	12855	273.511	65.277	251.000	201	450	160.362	237.000	1.936	0.546	0.127	0.516	160.313	237.019	1.847	158	235	1	5	5	4
4.097	22.783	170	128	58594	344.671	152.063	286.500	200	856	126.229	244.076	3.635	1.093	0.407	1.081	126.079	244.119	3.449	122	242	1	12	5	8
2.193	12.678	91	67	41814	459.495	288.639	359.000	200	1488	221.209	287.747	2.934	0.760	0.212	0.759	221.204	287.709	2.458	219	286	1	5	5	6
85.343	270.376	3541	1512	1049539	296.396	169.312	241.000	200	1577	239.938	289.110	16.934	3.384	1.352	3.342	238.424	289.447	15.255	224	275	1	33	28	29
0.313	3.633	13	13	3346	257.385	46.001	233.000	201	339	150.538	315.923	1.308	0.414	0.189	0.383	150.671	315.848	1.298	148	315	1	5	4	2
2.073	12.448	86	62	30674	356.674	131.232	307.500	203	683	141.919	319.535	3.535	0.798	0.271	0.752	141.955	319.552	3.384	140	318	1	5	4	7
482.122	1591.445	20004	9471	7234210	361.638	194.972	295.000	200	2030	256.112	335.591	20.061	6.432	2.370	6.128	257.274	334.997	19.919	223	297	1	69	88	29
