Volume (cm^3)	Surface (cm^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (cm)	SD dist. to surf. (cm)	Median dist. to surf. (cm)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
0.988	7.230	41	35	14635	356.951	144.750	304.000	204	731	232.293	89.341	2.195	0.540	0.129	0.505	232.300	89.335	2.046	231	88	1	4	4	4
1249.892	3335.810	51860	20440	20677148	398.711	223.390	326.000	200	2342	306.900	136.993	15.780	15.142	4.855	13.537	309.404	137.674	15.238	207	86	1	181	118	30
1.952	14.862	81	71	21551	266.062	46.565	262.000	200	396	261.111	108.432	6.827	1.165	0.588	1.145	261.114	108.431	6.807	260	107	1	3	4	12
1.109	11.355	46	44	10175	221.196	18.045	216.500	200	265	253.304	122.696	3.304	0.716	0.244	0.712	253.311	122.690	3.284	251	120	1	6	7	5
4.435	24.509	184	128	69837	379.549	207.445	288.500	200	1170	241.457	133.995	3.924	1.075	0.350	1.107	241.604	133.760	3.633	238	131	1	7	9	8
0.916	7.581	38	35	10486	275.947	63.090	250.500	200	418	362.947	137.263	3.816	0.627	0.277	0.559	362.893	137.291	3.849	362	136	1	3	3	7
2.675	18.071	111	87	27912	251.459	43.319	233.000	200	351	371.802	140.739	7.721	1.090	0.573	0.963	371.779	140.739	7.815	370	139	1	4	5	13
4.700	25.003	195	139	70084	359.405	151.897	315.000	200	885	181.564	149.246	3.738	1.060	0.339	1.075	181.729	148.958	3.730	178	146	1	8	9	8
0.265	3.139	11	11	2411	219.182	20.331	210.000	200	260	376.727	147.000	1.727	0.342	0.125	0.336	376.725	147.008	1.713	376	146	1	2	3	3
0.554	5.131	23	21	7106	308.957	76.771	301.000	204	492	404.913	148.739	2.217	0.460	0.153	0.438	404.899	148.736	2.083	404	148	1	3	3	4
0.386	3.597	16	16	4563	285.188	21.129	286.000	257	310	190.500	154.500	2.500	0.437	0.180	0.437	190.499	154.501	2.494	190	154	1	2	2	4
1.904	14.460	79	71	23504	297.519	77.152	275.000	200	568	169.304	168.392	2.228	0.812	0.257	0.870	169.516	168.274	2.135	166	166	1	8	6	5
3.350	17.138	139	93	72717	523.144	335.897	381.000	201	1553	193.036	168.942	3.942	0.947	0.316	0.939	193.102	168.817	3.398	191	167	1	5	5	9
0.337	3.650	14	14	3663	261.643	54.782	248.000	206	378	195.786	187.286	1.786	0.356	0.120	0.364	195.775	187.285	1.724	195	186	1	3	3	3
0.747	6.277	31	27	7786	251.161	46.405	233.000	202	338	381.258	195.258	2.129	0.493	0.127	0.482	381.263	195.291	2.073	380	194	1	4	4	4
186.929	512.256	7756	3113	3054689	393.849	189.913	339.500	200	1675	357.683	230.943	16.959	4.674	1.801	4.759	358.046	230.411	17.079	345	199	1	27	60	30
0.506	4.479	21	20	5874	279.714	66.446	263.000	201	454	379.905	207.095	1.857	0.400	0.095	0.418	379.905	207.119	1.779	379	206	1	3	3	3
3.254	17.402	135	94	63305	468.926	254.974	375.000	200	1293	181.844	213.600	5.037	0.970	0.378	0.911	181.846	213.596	4.872	180	212	1	5	5	9
2.916	15.255	121	89	47148	389.653	185.019	324.000	200	996	378.595	218.124	2.603	0.794	0.163	0.772	378.606	218.175	2.365	376	215	1	6	7	6
1.735	10.650	72	57	27605	383.403	166.016	320.000	200	798	392.722	216.611	3.222	0.726	0.238	0.699	392.784	216.629	3.048	391	215	1	4	4	6
0.771	6.331	32	29	9617	300.531	101.755	243.500	200	504	389.531	220.406	2.031	0.501	0.145	0.444	389.545	220.402	1.964	388	219	1	4	4	4
9.375	44.010	389	250	161347	414.774	215.296	343.000	200	1342	149.370	252.036	4.416	1.354	0.441	1.431	149.363	251.817	4.221	146	246	1	7	14	9
1.398	10.138	58	47	15927	274.603	60.614	262.500	201	446	350.517	252.138	3.707	0.700	0.244	0.677	350.481	252.081	3.694	349	250	1	4	5	6
3.663	24.756	152	123	49485	325.559	158.213	271.500	200	1064	353.711	261.092	3.441	1.064	0.413	1.060	353.406	261.523	3.060	350	257	1	8	9	10
2.458	15.133	102	86	30946	303.392	89.069	270.500	200	566	139.971	270.961	1.833	0.769	0.245	0.781	139.766	270.901	1.757	136	268	1	10	7	4
2.338	15.022	97	73	36912	380.536	173.444	320.000	201	924	128.433	269.392	5.144	0.829	0.310	0.821	128.317	269.350	5.190	126	268	1	7	4	9
13.039	48.898	541	294	245534	453.852	249.674	383.000	200	1376	132.915	277.987	4.172	1.442	0.364	1.397	132.769	277.629	3.837	127	273	1	12	13	10
0.241	2.681	10	10	2505	250.500	43.475	241.500	200	338	145.700	277.700	1.400	0.290	0.058	0.296	145.695	277.718	1.378	145	277	1	3	3	2
0.892	6.789	37	32	11960	323.243	111.186	299.000	200	578	343.432	278.757	2.270	0.529	0.136	0.515	343.475	278.777	2.174	342	277	1	4	4	4
5.929	30.415	246	159	83854	340.870	127.199	310.500	200	880	344.122	287.077	4.894	1.183	0.370	1.190	344.006	287.311	4.648	341	283	1	8	9	10
0.916	6.912	38	35	10008	263.368	43.899	259.000	203	382	143.895	293.184	2.158	0.525	0.155	0.520	143.928	293.151	2.091	142	292	1	5	3	4
205.801	741.654	8539	4283	3231343	378.422	217.476	304.000	200	2041	311.978	302.373	15.906	5.966	2.289	5.869	311.477	303.623	15.041	294	263	1	42	79	30
0.265	3.068	11	11	2649	240.818	39.158	231.000	202	320	314.364	319.000	1.545	0.323	0.101	0.318	314.365	319.007	1.508	314	318	1	2	3	3
2.772	15.410	115	83	46313	402.722	182.072	353.000	202	933	109.252	327.330	4.661	0.918	0.337	0.798	109.248	327.367	4.523	107	325	1	5	5	8
4.676	23.399	194	132	67913	350.067	124.082	329.500	200	753	143.010	327.979	4.572	1.021	0.314	1.035	142.936	327.975	4.455	139	326	1	9	5	8
1.205	10.015	50	41	15016	300.320	81.534	295.500	200	483	114.740	328.560	3.500	0.712	0.291	0.678	114.668	328.658	3.331	113	326	1	4	5	7
0.603	6.137	25	24	6325	253.000	57.807	224.000	200	362	311.280	332.200	2.280	0.557	0.294	0.520	311.314	332.093	2.136	310	330	1	3	6	5
0.313	3.209	13	13	3557	273.615	35.241	279.000	203	330	115.462	333.538	2.154	0.378	0.164	0.374	115.452	333.563	2.078	115	333	1	2	2	4
26.246	96.441	1089	579	397907	365.388	179.320	308.000	200	1355	92.790	348.562	4.444	1.948	0.620	1.823	92.863	348.472	4.088	84	338	1	19	22	11
4.121	21.600	171	121	71879	420.345	230.667	343.000	200	1237	108.152	342.228	3.772	1.011	0.340	0.997	107.875	342.377	3.730	105	340	1	9	6	8
4.170	24.899	173	130	55907	323.162	104.175	292.000	200	652	125.306	344.948	2.890	0.988	0.307	1.010	125.275	344.819	2.723	123	340	1	8	11	6
2.121	13.682	88	67	28716	326.318	98.379	307.500	201	556	356.455	339.489	5.818	0.855	0.367	0.810	356.480	339.508	5.824	355	338	1	4	4	10
3.929	23.222	163	124	57244	351.190	133.442	316.000	200	820	136.160	343.055	4.448	1.059	0.413	1.034	136.156	343.017	4.401	134	340	1	6	8	9
10.123	60.816	420	306	111556	265.610	64.983	247.500	200	607	288.438	348.110	6.007	1.680	0.649	1.716	288.409	348.418	5.816	282	341	1	14	16	13
0.506	4.743	21	20	5331	253.857	45.278	246.000	203	354	349.143	345.619	2.143	0.453	0.167	0.441	349.156	345.613	2.084	348	345	1	3	3	4
3.398	18.074	141	92	44279	314.035	100.528	288.000	200	620	112.312	350.355	3.965	0.902	0.249	0.897	112.276	350.350	3.784	109	348	1	8	5	7
0.289	3.316	12	12	2677	223.083	14.557	224.000	200	246	294.417	352.167	1.417	0.359	0.142	0.324	294.404	352.168	1.395	294	351	1	2	4	3
3.471	18.866	144	104	52944	367.667	149.649	319.000	202	856	131.028	354.792	3.972	0.996	0.366	0.948	131.172	354.611	4.086	128	353	1	7	6	9
1.759	12.380	73	63	22458	307.644	115.045	272.000	201	762	101.685	360.986	1.959	0.738	0.264	0.753	101.767	360.644	1.856	99	358	1	6	9	4
0.940	7.564	39	36	11041	283.103	62.062	276.000	200	398	128.821	364.308	2.744	0.572	0.201	0.550	128.873	364.339	2.694	127	363	1	5	3	5
2.217	15.005	92	72	26231	285.120	73.237	255.500	204	469	74.250	368.652	4.250	0.856	0.325	0.777	74.323	368.652	4.189	71	366	1	6	6	8
0.265	2.874	11	11	2846	258.727	54.239	256.000	206	352	112.545	368.182	1.545	0.320	0.103	0.302	112.543	368.189	1.497	112	367	1	2	3	3
3.205	16.205	133	92	65295	490.940	256.872	406.000	200	1148	95.120	372.632	3.241	0.870	0.212	0.879	95.129	372.693	2.821	93	370	1	6	6	7
2.290	13.912	95	70	36274	381.832	148.907	347.000	203	832	104.358	385.284	3.232	0.776	0.216	0.768	104.259	385.416	3.106	102	383	1	6	5	6
2.748	15.199	114	86	43195	378.904	158.378	343.500	201	897	87.228	395.368	3.456	0.842	0.261	0.824	87.353	395.287	3.372	84	394	1	7	4	7
0.313	3.456	13	12	3214	247.231	45.998	233.000	200	359	301.846	394.846	1.615	0.339	0.079	0.326	301.853	394.837	1.579	301	394	1	3	3	3
209.946	502.984	8711	3138	4048401	464.746	294.409	367.000	200	2306	268.744	381.744	18.335	4.619	1.720	4.612	268.116	382.903	18.164	258	347	1	23	57	30
12.533	44.395	520	272	311253	598.563	400.212	459.500	200	1930	59.900	402.992	7.431	1.707	0.675	1.607	59.900	402.969	6.707	57	399	1	7	9	16
0.699	6.859	29	29	6790	234.138	24.457	234.000	201	292	71.897	403.966	2.276	0.506	0.168	0.553	71.884	403.955	2.255	71	402	1	3	5	4
21.330	83.620	885	513	384125	434.040	296.946	333.000	200	2153	77.930	433.857	4.000	1.998	0.763	1.972	78.334	433.450	3.393	71	420	1	14	29	9
40.948	204.305	1699	1125	537806	316.543	128.039	272.000	200	1046	256.798	425.738	20.291	3.255	1.465	3.030	256.783	425.565	20.198	251	411	1	16	29	30
0.506	4.426	21	21	5084	242.095	31.948	236.000	201	303	273.524	422.857	2.333	0.450	0.174	0.403	273.533	422.848	2.285	273	422	1	2	3	4
188.351	647.683	7815	3854	2753115	352.286	198.305	290.000	200	2077	238.433	457.900	15.573	5.010	2.003	5.032	239.014	456.316	15.202	220	432	1	43	60	30
1.856	11.268	77	62	22409	291.026	71.153	277.000	201	458	255.117	446.403	2.844	0.703	0.198	0.726	255.125	446.378	2.743	254	444	1	4	6	5
1.350	10.403	56	44	15703	280.411	69.186	262.500	201	445	50.214	445.536	4.071	0.686	0.268	0.597	50.214	445.560	4.086	49	444	1	4	4	7
0.819	6.648	34	30	11444	336.588	128.262	311.000	203	651	79.559	449.765	2.029	0.498	0.141	0.503	79.545	449.776	1.890	78	448	1	4	4	4
0.241	3.139	10	10	2339	233.900	40.597	214.000	202	306	271.000	453.100	1.600	0.317	0.100	0.309	271.000	453.090	1.622	270	452	1	3	3	3
0.651	5.907	27	26	7550	279.630	59.790	268.000	201	411	64.074	462.556	3.630	0.538	0.243	0.549	64.071	462.545	3.692	63	462	1	3	3	6
1.398	8.958	58	46	26809	462.224	247.744	381.000	204	1222	270.569	465.966	2.379	0.606	0.128	0.602	270.585	465.914	2.099	269	464	1	4	5	5
8.339	39.710	346	230	135086	390.422	194.207	325.500	200	1173	62.254	474.116	3.965	1.204	0.331	1.248	62.550	474.193	3.624	56	470	1	13	8	8
4.025	20.929	167	108	72114	431.820	225.184	343.000	200	1255	48.820	477.485	5.491	1.024	0.366	0.988	48.894	477.425	5.370	46	475	1	6	6	10
1.301	9.380	54	46	18715	346.574	115.900	320.500	202	687	60.222	484.019	3.685	0.697	0.288	0.662	60.216	484.049	3.638	59	483	1	4	3	7
1.326	8.711	55	47	21218	385.782	170.228	318.000	200	837	54.873	487.618	2.709	0.628	0.194	0.610	54.915	487.644	2.482	53	486	1	4	4	5
0.265	2.945	11	11	2642	240.182	40.716	225.000	202	327	64.455	487.727	1.727	0.333	0.120	0.322	64.438	487.760	1.671	64	487	1	2	3	3
136.317	292.206	5656	1843	3854323	681.457	521.045	491.000	200	3415	301.310	488.203	15.246	3.636	1.210	3.490	301.763	488.569	14.509	289	471	1	25	30	30
0.434	4.162	18	17	4972	276.222	64.042	261.000	209	441	244.000	501.722	1.833	0.385	0.097	0.415	244.013	501.745	1.755	243	501	1	3	3	3
0.362	3.597	15	15	3656	243.733	33.003	237.000	200	312	265.467	60.533	3.600	0.423	0.179	0.300	265.431	60.562	3.627	265	60	2	2	2	4
0.337	3.791	14	14	3267	233.357	27.343	222.000	202	279	215.357	170.429	4.214	0.430	0.218	0.368	215.328	170.433	4.208	215	170	2	2	2	5
3.808	22.533	158	119	57197	362.006	161.531	316.500	201	876	353.557	270.437	7.437	1.044	0.420	1.036	353.519	270.558	7.368	351	266	2	6	9	11
8.845	40.607	367	214	155596	423.967	224.856	350.000	200	1263	143.183	316.896	7.619	1.318	0.406	1.268	143.042	316.656	7.376	139	313	2	11	9	12
1.157	9.099	48	44	12228	254.750	43.312	260.000	200	343	129.292	340.396	4.312	0.592	0.193	0.628	129.319	340.439	4.335	128	337	2	3	7	5
1.036	9.310	43	40	9981	232.116	27.722	226.000	200	298	282.093	372.372	4.744	0.612	0.251	0.582	282.062	372.344	4.717	280	371	2	5	4	7
3.784	25.127	157	120	46302	294.917	90.154	267.000	200	636	80.949	384.745	5.803	1.114	0.391	1.158	80.984	384.494	5.718	79	380	2	5	12	8
0.265	3.015	11	11	2583	234.818	25.849	226.000	202	276	92.455	387.636	3.364	0.354	0.157	0.297	92.442	387.665	3.370	92	387	2	2	2	4
0.506	5.378	21	21	4833	230.143	19.998	235.000	200	270	86.714	414.048	3.714	0.497	0.180	0.500	86.677	414.056	3.735	85	413	2	5	3	4
0.265	2.821	11	11	2576	234.182	16.905	231.000	210	264	384.545	91.455	4.091	0.334	0.126	0.396	384.564	91.451	4.101	384	91	3	2	2	3
0.458	4.372	19	19	5454	287.053	49.918	305.000	206	358	404.526	99.474	5.105	0.511	0.244	0.466	404.533	99.478	5.118	404	99	3	2	2	5
3.205	17.596	133	91	66079	496.835	287.864	402.000	200	1458	232.338	168.910	7.376	0.947	0.366	0.836	232.353	168.911	7.278	230	167	3	5	5	10
