Volume (cm^3)	Surface (cm^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (cm)	SD dist. to surf. (cm)	Median dist. to surf. (cm)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
0.458	4.232	19	19	4799	252.579	43.713	232.000	207	337	257.947	295.526	2.263	0.412	0.156	0.394	257.937	295.543	2.253	257	295	1	3	2	4
32.489	142.870	1348	806	483399	358.605	164.303	303.000	200	1144	252.361	305.124	11.600	2.967	1.209	3.101	252.545	304.961	11.054	239	297	1	25	18	25
0.482	4.549	20	20	4996	249.800	44.096	239.000	201	339	238.750	310.300	2.000	0.409	0.153	0.432	238.764	310.329	1.959	238	309	1	3	3	4
0.627	5.449	26	24	8139	313.038	88.154	279.500	206	478	289.385	309.923	2.269	0.478	0.157	0.476	289.386	309.872	2.185	288	309	1	4	3	4
4.338	22.550	180	120	84059	466.994	291.351	368.000	200	1482	427.117	311.700	6.789	1.146	0.507	1.059	427.116	311.647	6.317	425	310	1	6	5	13
3.904	19.184	162	108	75754	467.617	267.859	383.500	200	1377	357.667	330.272	4.247	0.981	0.308	0.949	357.652	330.220	3.998	355	328	1	6	6	8
7.327	39.584	304	200	109617	360.582	177.590	299.500	200	1154	373.184	338.273	7.013	1.355	0.463	1.331	373.665	338.233	6.747	366	336	1	13	6	11
13.834	71.442	574	388	203731	354.932	157.957	300.500	200	938	198.071	338.608	14.249	2.381	1.558	1.796	198.140	338.224	13.950	193	333	1	12	15	31
3883.896	6836.032	161149	44636	84759208	525.968	430.552	370.000	200	3836	327.465	394.634	19.377	24.036	12.871	22.672	341.092	393.903	19.602	149	339	1	363	173	31
1.832	11.549	76	63	29428	387.211	193.186	324.000	205	1018	203.974	373.539	3.263	0.742	0.260	0.732	203.984	373.636	2.859	202	372	1	5	4	7
6.049	27.524	251	151	115824	461.450	237.824	389.000	200	1297	222.865	382.307	4.382	1.130	0.329	1.124	222.824	382.322	4.048	219	379	1	8	8	9
