Volume (cm^3)	Surface (cm^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (cm)	SD dist. to surf. (cm)	Median dist. to surf. (cm)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
21.498	74.262	892	492	346815	388.806	216.427	312.000	200	1397	164.834	4.373	3.714	1.841	0.578	1.805	165.653	4.325	3.487	153	0	1	22	12	10
0.362	3.914	15	15	3467	231.133	30.145	214.000	200	281	150.867	1.333	2.067	0.390	0.162	0.425	150.876	1.340	2.037	150	1	1	3	2	4
1066.409	2088.080	44247	12892	21989140	496.963	325.852	383.000	200	2806	154.700	86.970	17.909	10.402	4.184	10.630	155.173	87.082	17.756	122	10	1	64	145	33
0.482	4.409	20	19	4869	243.450	37.737	238.500	201	342	165.950	28.100	1.750	0.398	0.099	0.393	165.951	28.105	1.715	165	27	1	3	3	3
0.554	4.937	23	22	6656	289.391	70.311	281.000	204	411	174.130	43.348	2.261	0.467	0.164	0.456	174.203	43.365	2.182	173	42	1	3	3	4
2.434	14.424	101	74	34985	346.386	105.435	334.000	200	583	191.505	51.703	3.287	0.804	0.236	0.770	191.529	51.717	3.113	189	49	1	6	6	7
0.940	6.508	39	35	11926	305.795	92.905	278.000	202	559	174.667	65.410	1.872	0.490	0.084	0.493	174.668	65.374	1.755	173	64	1	4	4	3
0.458	4.814	19	18	4484	236.000	28.540	228.000	200	303	168.263	67.789	2.895	0.452	0.179	0.440	168.250	67.805	2.891	167	67	1	3	3	5
0.434	4.232	18	18	4491	249.500	43.614	230.500	208	334	185.000	74.444	2.222	0.411	0.163	0.407	185.004	74.433	2.207	184	74	1	3	2	4
0.819	6.859	34	29	8466	249.000	35.037	242.000	201	329	151.353	52.206	4.294	0.533	0.177	0.496	151.370	52.209	4.290	150	51	2	4	3	5
129.303	373.835	5365	2147	2424039	451.825	336.683	333.000	200	3084	146.277	188.777	11.034	4.056	1.646	3.854	146.537	188.275	10.491	124	162	2	44	48	21
9.592	39.162	398	211	159155	399.887	212.038	327.000	200	1331	152.864	211.191	7.163	1.303	0.358	1.306	152.871	211.166	7.079	148	207	2	11	9	11
442.499	1267.610	18360	7648	7506542	408.853	261.872	310.000	200	2317	118.467	193.443	23.971	7.739	3.929	6.811	116.624	192.611	24.442	97	140	2	51	118	32
21.450	78.029	890	439	305260	342.989	129.109	306.500	200	1024	31.626	500.661	8.098	1.750	0.504	1.732	31.823	500.637	8.039	24	494	2	17	16	13
4.893	28.139	203	151	75976	374.266	171.478	313.000	200	1044	141.887	1.773	7.877	1.101	0.404	1.062	142.047	1.832	7.632	137	0	3	9	6	11
0.386	3.597	16	16	4031	251.938	22.531	247.500	220	284	160.500	38.500	4.500	0.437	0.180	0.437	160.505	38.510	4.499	160	38	3	2	2	4
1.639	11.796	68	58	19133	281.368	70.175	262.500	201	500	187.941	84.500	6.000	0.701	0.231	0.690	187.807	84.448	5.966	186	83	3	6	4	6
5.375	24.598	223	132	73223	328.354	104.023	302.000	202	643	173.762	161.054	6.762	1.044	0.249	1.040	173.775	161.034	6.705	171	157	3	7	8	8
2.193	13.806	91	67	31100	341.758	138.933	291.000	201	800	172.187	168.407	7.396	0.856	0.341	0.745	172.169	168.340	7.227	170	167	3	5	4	9
299.049	713.842	12408	4446	5670589	457.011	283.590	366.000	200	2412	11.599	479.581	20.162	4.960	1.850	4.755	10.916	479.052	19.720	0	450	3	25	62	31
1.687	11.161	70	57	23523	336.043	119.431	304.000	201	673	153.600	202.914	7.286	0.721	0.267	0.667	153.579	202.920	7.269	152	201	4	5	4	7
4.652	22.781	193	119	78907	408.845	211.790	328.000	202	1159	164.332	206.627	8.725	1.070	0.370	1.024	164.443	206.624	8.521	161	204	4	7	6	10
2.458	15.323	102	74	27850	273.039	55.338	260.500	201	427	139.735	218.373	7.176	0.843	0.291	0.789	139.771	218.351	7.081	138	216	4	5	6	8
