Volume (pixel^3)	Surface (pixel^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (pixel)	SD dist. to surf. (pixel)	Median dist. to surf. (pixel)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
4845	3314	4845	1944	29070	6	0	6	6	6	254.957	258.424	7.835	12.437	4.283	12.335	254.957	258.424	7.835	237	240	1	37	35	13
5254	2824	5254	1791	26270	5	0	5	5	5	219.028	298.706	6.764	11.713	3.520	11.891	219.028	298.706	6.764	206	285	1	34	28	13
2210	1552	2210	984	17680	8	0	8	8	8	501.402	127.450	9.464	8.762	2.741	9.022	501.402	127.450	9.464	488	116	6	24	23	8
9275	3388	9275	2052	213325	23	0	23	23	23	195.032	388.929	20.731	12.873	1.881	12.887	195.043	388.928	20.731	181	376	8	29	25	24
8551	3874	8551	2134	153918	18	0	18	18	18	469.298	146.056	21.362	12.564	2.932	12.349	469.272	146.056	21.362	446	132	9	37	29	23
5194	3428	5194	1822	83104	16	0	16	16	16	343.020	218.470	17.715	11.220	2.864	11.016	343.020	218.470	17.715	324	205	9	34	28	20
11958	4574	11958	2863	263076	22	0	22	22	22	285.239	249.927	22.468	14.415	2.486	14.439	285.261	249.927	22.468	270	235	9	31	35	23
6180	3790	6180	2015	123600	20	0	20	20	20	241.206	291.355	21.496	11.556	2.862	12.084	241.206	291.355	21.496	228	277	9	27	32	23
1226	1168	1226	692	18390	15	0	15	15	15	369.399	210.127	12.385	7.304	2.341	7.571	369.399	210.127	12.385	359	200	10	23	20	8
1474	1002	1474	622	25058	17	0	17	17	17	507.961	125.031	19.583	7.223	2.057	6.821	507.961	125.031	19.583	503	114	15	9	24	13
5753	2372	5753	1417	143825	25	0	25	25	25	172.150	441.476	25.261	10.923	1.920	11.106	172.144	441.475	25.261	160	430	16	27	24	16
7713	3276	7713	2053	185112	24	0	24	24	24	160.386	406.752	26.527	12.772	3.123	13.248	160.386	406.752	26.527	143	390	18	34	34	14
2915	1724	2915	1030	75790	26	0	26	26	26	202.296	443.772	27.826	9.118	2.359	9.406	202.296	443.772	27.826	190	433	22	25	23	10
