Volume (pixel^3)	Surface (pixel^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (pixel)	SD dist. to surf. (pixel)	Median dist. to surf. (pixel)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
12733	3936	12733	2306	12733	1	0	1	1	1	283.527	186.819	9.986	14.134	1.672	14.545	283.527	186.819	9.986	267	172	1	34	30	22
2525	1708	2525	939	5050	2	0	2	2	2	234.109	263.351	13.562	8.169	2.026	8.464	234.109	263.351	13.562	225	252	7	18	23	15
6275	2776	6275	1468	18825	3	0	3	3	3	345.384	133.461	17.316	10.883	1.929	11.062	345.384	133.461	17.316	332	122	8	28	24	20
1220	990	1220	536	4880	4	0	4	4	4	245.328	263.970	15.548	6.424	1.322	6.424	245.328	263.970	15.548	238	255	8	14	18	14
7145	2806	7145	1681	71450	10	0	10	10	10	466.440	80.500	23.776	11.801	2.081	11.921	466.440	80.500	23.776	452	66	15	28	30	16
8236	3164	8236	1950	57652	7	0	7	7	7	337.936	157.958	23.902	12.316	2.463	12.945	337.945	157.958	23.902	323	144	15	31	30	16
9228	3772	9228	2261	73824	8	0	8	8	8	380.833	461.590	24.091	13.143	2.995	13.660	380.833	461.590	24.091	364	446	15	34	34	16
9795	3524	9795	2218	88155	9	0	9	9	9	426.144	486.404	24.134	13.397	2.674	13.835	426.115	486.402	24.134	409	470	15	35	33	16
1280	874	1280	524	14080	11	0	11	11	11	504.751	62.695	25.630	6.534	1.227	6.474	504.751	62.695	25.630	497	57	19	15	12	12
2202	1504	2202	891	28626	13	0	13	13	13	497.220	53.541	26.567	8.868	2.886	8.798	497.220	53.541	26.567	487	45	20	25	22	11
2943	1770	2943	1057	35316	12	0	12	12	12	360.280	141.240	26.932	9.195	2.319	9.374	360.280	141.240	26.932	347	129	20	26	26	11
