Volume (micron^3)	Surface (micron^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (micron)	SD dist. to surf. (micron)	Median dist. to surf. (micron)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
159.599	401.875	6622	2786	474291	71.624	111.861	28	1	1037	8.876	8.646	19.032	3.798	1.293	3.634	5.347	7.866	19.587	0	0	1	34	31	27
0.241	2.664	10	10	10	1.000	0.000	1	1	1	2.000	19.000	1.100	0.281	0.099	0.301	2.000	19.000	1.100	1	18	1	3	3	2
1.567	10.739	65	46	155	2.385	2.044	1	1	11	219.000	100.000	3.000	0.666	0.140	0.632	219.000	100.000	3.000	217	98	1	5	5	5
2.193	12.683	91	77	320	3.516	4.051	2	1	20	37.505	178.527	1.747	0.681	0.163	0.691	37.647	178.488	1.428	34	175	1	8	8	3
42072.453	24707.816	1745653	219022	388133632	222.343	262.671	144	1	3291	275.769	350.592	15.163	32.927	12.108	32.670	267.161	341.724	15.642	107	172	1	405	340	27
0.241	2.664	10	10	10	1.000	0.000	1	1	1	198.000	182.000	1.100	0.281	0.099	0.301	198.000	182.000	1.100	197	181	1	3	3	2
0.241	2.664	10	10	10	1.000	0.000	1	1	1	259.000	183.000	1.100	0.281	0.099	0.301	259.000	183.000	1.100	258	182	1	3	3	2
0.892	6.542	37	34	40	1.081	0.277	1	1	2	273.054	186.054	2.595	0.536	0.188	0.597	273.050	186.050	2.550	272	185	1	3	3	5
0.265	3.051	11	11	11	1.000	0.000	1	1	1	221.091	208.909	1.182	0.302	0.099	0.321	221.091	208.909	1.182	220	208	1	3	3	2
0.337	3.439	14	14	15	1.071	0.267	1	1	2	195.000	220.000	1.357	0.318	0.068	0.353	195.000	220.000	1.333	194	219	1	3	3	2
0.241	2.664	10	10	10	1.000	0.000	1	1	1	365.000	249.000	1.100	0.281	0.099	0.301	365.000	249.000	1.100	364	248	1	3	3	2
0.241	2.664	10	10	10	1.000	0.000	1	1	1	11.000	277.000	1.100	0.281	0.099	0.301	11.000	277.000	1.100	10	276	1	3	3	2
0.337	3.439	14	14	15	1.071	0.267	1	1	2	256.000	301.000	1.357	0.318	0.068	0.353	256.000	301.000	1.333	255	300	1	3	3	2
0.241	2.664	10	10	10	1.000	0.000	1	1	1	303.000	319.000	1.100	0.281	0.099	0.301	303.000	319.000	1.100	302	318	1	3	3	2
0.554	5.257	23	23	23	1.000	0.000	1	1	1	210.522	327.913	1.174	0.440	0.164	0.446	210.522	327.913	1.174	208	326	1	6	4	2
0.337	4.549	14	14	14	1.000	0.000	1	1	1	217.143	331.214	2.357	0.524	0.249	0.568	217.143	331.214	2.357	215	330	1	4	3	5
0.241	2.664	10	10	10	1.000	0.000	1	1	1	113.000	334.000	1.100	0.281	0.099	0.301	113.000	334.000	1.100	112	333	1	3	3	2
0.241	2.664	10	10	10	1.000	0.000	1	1	1	361.000	350.000	1.100	0.281	0.099	0.301	361.000	350.000	1.100	360	349	1	3	3	2
0.651	7.055	27	27	27	1.000	0.000	1	1	1	137.407	354.296	1.222	0.517	0.189	0.495	137.407	354.296	1.222	135	351	1	6	7	2
0.241	2.664	10	10	10	1.000	0.000	1	1	1	131.000	354.000	1.100	0.281	0.099	0.301	131.000	354.000	1.100	130	353	1	3	3	2
0.337	3.439	14	14	16	1.143	0.535	1	1	3	118.000	370.000	1.357	0.318	0.068	0.353	118.000	370.000	1.312	117	369	1	3	3	2
0.362	3.757	15	15	15	1.000	0.000	1	1	1	241.133	371.333	1.400	0.351	0.113	0.333	241.133	371.333	1.400	240	370	1	3	4	3
0.410	4.304	17	17	17	1.000	0.000	1	1	1	239.882	381.647	1.059	0.406	0.161	0.437	239.882	381.647	1.059	238	380	1	5	5	2
0.241	2.664	10	10	10	1.000	0.000	1	1	1	430.000	383.000	1.100	0.281	0.099	0.301	430.000	383.000	1.100	429	382	1	3	3	2
0.313	3.245	13	13	14	1.077	0.277	1	1	2	351.923	389.000	1.308	0.313	0.074	0.354	351.929	389.000	1.286	351	388	1	3	3	2
0.410	4.074	17	17	19	1.118	0.332	1	1	2	373.059	393.824	1.353	0.346	0.088	0.347	373.000	393.842	1.316	372	392	1	4	4	2
0.289	3.299	12	12	12	1.000	0.000	1	1	1	345.750	397.250	1.083	0.323	0.117	0.341	345.750	397.250	1.083	344	396	1	4	4	2
0.289	3.422	12	12	12	1.000	0.000	1	1	1	262.500	400.500	1.000	0.383	0.176	0.393	262.500	400.500	1.000	260	399	1	6	4	1
0.458	4.144	19	18	19	1.000	0.000	1	1	1	297.158	446.684	2.474	0.372	0.092	0.370	297.158	446.684	2.474	296	445	1	3	4	3
0.241	2.664	10	10	10	1.000	0.000	1	1	1	443.000	459.000	1.100	0.281	0.099	0.301	443.000	459.000	1.100	442	458	1	3	3	2
0.241	2.664	10	10	10	1.000	0.000	1	1	1	478.000	462.000	1.100	0.281	0.099	0.301	478.000	462.000	1.100	477	461	1	3	3	2
0.313	3.880	13	13	13	1.000	0.000	1	1	1	501.154	465.308	1.154	0.425	0.211	0.427	501.154	465.308	1.154	500	462	1	4	6	2
0.241	2.664	10	10	10	1.000	0.000	1	1	1	461.000	465.900	1.100	0.289	0.105	0.306	461.000	465.900	1.100	460	465	1	3	3	2
0.313	3.422	13	13	13	1.000	0.000	1	1	1	506.385	477.615	1.077	0.346	0.129	0.378	506.385	477.615	1.077	505	476	1	4	4	2
0.241	2.664	10	10	10	1.000	0.000	1	1	1	507.000	482.000	1.100	0.281	0.099	0.301	507.000	482.000	1.100	506	481	1	3	3	2
0.265	3.051	11	11	11	1.000	0.000	1	1	1	504.000	498.000	1.273	0.329	0.138	0.284	504.000	498.000	1.273	503	497	1	3	3	3
0.241	2.664	10	10	10	1.000	0.000	1	1	1	498.000	506.000	1.100	0.281	0.099	0.301	498.000	506.000	1.100	497	505	1	3	3	2
0.313	3.456	13	12	13	1.000	0.000	1	1	1	400.308	321.692	2.923	0.356	0.099	0.391	400.308	321.692	2.923	399	321	2	3	3	3
2.314	15.713	96	76	135	1.406	0.748	1	1	4	252.083	334.677	5.917	0.791	0.288	0.745	252.430	334.600	6.044	248	332	2	8	6	7
0.337	4.108	14	13	14	1.000	0.000	1	1	1	448.857	405.000	3.214	0.400	0.160	0.396	448.857	405.000	3.214	448	404	2	3	3	4
0.241	2.945	10	10	10	1.000	0.000	1	1	1	432.000	454.000	2.500	0.292	0.051	0.316	432.000	454.000	2.500	431	453	2	3	3	2
0.675	5.766	28	26	29	1.036	0.189	1	1	2	411.000	361.143	4.571	0.481	0.147	0.438	411.000	361.138	4.552	410	360	3	3	3	4
0.554	5.114	23	21	24	1.043	0.209	1	1	2	347.739	349.087	6.043	0.417	0.086	0.433	347.750	349.083	6.042	346	348	5	4	3	3
0.241	3.279	10	10	10	1.000	0.000	1	1	1	243.600	384.700	6.500	0.397	0.183	0.280	243.600	384.700	6.500	243	384	5	2	2	4
0.362	4.409	15	14	16	1.067	0.258	1	1	2	395.600	438.267	6.000	0.376	0.119	0.400	395.625	438.250	6.000	394	437	5	4	3	3
1.567	10.633	65	49	111	1.708	1.086	1	1	5	386.000	172.754	10.908	0.673	0.208	0.614	386.000	172.721	10.676	384	171	8	5	5	7
1.301	9.593	54	46	65	1.204	0.407	1	1	2	280.667	180.556	10.370	0.622	0.193	0.637	280.708	180.523	10.369	279	178	8	4	6	6
0.482	4.603	20	19	21	1.050	0.224	1	1	2	233.050	312.950	9.050	0.389	0.089	0.410	233.048	312.952	9.048	232	312	8	3	3	3
11.786	41.683	489	231	7543	15.425	28.166	4	1	181	147.585	446.959	15.059	1.511	0.515	1.416	147.589	447.346	15.616	144	443	8	8	9	14
0.241	3.650	10	9	10	1.000	0.000	1	1	1	311.900	446.600	9.500	0.413	0.188	0.350	311.900	446.600	9.500	311	445	8	3	4	4
1.783	11.321	74	51	142	1.919	1.258	1	1	6	181.595	183.270	12.486	0.671	0.133	0.668	181.592	183.183	12.493	179	181	10	6	5	6
0.530	5.238	22	21	23	1.045	0.213	1	1	2	235.864	354.182	16.045	0.414	0.118	0.426	235.870	354.174	16.043	235	353	15	3	5	3
0.337	3.703	14	13	14	1.000	0.000	1	1	1	244.000	364.571	16.143	0.360	0.102	0.359	244.000	364.571	16.143	242	364	15	4	3	3
0.241	2.821	10	10	10	1.000	0.000	1	1	1	360.500	418.500	17.500	0.332	0.147	0.263	360.500	418.500	17.500	360	418	16	2	2	4
0.410	4.603	17	17	17	1.000	0.000	1	1	1	342.647	351.647	20.294	0.376	0.115	0.390	342.647	351.647	20.294	342	350	19	3	4	3
0.458	3.968	19	18	21	1.105	0.315	1	1	2	372.000	510.421	20.000	0.394	0.102	0.416	372.000	510.429	20.000	371	509	19	3	3	3
3.663	17.550	152	108	2134	14.039	23.649	4	1	134	206.362	500.632	25.789	0.834	0.152	0.825	206.247	500.667	26.444	203	497	23	8	8	5
0.482	4.867	20	19	21	1.050	0.224	1	1	2	8.600	25.850	24.850	0.412	0.113	0.420	8.619	25.857	24.857	7	25	24	4	3	3
1.591	9.913	66	56	181	2.742	2.650	1	1	13	141.894	444.409	26.273	0.600	0.130	0.606	141.912	444.425	26.536	140	441	25	5	8	3
0.265	3.051	11	11	11	1.000	0.000	1	1	1	384.091	262.909	26.818	0.302	0.099	0.321	384.091	262.909	26.818	383	262	26	3	3	2
